,id,assessment,kingdom_name,phylum_name,scientific_name,main_common_name,Status code,criteria,trend_id,Common Name,genus,species,sub_species
13201,42411,2978217,PLANTAE,TRACHEOPHYTA,Pinus rigida,Pitch Pine,LC,,1.0,Pin rigide,Pinus,rigida,
13202,42412,2978347,PLANTAE,TRACHEOPHYTA,Pinus roxburghii,Chir Pine,LC,,4.0,Chir Pine,Pinus,roxburghii,
13203,42412,2978347,PLANTAE,TRACHEOPHYTA,Pinus roxburghii,Chir Pine,LC,,4.0,Long-leaved Indian Pine,Pinus,roxburghii,
13204,42413,2978429,PLANTAE,TRACHEOPHYTA,Pinus sabiniana,Gray Pine,LC,,3.0,Gray Pine,Pinus,sabiniana,
13205,42413,2978429,PLANTAE,TRACHEOPHYTA,Pinus sabiniana,Gray Pine,LC,,3.0,Bull Pine,Pinus,sabiniana,
13206,42414,2978464,PLANTAE,TRACHEOPHYTA,Pinus serotina,Pond Pine,LC,,3.0,Pond Pine,Pinus,serotina,
13207,42414,2978464,PLANTAE,TRACHEOPHYTA,Pinus serotina,Pond Pine,LC,,3.0,Marsh Pine,Pinus,serotina,
13208,42414,2978464,PLANTAE,TRACHEOPHYTA,Pinus serotina,Pond Pine,LC,,3.0,Pocosin Pine,Pinus,serotina,
13209,42415,2978539,PLANTAE,TRACHEOPHYTA,Pinus sibirica,Siberian Pine,LC,,3.0,Siberian Stone Pine,Pinus,sibirica,
13210,42415,2978539,PLANTAE,TRACHEOPHYTA,Pinus sibirica,Siberian Pine,LC,,3.0,Kedr,Pinus,sibirica,
13211,42415,2978539,PLANTAE,TRACHEOPHYTA,Pinus sibirica,Siberian Pine,LC,,3.0,Siberian Pine,Pinus,sibirica,
13212,42415,2978539,PLANTAE,TRACHEOPHYTA,Pinus sibirica,Siberian Pine,LC,,3.0,Sibirskii Kedr,Pinus,sibirica,
13213,42416,2978637,PLANTAE,TRACHEOPHYTA,Pinus strobiformis,Southwestern White Pine,LC,,3.0,Nacahuite,Pinus,strobiformis,
13214,42416,2978637,PLANTAE,TRACHEOPHYTA,Pinus strobiformis,Southwestern White Pine,LC,,3.0,Pino Nayar,Pinus,strobiformis,
13215,42416,2978637,PLANTAE,TRACHEOPHYTA,Pinus strobiformis,Southwestern White Pine,LC,,3.0,Pinabete,Pinus,strobiformis,
13216,42416,2978637,PLANTAE,TRACHEOPHYTA,Pinus strobiformis,Southwestern White Pine,LC,,3.0,Pino Blanco,Pinus,strobiformis,
13217,42416,2978637,PLANTAE,TRACHEOPHYTA,Pinus strobiformis,Southwestern White Pine,LC,,3.0,Southwestern White Pine,Pinus,strobiformis,
13218,42416,2978637,PLANTAE,TRACHEOPHYTA,Pinus strobiformis,Southwestern White Pine,LC,,3.0,Huiyoco,Pinus,strobiformis,
13219,42416,2978637,PLANTAE,TRACHEOPHYTA,Pinus strobiformis,Southwestern White Pine,LC,,3.0,Cahuite,Pinus,strobiformis,
13220,42417,2978687,PLANTAE,TRACHEOPHYTA,Pinus strobus,Eastern White Pine,LC,,1.0,Eastern White Pine,Pinus,strobus,
13221,42417,2978687,PLANTAE,TRACHEOPHYTA,Pinus strobus,Eastern White Pine,LC,,1.0,Pin blanc,Pinus,strobus,
13222,42417,2978687,PLANTAE,TRACHEOPHYTA,Pinus strobus,Eastern White Pine,LC,,1.0,Weymouth Pine,Pinus,strobus,
13223,42418,2978732,PLANTAE,TRACHEOPHYTA,Pinus sylvestris,Scots Pine,LC,,3.0,Scots Pine,Pinus,sylvestris,
13224,42418,2978732,PLANTAE,TRACHEOPHYTA,Pinus sylvestris,Scots Pine,LC,,3.0,Pin sylvestre,Pinus,sylvestris,
13225,42418,2978732,PLANTAE,TRACHEOPHYTA,Pinus sylvestris,Scots Pine,LC,,3.0,Gemeine Kiefer,Pinus,sylvestris,
13226,42418,2978732,PLANTAE,TRACHEOPHYTA,Pinus sylvestris,Scots Pine,LC,,3.0,Tall,Pinus,sylvestris,
13227,42418,2978732,PLANTAE,TRACHEOPHYTA,Pinus sylvestris,Scots Pine,LC,,3.0,Sosna Lesnaya,Pinus,sylvestris,
13228,42418,2978732,PLANTAE,TRACHEOPHYTA,Pinus sylvestris,Scots Pine,LC,,3.0,Sosna Obiknovennaya,Pinus,sylvestris,
13229,42418,2978732,PLANTAE,TRACHEOPHYTA,Pinus sylvestris,Scots Pine,LC,,3.0,Furu,Pinus,sylvestris,
13230,42418,2978732,PLANTAE,TRACHEOPHYTA,Pinus sylvestris,Scots Pine,LC,,3.0,Sosna Zwyczajna,Pinus,sylvestris,
13231,42419,2978916,PLANTAE,TRACHEOPHYTA,Pinus tabuliformis,Chinese Red Pine,LC,,1.0,Chinese Red Pine,Pinus,tabuliformis,
13232,42419,2978916,PLANTAE,TRACHEOPHYTA,Pinus tabuliformis,Chinese Red Pine,LC,,1.0,油松,Pinus,tabuliformis,
13233,42419,2978916,PLANTAE,TRACHEOPHYTA,Pinus tabuliformis,Chinese Red Pine,LC,,1.0,you song,Pinus,tabuliformis,
13234,42420,2978958,PLANTAE,TRACHEOPHYTA,Pinus taeda,Loblolly Pine,LC,,1.0,Southern Pine,Pinus,taeda,
13235,42420,2978958,PLANTAE,TRACHEOPHYTA,Pinus taeda,Loblolly Pine,LC,,1.0,Loblolly Pine,Pinus,taeda,
13236,42421,2979068,PLANTAE,TRACHEOPHYTA,Pinus taiwanensis,Taiwan Black Pine,LC,,4.0,Taiwan Black Pine,Pinus,taiwanensis,
13237,42421,2979068,PLANTAE,TRACHEOPHYTA,Pinus taiwanensis,Taiwan Black Pine,LC,,4.0,Tai Wan Song,Pinus,taiwanensis,
13238,42421,2979068,PLANTAE,TRACHEOPHYTA,Pinus taiwanensis,Taiwan Black Pine,LC,,4.0,Formosa Pine,Pinus,taiwanensis,
13239,42421,2979068,PLANTAE,TRACHEOPHYTA,Pinus taiwanensis,Taiwan Black Pine,LC,,4.0,黄山松,Pinus,taiwanensis,
13240,42422,2979110,PLANTAE,TRACHEOPHYTA,Pinus teocote,Aztec Pine,LC,,3.0,Pino Prieto,Pinus,teocote,
13241,42422,2979110,PLANTAE,TRACHEOPHYTA,Pinus teocote,Aztec Pine,LC,,3.0,Ocote,Pinus,teocote,
13242,42422,2979110,PLANTAE,TRACHEOPHYTA,Pinus teocote,Aztec Pine,LC,,3.0,Pino Rosillo,Pinus,teocote,
13243,42422,2979110,PLANTAE,TRACHEOPHYTA,Pinus teocote,Aztec Pine,LC,,3.0,Pino Real,Pinus,teocote,
13244,42422,2979110,PLANTAE,TRACHEOPHYTA,Pinus teocote,Aztec Pine,LC,,3.0,Pino Chino,Pinus,teocote,
13245,42422,2979110,PLANTAE,TRACHEOPHYTA,Pinus teocote,Aztec Pine,LC,,3.0,Aztec Pine,Pinus,teocote,
13246,42422,2979110,PLANTAE,TRACHEOPHYTA,Pinus teocote,Aztec Pine,LC,,3.0,Teocote Pine,Pinus,teocote,
13247,42422,2979110,PLANTAE,TRACHEOPHYTA,Pinus teocote,Aztec Pine,LC,,3.0,Pino Colorado,Pinus,teocote,
13248,42423,2979140,PLANTAE,TRACHEOPHYTA,Pinus thunbergii,Japanese Black Pine,LC,,3.0,Kuro-matsu,Pinus,thunbergii,
13249,42423,2979140,PLANTAE,TRACHEOPHYTA,Pinus thunbergii,Japanese Black Pine,LC,,3.0,Japanese Black Pine,Pinus,thunbergii,
13250,42423,2979140,PLANTAE,TRACHEOPHYTA,Pinus thunbergii,Japanese Black Pine,LC,,3.0,Haesong,Pinus,thunbergii,
13251,42424,2979186,PLANTAE,TRACHEOPHYTA,Pinus torreyana,Torrey Pine,CR,"B2ab(ii,iii,v)",2.0,Del Mare Pine,Pinus,torreyana,
13252,42424,2979186,PLANTAE,TRACHEOPHYTA,Pinus torreyana,Torrey Pine,CR,"B2ab(ii,iii,v)",2.0,Soledad Pine,Pinus,torreyana,
13253,42424,2979186,PLANTAE,TRACHEOPHYTA,Pinus torreyana,Torrey Pine,CR,"B2ab(ii,iii,v)",2.0,Torrey Pine,Pinus,torreyana,
13254,42425,2979234,PLANTAE,TRACHEOPHYTA,Pinus tropicalis,Tropical Pine,VU,"B1ab(ii,iii,v)+2ab(ii,iii,v)",2.0,Tropical Pine,Pinus,tropicalis,
13255,42426,2979266,PLANTAE,TRACHEOPHYTA,Pinus virginiana,Virginia Pine,LC,,1.0,Scrub Pine,Pinus,virginiana,
13256,42426,2979266,PLANTAE,TRACHEOPHYTA,Pinus virginiana,Virginia Pine,LC,,1.0,Virginia Pine,Pinus,virginiana,
13257,42427,2979371,PLANTAE,TRACHEOPHYTA,Pinus wallichiana,Himalayan White Pine,LC,,3.0,Himalayan Pine,Pinus,wallichiana,
13258,42427,2979371,PLANTAE,TRACHEOPHYTA,Pinus wallichiana,Himalayan White Pine,LC,,3.0,乔松,Pinus,wallichiana,
13259,42427,2979371,PLANTAE,TRACHEOPHYTA,Pinus wallichiana,Himalayan White Pine,LC,,3.0,Blue Pine,Pinus,wallichiana,
13260,42427,2979371,PLANTAE,TRACHEOPHYTA,Pinus wallichiana,Himalayan White Pine,LC,,3.0,Lamshing,Pinus,wallichiana,
13261,42427,2979371,PLANTAE,TRACHEOPHYTA,Pinus wallichiana,Himalayan White Pine,LC,,3.0,Bhutan Pine,Pinus,wallichiana,
13262,42427,2979371,PLANTAE,TRACHEOPHYTA,Pinus wallichiana,Himalayan White Pine,LC,,3.0,Himalayan White Pine,Pinus,wallichiana,
13263,42427,2979371,PLANTAE,TRACHEOPHYTA,Pinus wallichiana,Himalayan White Pine,LC,,3.0,qiao song,Pinus,wallichiana,
13264,42427,2979371,PLANTAE,TRACHEOPHYTA,Pinus wallichiana,Himalayan White Pine,LC,,3.0,Kail,Pinus,wallichiana,
13265,42428,2979473,PLANTAE,TRACHEOPHYTA,Pinus yunnanensis,Yunnan Pine,LC,,4.0,Yun nan song,Pinus,yunnanensis,
13266,42428,2979473,PLANTAE,TRACHEOPHYTA,Pinus yunnanensis,Yunnan Pine,LC,,4.0,云南松,Pinus,yunnanensis,
13267,42428,2979473,PLANTAE,TRACHEOPHYTA,Pinus yunnanensis,Yunnan Pine,LC,,4.0,Yunnan Pine,Pinus,yunnanensis,
13268,42429,2979531,PLANTAE,TRACHEOPHYTA,Pseudotsuga menziesii,Douglas-fir,LC,,3.0,Oregon Pine,Pseudotsuga,menziesii,
13269,42429,2979531,PLANTAE,TRACHEOPHYTA,Pseudotsuga menziesii,Douglas-fir,LC,,3.0,Douglas-fir,Pseudotsuga,menziesii,
13270,42429,2979531,PLANTAE,TRACHEOPHYTA,Pseudotsuga menziesii,Douglas-fir,LC,,3.0,Douglas Fir,Pseudotsuga,menziesii,
13271,42430,2979571,PLANTAE,TRACHEOPHYTA,Pseudotsuga sinensis,Chinese Douglas-fir,VU,A2cd,4.0,Chinese Douglas-fir,Pseudotsuga,sinensis,
13272,42430,2979571,PLANTAE,TRACHEOPHYTA,Pseudotsuga sinensis,Chinese Douglas-fir,VU,A2cd,4.0,Huang shan,Pseudotsuga,sinensis,
13273,42431,2979676,PLANTAE,TRACHEOPHYTA,Tsuga canadensis,Eastern Hemlock,NT,,2.0,Canada Hemlock,Tsuga,canadensis,
13274,42431,2979676,PLANTAE,TRACHEOPHYTA,Tsuga canadensis,Eastern Hemlock,NT,,2.0,Eastern Hemlock,Tsuga,canadensis,
13275,42432,2979831,PLANTAE,TRACHEOPHYTA,Tsuga chinensis,Chinese Hemlock,LC,,4.0,Chinese Hemlock,Tsuga,chinensis,
13276,42432,2979831,PLANTAE,TRACHEOPHYTA,Tsuga chinensis,Chinese Hemlock,LC,,4.0,Tie Shan,Tsuga,chinensis,
13277,42432,2979831,PLANTAE,TRACHEOPHYTA,Tsuga chinensis,Chinese Hemlock,LC,,4.0,铁杉,Tsuga,chinensis,
13278,42433,2979949,PLANTAE,TRACHEOPHYTA,Tsuga diversifolia,Northern Japanese Hemlock,LC,,3.0,Northern Japanese Hemlock,Tsuga,diversifolia,
13279,42433,2979949,PLANTAE,TRACHEOPHYTA,Tsuga diversifolia,Northern Japanese Hemlock,LC,,3.0,米栂,Tsuga,diversifolia,
13280,42433,2979949,PLANTAE,TRACHEOPHYTA,Tsuga diversifolia,Northern Japanese Hemlock,LC,,3.0,コメツガ,Tsuga,diversifolia,
13281,42433,2979949,PLANTAE,TRACHEOPHYTA,Tsuga diversifolia,Northern Japanese Hemlock,LC,,3.0,クロツガ,Tsuga,diversifolia,
13282,42433,2979949,PLANTAE,TRACHEOPHYTA,Tsuga diversifolia,Northern Japanese Hemlock,LC,,3.0,Kuro-Tsuga,Tsuga,diversifolia,
13283,42433,2979949,PLANTAE,TRACHEOPHYTA,Tsuga diversifolia,Northern Japanese Hemlock,LC,,3.0,Kome-Tsuga,Tsuga,diversifolia,
13284,42434,2979998,PLANTAE,TRACHEOPHYTA,Tsuga dumosa,Himalayan Hemlock,LC,,3.0,Tang Shing,Tsuga,dumosa,
13285,42434,2979998,PLANTAE,TRACHEOPHYTA,Tsuga dumosa,Himalayan Hemlock,LC,,3.0,Himalayan Hemlock,Tsuga,dumosa,
13286,42434,2979998,PLANTAE,TRACHEOPHYTA,Tsuga dumosa,Himalayan Hemlock,LC,,3.0,Thingia,Tsuga,dumosa,
13287,42434,2979998,PLANTAE,TRACHEOPHYTA,Tsuga dumosa,Himalayan Hemlock,LC,,3.0,Sula,Tsuga,dumosa,
13288,42434,2979998,PLANTAE,TRACHEOPHYTA,Tsuga dumosa,Himalayan Hemlock,LC,,3.0,云南铁杉,Tsuga,dumosa,
13289,42434,2979998,PLANTAE,TRACHEOPHYTA,Tsuga dumosa,Himalayan Hemlock,LC,,3.0,Yun Nan Tie Shan,Tsuga,dumosa,
13290,42435,2980087,PLANTAE,TRACHEOPHYTA,Tsuga heterophylla,Western Hemlock,LC,,1.0,Western Hemlock,Tsuga,heterophylla,
13291,42435,2980087,PLANTAE,TRACHEOPHYTA,Tsuga heterophylla,Western Hemlock,LC,,1.0,Pacific Hemlock,Tsuga,heterophylla,
13292,42436,2980162,PLANTAE,TRACHEOPHYTA,Tsuga mertensiana,Mountain Hemlock,LC,,1.0,Mountain Hemlock,Tsuga,mertensiana,
13293,42437,2980222,PLANTAE,TRACHEOPHYTA,Afrocarpus dawei,,NT,,4.0,,Afrocarpus,dawei,
13294,42438,2980290,PLANTAE,TRACHEOPHYTA,Afrocarpus falcatus,Bastard Yellowwood,LC,,4.0,Umgeya,Afrocarpus,falcatus,
13295,42438,2980290,PLANTAE,TRACHEOPHYTA,Afrocarpus falcatus,Bastard Yellowwood,LC,,4.0,Bastard Yellowwood,Afrocarpus,falcatus,
13296,42438,2980290,PLANTAE,TRACHEOPHYTA,Afrocarpus falcatus,Bastard Yellowwood,LC,,4.0,Outeniekwageelhout,Afrocarpus,falcatus,
13297,42438,2980290,PLANTAE,TRACHEOPHYTA,Afrocarpus falcatus,Bastard Yellowwood,LC,,4.0,Outeniqua Yellowwood,Afrocarpus,falcatus,
13298,42439,2980350,PLANTAE,TRACHEOPHYTA,Afrocarpus gracilior,East African Yellowwood,LC,,4.0,East African Yellowwood,Afrocarpus,gracilior,
13299,42440,2980395,PLANTAE,TRACHEOPHYTA,Dacrycarpus cinctus,,LC,,2.0,,Dacrycarpus,cinctus,
13300,42441,2980445,PLANTAE,TRACHEOPHYTA,Dacrycarpus compactus,,LC,,3.0,,Dacrycarpus,compactus,
13301,42442,2980485,PLANTAE,TRACHEOPHYTA,Dacrycarpus cumingii,,LC,,4.0,,Dacrycarpus,cumingii,
13302,42443,2980535,PLANTAE,TRACHEOPHYTA,Dacrycarpus dacrydioides,White Pine,LC,,1.0,White Pine,Dacrycarpus,dacrydioides,
13303,42443,2980535,PLANTAE,TRACHEOPHYTA,Dacrycarpus dacrydioides,White Pine,LC,,1.0,Kahikatea,Dacrycarpus,dacrydioides,
13304,42444,2980584,PLANTAE,TRACHEOPHYTA,Dacrycarpus expansus,,LC,,3.0,,Dacrycarpus,expansus,
13305,42445,2980614,PLANTAE,TRACHEOPHYTA,Dacrycarpus imbricatus,,LC,,2.0,,Dacrycarpus,imbricatus,
13306,42446,10706239,PLANTAE,TRACHEOPHYTA,Dacrydium balansae,,LC,,3.0,,Dacrydium,balansae,
13307,42447,2980953,PLANTAE,TRACHEOPHYTA,Dacrydium beccarii,,LC,,3.0,,Dacrydium,beccarii,
13308,42448,2981038,PLANTAE,TRACHEOPHYTA,Dacrydium cupressinum,Red Pine,LC,,1.0,Rimu,Dacrydium,cupressinum,
13309,42448,2981038,PLANTAE,TRACHEOPHYTA,Dacrydium cupressinum,Red Pine,LC,,1.0,Red Pine,Dacrydium,cupressinum,
13310,42449,2981087,PLANTAE,TRACHEOPHYTA,Dacrydium elatum,,LC,,2.0,,Dacrydium,elatum,
13311,42450,2981280,PLANTAE,TRACHEOPHYTA,Dacrydium medium,,VU,"B2ab(ii,iii,iv)",2.0,,Dacrydium,medium,
13312,42471,2981334,PLANTAE,TRACHEOPHYTA,Dacrydium nidulum,,LC,,4.0,Yaka,Dacrydium,nidulum,
13313,42472,2981483,PLANTAE,TRACHEOPHYTA,Dacrydium novoguineense,,LC,,3.0,,Dacrydium,novoguineense,
13314,42473,2981523,PLANTAE,TRACHEOPHYTA,Dacrydium pectinatum,,EN,A4acd,2.0,,Dacrydium,pectinatum,
13315,42474,2981605,PLANTAE,TRACHEOPHYTA,Dacrydium xanthandrum,,LC,,4.0,,Dacrydium,xanthandrum,
13316,42475,2981700,PLANTAE,TRACHEOPHYTA,Falcatifolium falciforme,,NT,,2.0,,Falcatifolium,falciforme,
13317,42476,2981766,PLANTAE,TRACHEOPHYTA,Falcatifolium papuanum,,LC,,4.0,,Falcatifolium,papuanum,
13318,42477,10701117,PLANTAE,TRACHEOPHYTA,Falcatifolium taxoides,,LC,,3.0,,Falcatifolium,taxoides,
13319,42478,2981942,PLANTAE,TRACHEOPHYTA,Halocarpus bidwillii,Bog Pine,LC,,3.0,Bog Pine,Halocarpus,bidwillii,
13320,42478,2981942,PLANTAE,TRACHEOPHYTA,Halocarpus bidwillii,Bog Pine,LC,,3.0,Mountain Pine,Halocarpus,bidwillii,
13321,42478,2981942,PLANTAE,TRACHEOPHYTA,Halocarpus bidwillii,Bog Pine,LC,,3.0,Tarwood,Halocarpus,bidwillii,
13322,42479,2981977,PLANTAE,TRACHEOPHYTA,Halocarpus biformis,Yellow Pine,LC,,3.0,Yellow Pine,Halocarpus,biformis,
13323,42479,2981977,PLANTAE,TRACHEOPHYTA,Halocarpus biformis,Yellow Pine,LC,,3.0,Alpine Tarwood,Halocarpus,biformis,
13324,42479,2981977,PLANTAE,TRACHEOPHYTA,Halocarpus biformis,Yellow Pine,LC,,3.0,Pink Pine,Halocarpus,biformis,
13325,42480,2982017,PLANTAE,TRACHEOPHYTA,Lepidothamnus intermedius,Yellow Silver Pine,LC,,3.0,Yellow Silver Pine,Lepidothamnus,intermedius,
13326,42481,2982106,PLANTAE,TRACHEOPHYTA,Lepidothamnus laxifolius,,LC,,3.0,,Lepidothamnus,laxifolius,
13327,42482,2982206,PLANTAE,TRACHEOPHYTA,Manoao colensoi,Silver Pine,LC,,1.0,Silver Pine,Manoao,colensoi,
13328,42483,2982299,PLANTAE,TRACHEOPHYTA,Nageia motleyi,,VU,A2c,2.0,,Nageia,motleyi,
13329,42484,2982369,PLANTAE,TRACHEOPHYTA,Nageia wallichiana,,LC,,2.0,,Nageia,wallichiana,
13330,42485,2982491,PLANTAE,TRACHEOPHYTA,Podocarpus acutifolius,Westland Totara,LC,,3.0,Needle-leaved Totara,Podocarpus,acutifolius,
13331,42485,2982491,PLANTAE,TRACHEOPHYTA,Podocarpus acutifolius,Westland Totara,LC,,3.0,Westland Totara,Podocarpus,acutifolius,
13332,42487,2982604,PLANTAE,TRACHEOPHYTA,Podocarpus aracensis,,LC,,4.0,,Podocarpus,aracensis,
13333,42488,2982639,PLANTAE,TRACHEOPHYTA,Podocarpus archboldii,,VU,B2ab(v),2.0,,Podocarpus,archboldii,
13334,42489,2982679,PLANTAE,TRACHEOPHYTA,Podocarpus bracteatus,,LC,,4.0,,Podocarpus,bracteatus,
13335,42490,2982719,PLANTAE,TRACHEOPHYTA,Podocarpus brasiliensis,,LC,,3.0,Pineirino-da-serra,Podocarpus,brasiliensis,
13336,42491,2982769,PLANTAE,TRACHEOPHYTA,Podocarpus brassii,,LC,,3.0,,Podocarpus,brassii,
13337,42493,2982839,PLANTAE,TRACHEOPHYTA,Podocarpus celatus,,LC,,2.0,Cinqui-masé,Podocarpus,celatus,
13338,42495,2982931,PLANTAE,TRACHEOPHYTA,Podocarpus confertus,,EN,B2ab(iii),2.0,,Podocarpus,confertus,
13339,42496,2982986,PLANTAE,TRACHEOPHYTA,Podocarpus coriaceus,Resinier moutaigue,LC,,3.0,Resinier moutaigue,Podocarpus,coriaceus,
13340,42496,2982986,PLANTAE,TRACHEOPHYTA,Podocarpus coriaceus,Resinier moutaigue,LC,,3.0,Caoba del país,Podocarpus,coriaceus,
13341,42497,2983041,PLANTAE,TRACHEOPHYTA,Podocarpus crassigemma,,LC,,3.0,,Podocarpus,crassigemma,
13342,42498,2983081,PLANTAE,TRACHEOPHYTA,Podocarpus cunninghamii,Hall's Totara,LC,,1.0,Montane Totara,Podocarpus,cunninghamii,
13343,42498,2983081,PLANTAE,TRACHEOPHYTA,Podocarpus cunninghamii,Hall's Totara,LC,,1.0,Hall's Totara,Podocarpus,cunninghamii,
13344,42499,2983131,PLANTAE,TRACHEOPHYTA,Podocarpus neriifolius var. degeneri,,LC,,3.0,Kuasi,Podocarpus,neriifolius;degeneri,
13345,42500,2983200,PLANTAE,TRACHEOPHYTA,Podocarpus elatus,Illawarra Plum,LC,,3.0,Illawarra Plum,Podocarpus,elatus,
13346,42500,2983200,PLANTAE,TRACHEOPHYTA,Podocarpus elatus,Illawarra Plum,LC,,3.0,Brown Pine,Podocarpus,elatus,
13347,42500,2983200,PLANTAE,TRACHEOPHYTA,Podocarpus elatus,Illawarra Plum,LC,,3.0,Turpentine Pine,Podocarpus,elatus,
13348,42500,2983200,PLANTAE,TRACHEOPHYTA,Podocarpus elatus,Illawarra Plum,LC,,3.0,Yellow Pine,Podocarpus,elatus,
13349,42500,2983200,PLANTAE,TRACHEOPHYTA,Podocarpus elatus,Illawarra Plum,LC,,3.0,Plum Pine,Podocarpus,elatus,
13350,42501,2983276,PLANTAE,TRACHEOPHYTA,Podocarpus elongatus,Breede River Yellowwood,LC,,3.0,Breede River Yellowwood,Podocarpus,elongatus,
13351,42501,2983276,PLANTAE,TRACHEOPHYTA,Podocarpus elongatus,Breede River Yellowwood,LC,,3.0,Breërevier Geelhout,Podocarpus,elongatus,
13352,42503,2983354,PLANTAE,TRACHEOPHYTA,Podocarpus glaucus,,LC,,3.0,Nipa,Podocarpus,glaucus,
13353,42504,2983439,PLANTAE,TRACHEOPHYTA,Podocarpus glomeratus,Pino de Monte,NT,,2.0,Pino de Monte,Podocarpus,glomeratus,
13354,42505,10711801,PLANTAE,TRACHEOPHYTA,Podocarpus gnidioides,,NT,,3.0,,Podocarpus,gnidioides,
13355,42506,2983612,PLANTAE,TRACHEOPHYTA,Podocarpus grayae,,LC,,3.0,,Podocarpus,grayae,
13356,42507,2983647,PLANTAE,TRACHEOPHYTA,Podocarpus henkelii,Henkel's Yellowwood,EN,"B2ab(ii,iii,v)",2.0,Henkel's Yellowwood,Podocarpus,henkelii,
13357,42507,2983647,PLANTAE,TRACHEOPHYTA,Podocarpus henkelii,Henkel's Yellowwood,EN,"B2ab(ii,iii,v)",2.0,Falcate Yellowwood,Podocarpus,henkelii,
13358,42509,2983732,PLANTAE,TRACHEOPHYTA,Podocarpus insularis,,LC,,4.0,,Podocarpus,insularis,
13359,42510,2983787,PLANTAE,TRACHEOPHYTA,Podocarpus latifolius,Broad-leaved Yellowwood,LC,,3.0,Broad-leaved Yellowwood,Podocarpus,latifolius,
13360,42510,2983787,PLANTAE,TRACHEOPHYTA,Podocarpus latifolius,Broad-leaved Yellowwood,LC,,3.0,Upright Yellowwood,Podocarpus,latifolius,
13361,42510,2983787,PLANTAE,TRACHEOPHYTA,Podocarpus latifolius,Broad-leaved Yellowwood,LC,,3.0,Real Yellowwood,Podocarpus,latifolius,
13362,42510,2983787,PLANTAE,TRACHEOPHYTA,Podocarpus latifolius,Broad-leaved Yellowwood,LC,,3.0,True Yellowwood,Podocarpus,latifolius,
13363,42510,2983787,PLANTAE,TRACHEOPHYTA,Podocarpus latifolius,Broad-leaved Yellowwood,LC,,3.0,Opregte Geelhout,Podocarpus,latifolius,
13364,42510,2983787,PLANTAE,TRACHEOPHYTA,Podocarpus latifolius,Broad-leaved Yellowwood,LC,,3.0,Kaapse Geelhout,Podocarpus,latifolius,
13365,42511,2983852,PLANTAE,TRACHEOPHYTA,Podocarpus lawrencei,Mountain Plum Pine,LC,,3.0,Mountain Plum Pine,Podocarpus,lawrencei,
13366,42511,2983852,PLANTAE,TRACHEOPHYTA,Podocarpus lawrencei,Mountain Plum Pine,LC,,3.0,Plum Pine,Podocarpus,lawrencei,
13367,42512,2983897,PLANTAE,TRACHEOPHYTA,Podocarpus ledermannii,,LC,,4.0,,Podocarpus,ledermannii,
13368,42513,2983942,PLANTAE,TRACHEOPHYTA,Podocarpus levis,,LC,,4.0,,Podocarpus,levis,
13369,42514,10714175,PLANTAE,TRACHEOPHYTA,Podocarpus longefoliolatus,,EN,"B1ab(iii,v)+2ab(iii,v); C2a(i)",2.0,,Podocarpus,longefoliolatus,
13370,42515,10714731,PLANTAE,TRACHEOPHYTA,Podocarpus lucienii,,LC,,3.0,,Podocarpus,lucienii,
13371,42516,2984313,PLANTAE,TRACHEOPHYTA,Podocarpus macrocarpus,,EN,"B2ab(ii,iii,v)",2.0,,Podocarpus,macrocarpus,
13372,42517,2984343,PLANTAE,TRACHEOPHYTA,Podocarpus macrophyllus,Buddhist Pine,LC,,2.0,Buddhist Pine,Podocarpus,macrophyllus,
13373,42517,2984343,PLANTAE,TRACHEOPHYTA,Podocarpus macrophyllus,Buddhist Pine,LC,,2.0,Kusamaki,Podocarpus,macrophyllus,
13374,42517,2984343,PLANTAE,TRACHEOPHYTA,Podocarpus macrophyllus,Buddhist Pine,LC,,2.0,Luo han song,Podocarpus,macrophyllus,
13375,42518,2984435,PLANTAE,TRACHEOPHYTA,Podocarpus madagascariensis,,NT,,2.0,Hetatra,Podocarpus,madagascariensis,
13376,42518,2984435,PLANTAE,TRACHEOPHYTA,Podocarpus madagascariensis,,NT,,2.0,Tsindrodravina,Podocarpus,madagascariensis,
13377,42519,2984467,PLANTAE,TRACHEOPHYTA,Podocarpus magnifolius,Cinqui-masé,LC,,2.0,Cinqui-masé,Podocarpus,magnifolius,
13378,42520,2984512,PLANTAE,TRACHEOPHYTA,Podocarpus milanjianus,,LC,,3.0,,Podocarpus,milanjianus,
13379,42521,2984612,PLANTAE,TRACHEOPHYTA,Podocarpus neriifolius,Brown Pine,LC,,4.0,Brown Pine,Podocarpus,neriifolius,
13380,42522,2984790,PLANTAE,TRACHEOPHYTA,Podocarpus nivalis,Alpine Totara,LC,,3.0,Snow Totara,Podocarpus,nivalis,
13381,42522,2984790,PLANTAE,TRACHEOPHYTA,Podocarpus nivalis,Alpine Totara,LC,,3.0,Alpine Totara,Podocarpus,nivalis,
13382,42523,10717245,PLANTAE,TRACHEOPHYTA,Podocarpus novae-caledoniae,,LC,,3.0,,Podocarpus,novae-caledoniae,
13383,42525,2985158,PLANTAE,TRACHEOPHYTA,Podocarpus polystachyus,,VU,A4ac,2.0,Podo Laut,Podocarpus,polystachyus,
13384,42526,2985243,PLANTAE,TRACHEOPHYTA,Podocarpus pseudobracteatus,,LC,,3.0,,Podocarpus,pseudobracteatus,
