sc_name,genus,species,family,iucn_status_code,common_names,regions,wwf_high_risk_flag
Triphora latifolia,Triphora,latifolia,,,,,
Triphora nitida,Triphora,nitida,,,,,
Triphora ravenii,Triphora,ravenii,,,,,
Triphora rickettii,Triphora,rickettii,,,,,
Triphora surinamensis,Triphora,surinamensis,,,,,
Triphora trianthophora,Triphora,trianthophora,,,,,
Triphora wagneri,Triphora,wagneri,,,,,
Triphora yucatanensis,Triphora,yucatanensis,,,,,
Triplaris cumingiana,Triplaris,cumingiana,Polygonaceae,,,,
Triplaris guayaquilensis,Triplaris,guayaquilensis,Polygonaceae,,,,
Triplaris setosa,Triplaris,setosa,Polygonaceae,,,,
Triplaris weigeltiana,Triplaris,weigeltiana,Polygonaceae,,,,
Triplaris woytkowskii,Triplaris,woytkowskii,Polygonaceae,,,,
Tripleurospermum fissurale,Tripleurospermum,fissurale,,,,,
Tripleurospermum heterolepis,Tripleurospermum,heterolepis,,,,,
Triplochiton scleroxylon,Triplochiton,scleroxylon,Malvaceae,,,,
Tripogandra montana,Tripogandra,montana,,,,,
Trisetella abbreviata,Trisetella,abbreviata,,,,,
Trisetella andreettae,Trisetella,andreettae,,,,,
Trisetella didyma,Trisetella,didyma,,,,,
Trisetella dressleri,Trisetella,dressleri,,,,,
Trisetella fissidens,Trisetella,fissidens,,,,,
Trisetella gemmata,Trisetella,gemmata,,,,,
Trisetella hirtzii,Trisetella,hirtzii,,,,,
Trisetella hoeijeri,Trisetella,hoeijeri,,,,,
Trisetella pantex,Trisetella,pantex,,,,,
Trisetella tenuissima,Trisetella,tenuissima,,,,,
Trisetella triaristella,Trisetella,triaristella,,,,,
Trisetella tridactylites,Trisetella,tridactylites,,,,,
Trisetella triglochin,Trisetella,triglochin,,,,,
Trisetella vittata,Trisetella,vittata,,,,,
Trisetum bifidum,Trisetum,bifidum,,,,,
Tristania decorticata,Tristania,decorticata,,,,,
Tristania littoralis,Tristania,littoralis,,,,,
Tristania pontianensis,Tristania,pontianensis,,,,,
Tristania razakiana,Tristania,razakiana,,,,,
Tristaniopsis decorticata,Tristaniopsis,decorticata,Myrtaceae,,,,
Tristaniopsis lucida,Tristaniopsis,lucida,Myrtaceae,,,,
Tristaniopsis macphersonii,Tristaniopsis,macphersonii,Myrtaceae,,,,
Tristaniopsis minutiflora,Tristaniopsis,minutiflora,Myrtaceae,,,,
Tristaniopsis polyandra,Tristaniopsis,polyandra,Myrtaceae,,,,
Tristaniopsis reticulata,Tristaniopsis,reticulata,Myrtaceae,,,,
Tristaniopsis vieillardii,Tristaniopsis,vieillardii,Myrtaceae,,,,
Tristaniopsis yateensis,Tristaniopsis,yateensis,Myrtaceae,,,,
Tristellateia africana,Tristellateia,africana,,,,,
Tristemma schliebenii,Tristemma,schliebenii,,,,,
Trithrinax brasiliensis,Trithrinax,brasiliensis,,,,,
Trithuria lanterna,Trithuria,lanterna,,,,,
Triticum aestivum,Triticum,aestivum,,,,,
Triticum monococcum,Triticum,monococcum,,,,,
Triticum timopheevii,Triticum,timopheevii,,,,,
Triticum turgidum,Triticum,turgidum,,,,,
Triticum urartu,Triticum,urartu,,,,,
Trivalvaria nervosa,Trivalvaria,nervosa,,,,,
Trochetiopsis ebenus,Trochetiopsis,ebenus,,,,,
Trochetiopsis erythroxylon,Trochetiopsis,erythroxylon,,,,,
Trochetiopsis melanoxylon,Trochetiopsis,melanoxylon,,,,,
Trochodendron aralioides,Trochodendron,aralioides,Trochodendraceae,,,,
Trollius laxus,Trollius,laxus,,,,,
Tropaeolum asplundii,Tropaeolum,asplundii,,,,,
Tropaeolum brideanum,Tropaeolum,brideanum,,,,,
Tropaeolum carchense,Tropaeolum,carchense,,,,,
Tropaeolum huigrense,Tropaeolum,huigrense,,,,,
Tropaeolum leonis,Tropaeolum,leonis,,,,,
Tropaeolum magnificum,Tropaeolum,magnificum,,,,,
Tropaeolum menispermifolium,Tropaeolum,menispermifolium,,,,,
Tropaeolum papillosum,Tropaeolum,papillosum,,,,,
Tropaeolum umbellatum,Tropaeolum,umbellatum,,,,,
Tropidia angulosa,Tropidia,angulosa,,,,,
Tropidia bambusifolia,Tropidia,bambusifolia,,,,,
Tropidia curculigoides,Tropidia,curculigoides,,,,,
Tropidia polystachya,Tropidia,polystachya,,,,,
Tropidia polystachys,Tropidia,polystachys,,,,,
Tropidia saprophytica,Tropidia,saprophytica,,,,,
Tropidia thwaitesii,Tropidia,thwaitesii,,,,,
Tropidia viridi-fusca,Tropidia,viridi-fusca,,,,,
Tsaiorchis neottianthoides,Tsaiorchis,neottianthoides,,,,,
Tsuga canadensis,Tsuga,canadensis,Pinaceae,,,,
Tsuga caroliniana,Tsuga,caroliniana,Pinaceae,,,,
Tsuga chinensis,Tsuga,chinensis,Pinaceae,,,,
Tsuga diversifolia,Tsuga,diversifolia,Pinaceae,,,,
Tsuga dumosa,Tsuga,dumosa,Pinaceae,,,,
Tsuga forrestii,Tsuga,forrestii,Pinaceae,,,,
Tsuga heterophylla,Tsuga,heterophylla,Pinaceae,,,,
Tsuga mertensiana,Tsuga,mertensiana,Pinaceae,,,,
Tsuga oblongisquamata,Tsuga,oblongisquamata,Pinaceae,,,,
Tsuga robusta,Tsuga,robusta,Pinaceae,,,,
Tsuga sieboldii,Tsuga,sieboldii,Pinaceae,,,,
Tuberaria major,Tuberaria,major,,,,,
Tuberolabium brevirhachis,Tuberolabium,brevirhachis,,,,,
Tuberolabium guamense,Tuberolabium,guamense,,,,,
Tuberolabium kotoense,Tuberolabium,kotoense,,,,,
Tuberolabium minutum,Tuberolabium,minutum,,,,,
Tuberolabium phillipsii,Tuberolabium,phillipsii,,,,,
Tuberolabium quisumbingii,Tuberolabium,quisumbingii,,,,,
Tuberolabium rhopalorrhachis,Tuberolabium,rhopalorrhachis,,,,,
Tuberolabium sarcochiloides,Tuberolabium,sarcochiloides,,,,,
Tuberolabium woodii,Tuberolabium,woodii,,,,,
Tulipa akamasica,Tulipa,akamasica,,,,,
Tulipa cypria,Tulipa,cypria,,,,,
Tulipa gumusanica,Tulipa,gumusanica,,,,,
Tulipa hungarica,Tulipa,hungarica,,,,,
Tulipa lownei,Tulipa,lownei,,,,,
Tunilla corrugata,Tunilla,corrugata,,,,,
Tunilla erectoclada,Tunilla,erectoclada,,,,,
Tunilla microdisca,Tunilla,microdisca,,,,,
Tunilla soehrensii,Tunilla,soehrensii,,,,,
Tunilla tilcarensis,Tunilla,tilcarensis,,,,,
Turbina inopinata,Turbina,inopinata,,,,,
Turbinicarpus alonsoi,Turbinicarpus,alonsoi,,,,,
Turbinicarpus beguinii,Turbinicarpus,beguinii,,,,,
Turbinicarpus bonatzii,Turbinicarpus,bonatzii,,,,,
Turbinicarpus booleanus,Turbinicarpus,booleanus,,,,,
Turbinicarpus gielsdorfianus,Turbinicarpus,gielsdorfianus,,,,,
Turbinicarpus hoferi,Turbinicarpus,hoferi,,,,,
Turbinicarpus horripilus,Turbinicarpus,horripilus,,,,,
Turbinicarpus jauernigii,Turbinicarpus,jauernigii,,,,,
Turbinicarpus knuthianus,Turbinicarpus,knuthianus,,,,,
Turbinicarpus laui,Turbinicarpus,laui,,,,,
Turbinicarpus lophophoroides,Turbinicarpus,lophophoroides,,,,,
Turbinicarpus mandragora,Turbinicarpus,mandragora,,,,,
Turbinicarpus mombergeri,Turbinicarpus,mombergeri,,,,,
Turbinicarpus pseudomacrochele,Turbinicarpus,pseudomacrochele,,,,,
Turbinicarpus pseudopectinatus,Turbinicarpus,pseudopectinatus,,,,,
Turbinicarpus rioverdensis,Turbinicarpus,rioverdensis,,,,,
Turbinicarpus roseiflorus,Turbinicarpus,roseiflorus,,,,,
Turbinicarpus saueri,Turbinicarpus,saueri,,,,,
Turbinicarpus schmiedickeanus,Turbinicarpus,schmiedickeanus,,,,,
Turbinicarpus subterraneus,Turbinicarpus,subterraneus,,,,,
Turbinicarpus swobodae,Turbinicarpus,swobodae,,,,,
Turbinicarpus valdezianus,Turbinicarpus,valdezianus,,,,,
Turbinicarpus viereckii,Turbinicarpus,viereckii,,,,,
Turbinicarpus ysabelae,Turbinicarpus,ysabelae,,,,,
Turbinicarpus zaragozae,Turbinicarpus,zaragozae,,,,,
Turnera hindsiana,Turnera,hindsiana,,,,,
Turnera triglandulosa,Turnera,triglandulosa,,,,,
Turpinia ovalifolia,Turpinia,ovalifolia,Staphyleaceae,,,,
Turpinia stipulacea,Turpinia,stipulacea,Staphyleaceae,,,,
Turraea adjanohounii,Turraea,adjanohounii,,,,,
Turraea barbata,Turraea,barbata,,,,,
Turraea elephantina,Turraea,elephantina,,,,,
Turraea fischeri,Turraea,fischeri,,,,,
Turraea kimbozensis,Turraea,kimbozensis,,,,,
Turraea mombassana,Turraea,mombassana,,,,,
Turraea socotrana,Turraea,socotrana,,,,,
Turraeanthus africana,Turraeanthus,africana,Meliaceae,,,,
Tylecodon aridimontanus,Tylecodon,aridimontanus,,,,,
Tylecodon aurusbergensis,Tylecodon,aurusbergensis,,,,,
Tylophora cameroonica,Tylophora,cameroonica,,,,,
Tylophora urceolata,Tylophora,urceolata,,,,,
Tylostigma filiforme,Tylostigma,filiforme,,,,,
Tylostigma herminioides,Tylostigma,herminioides,,,,,
Tylostigma hildebrandtii,Tylostigma,hildebrandtii,,,,,
Tylostigma madagascariense,Tylostigma,madagascariense,,,,,
Tylostigma nigrescens,Tylostigma,nigrescens,,,,,
Typha angustifolia,Typha,angustifolia,,,,,
Typha capensis,Typha,capensis,,,,,
Typha domingensis,Typha,domingensis,,,,,
Typha elephantina,Typha,elephantina,,,,,
Typha grossheimii,Typha,grossheimii,,,,,
Typha latifolia,Typha,latifolia,,,,,
Typha laxmannii,Typha,laxmannii,,,,,
Typha minima,Typha,minima,,,,,
Typha orientalis,Typha,orientalis,,,,,
Typhonium circinnatum,Typhonium,circinnatum,,,,,
Typhonium flagelliforme,Typhonium,flagelliforme,,,,,
Typhonium johnsonianum,Typhonium,johnsonianum,,,,,
Typhonium lineare,Typhonium,lineare,,,,,
Typhonium penicillatum,Typhonium,penicillatum,,,,,
Typhonium vermiforme,Typhonium,vermiforme,,,,,
Uapaca guineensis,Uapaca,guineensis,Phyllanthaceae,,,,
Uapaca heudelotii,Uapaca,heudelotii,Phyllanthaceae,,,,
Uapaca niangadoumae,Uapaca,niangadoumae,Phyllanthaceae,,,,
Uapaca spp.,Uapaca,spp.,Phyllanthaceae,,,,
Uebelmannia buiningii,Uebelmannia,buiningii,,,,,
Uebelmannia gummifera,Uebelmannia,gummifera,,,,,
Uebelmannia pectinifera,Uebelmannia,pectinifera,,,,,
Uleiorchis ulei,Uleiorchis,ulei,,,,,
Ulex airensis,Ulex,airensis,,,,,
Ulex argenteus,Ulex,argenteus,,,,,
Ulex densus,Ulex,densus,,,,,
Ulex europaeus,Ulex,europaeus,,,,,
Ulex gallii,Ulex,gallii,,,,,
Ulex micranthus,Ulex,micranthus,,,,,
Ulex minor,Ulex,minor,,,,,
Ulmus alata,Ulmus,alata,Ulmaceae,,,,
Ulmus americana,Ulmus,americana,Ulmaceae,,,,
Ulmus campestris,Ulmus,campestris,Ulmaceae,,,,
Ulmus chenmoui,Ulmus,chenmoui,Ulmaceae,,,,
Ulmus crassifolia,Ulmus,crassifolia,Ulmaceae,,,,
Ulmus elongata,Ulmus,elongata,Ulmaceae,,,,
Ulmus gaussenii,Ulmus,gaussenii,Ulmaceae,,,,
Ulmus glabra,Ulmus,glabra,Ulmaceae,,,,
Ulmus hollandica,Ulmus,hollandica,Ulmaceae,,,,
Ulmus japonica,Ulmus,japonica,Ulmaceae,,,,
Ulmus laevis,Ulmus,laevis,Ulmaceae,,,,
Ulmus minor,Ulmus,minor,Ulmaceae,,,,
Ulmus pumila,Ulmus,pumila,Ulmaceae,,,,
Ulmus rubra,Ulmus,rubra,Ulmaceae,,,,
Ulmus thomasii,Ulmus,thomasii,Ulmaceae,,,,
Ulmus wallichiana,Ulmus,wallichiana,Ulmaceae,,,,
Umbellularia californica,Umbellularia,californica,Lauraceae,,,,
Umbellularia fresnensis,Umbellularia,fresnensis,Lauraceae,,,,
Umbilicus schmidtii,Umbilicus,schmidtii,,,,,
Umtiza listeriana,Umtiza,listeriana,,,,,
Uncaria thwaitesii,Uncaria,thwaitesii,,,,,
Uncarina grandidieri,Uncarina,grandidieri,,,,,
Uncarina stellulifera,Uncarina,stellulifera,,,,,
Uncifera tenuicaulis,Uncifera,tenuicaulis,,,,,
Uncinia ecuadorensis,Uncinia,ecuadorensis,,,,,
Uncinia lacustris,Uncinia,lacustris,,,,,
Uncinia leptostachya,Uncinia,leptostachya,,,,,
Uncinia subsacculata,Uncinia,subsacculata,,,,,
Uncinia tenuifolia,Uncinia,tenuifolia,,,,,
Uniola condensata,Uniola,condensata,,,,,
Unonopsis magnifolia,Unonopsis,magnifolia,,,,,
Unonopsis riedeliana,Unonopsis,riedeliana,,,,,
Unonopsis velutina,Unonopsis,velutina,,,,,
Upuna borneensis,Upuna,borneensis,Dipterocarpaceae,,,,
Urandra apicalis,Urandra,apicalis,,,,,
Uraria picta,Uraria,picta,,,,,
Urbananthus critoniformis,Urbananthus,critoniformis,,,,,
Urbananthus pubescens,Urbananthus,pubescens,,,,,
Urbanodendron bahiense,Urbanodendron,bahiense,,,,,
Urbanodendron macrophyllum,Urbanodendron,macrophyllum,,,,,
Urbanodendron verrucosum,Urbanodendron,verrucosum,,,,,
Urera expansa,Urera,expansa,,,,,
Urera kaalae,Urera,kaalae,,,,,
Urochloa panicoides,Urochloa,panicoides,,,,,
Urophyllum ellipticum,Urophyllum,ellipticum,,,,,
Urtica dioica,Urtica,dioica,,,,,
Urtica kioviensis,Urtica,kioviensis,,,,,
Utleria salicifolia,Utleria,salicifolia,,,,,
Utricularia albocaerulea,Utricularia,albocaerulea,,,,,
Utricularia aurea,Utricularia,aurea,,,,,
Utricularia australis,Utricularia,australis,,,,,
Utricularia bifida,Utricularia,bifida,,,,,
Utricularia bracteata,Utricularia,bracteata,,,,,
Utricularia bremii,Utricularia,bremii,,,,,
Utricularia cecilii,Utricularia,cecilii,,,,,
Utricularia cornuta,Utricularia,cornuta,,,,,
Utricularia foveolata,Utricularia,foveolata,,,,,
Utricularia geminiscapa,Utricularia,geminiscapa,,,,,
Utricularia gibba,Utricularia,gibba,,,,,
Utricularia graminifolia,Utricularia,graminifolia,,,,,
Utricularia intermedia,Utricularia,intermedia,,,,,
Utricularia lazulina,Utricularia,lazulina,,,,,
Utricularia microcalyx,Utricularia,microcalyx,,,,,
Utricularia minor,Utricularia,minor,,,,,
Utricularia ochroleuca,Utricularia,ochroleuca,,,,,
Utricularia praeterita,Utricularia,praeterita,,,,,
Utricularia purpurea,Utricularia,purpurea,,,,,
Utricularia radiata,Utricularia,radiata,,,,,
Utricularia resupinata,Utricularia,resupinata,,,,,
Utricularia reticulata,Utricularia,reticulata,,,,,
Utricularia rigida,Utricularia,rigida,,,,,
Utricularia sandersonii,Utricularia,sandersonii,,,,,
Utricularia smithiana,Utricularia,smithiana,,,,,
Utricularia striatula,Utricularia,striatula,,,,,
Utricularia subulata,Utricularia,subulata,,,,,
Utricularia tetraloba,Utricularia,tetraloba,,,,,
Utricularia troupinii,Utricularia,troupinii,,,,,
Utricularia vulgaris,Utricularia,vulgaris,,,,,
Utricularia wightiana,Utricularia,wightiana,,,,,
Uvaria acuminata,Uvaria,acuminata,,,,,
Uvaria ambongoensis,Uvaria,ambongoensis,,,,,
Uvaria decidua,Uvaria,decidua,,,,,
Uvaria denhardtiana,Uvaria,denhardtiana,,,,,
Uvaria dependens,Uvaria,dependens,,,,,
Uvaria faulknerae,Uvaria,faulknerae,,,,,
Uvaria kirkii,Uvaria,kirkii,,,,,
Uvaria kweichowensis,Uvaria,kweichowensis,,,,,
Uvaria leptocladon,Uvaria,leptocladon,,,,,
Uvaria lucida,Uvaria,lucida,,,,,
Uvaria lungonyana,Uvaria,lungonyana,,,,,
Uvaria manjensis,Uvaria,manjensis,,,,,
Uvaria pandensis,Uvaria,pandensis,,,,,
Uvaria puguensis,Uvaria,puguensis,,,,,
Uvaria sofa,Uvaria,sofa,,,,,
Uvaria tanzaniae,Uvaria,tanzaniae,,,,,
Uvariastrum zenkeri,Uvariastrum,zenkeri,,,,,
Uvariodendron anisatum,Uvariodendron,anisatum,,,,,
Uvariodendron connivens,Uvariodendron,connivens,,,,,
Uvariodendron fuscum,Uvariodendron,fuscum,,,,,
Uvariodendron giganteum,Uvariodendron,giganteum,,,,,
Uvariodendron gorgonis,Uvariodendron,gorgonis,,,,,
Uvariodendron kirkii,Uvariodendron,kirkii,,,,,
Uvariodendron magnificum,Uvariodendron,magnificum,,,,,
Uvariodendron occidentale,Uvariodendron,occidentale,,,,,
Uvariodendron oligocarpum,Uvariodendron,oligocarpum,,,,,
Uvariodendron pycnophyllum,Uvariodendron,pycnophyllum,,,,,
Uvariodendron usambarense,Uvariodendron,usambarense,,,,,
Uvariopsis bisexualis,Uvariopsis,bisexualis,,,,,
Uvariopsis korupensis,Uvariopsis,korupensis,,,,,
Uvariopsis submontana,Uvariopsis,submontana,,,,,
Uvariopsis tripetala,Uvariopsis,tripetala,,,,,
Uvariopsis vanderystii,Uvariopsis,vanderystii,,,,,
Vaccinium bissei,Vaccinium,bissei,,,,,
Vaccinium cylindraceum,Vaccinium,cylindraceum,,,,,
Vaccinium macrocarpon,Vaccinium,macrocarpon,,,,,
Vaccinium oxycoccos,Vaccinium,oxycoccos,,,,,
Vaccinium padifolium,Vaccinium,padifolium,,,,,
Vaccinium stanleyi,Vaccinium,stanleyi,,,,,
Vaccinium vitis-idaea,Vaccinium,vitis-idaea,,,,,
Vaccinium whitmorei,Vaccinium,whitmorei,,,,,
Vagaria parviflora,Vagaria,parviflora,,,,,
Valeriana alypifolia,Valeriana,alypifolia,,,,,
Valeriana aretioides,Valeriana,aretioides,,,,,
Valeriana asterothrix,Valeriana,asterothrix,,,,,
Valeriana buxifolia,Valeriana,buxifolia,,,,,
Valeriana cernua,Valeriana,cernua,,,,,
Valeriana coleophylla,Valeriana,coleophylla,,,,,
Valeriana dioica,Valeriana,dioica,,,,,
Valeriana leschenaultii,Valeriana,leschenaultii,,,,,
Valeriana secunda,Valeriana,secunda,,,,,
Valeriana tuberosa,Valeriana,tuberosa,,,,,
Valeriana uliginosa,Valeriana,uliginosa,,,,,
Valerianella affinis,Valerianella,affinis,,,,,
Vallea ecuadorensis,Vallea,ecuadorensis,,,,,
Vallesia glabra,Vallesia,glabra,,,,,
Vallesia pubescens,Vallesia,pubescens,,,,,
Vallisneria americana,Vallisneria,americana,,,,,
Vallisneria natans,Vallisneria,natans,,,,,
Vallisneria spiralis,Vallisneria,spiralis,,,,,
Vanda alpina,Vanda,alpina,,,,,
Vanda arbuthnotiana,Vanda,arbuthnotiana,,,,,
Vanda arcuata,Vanda,arcuata,,,,,
Vanda bensonii,Vanda,bensonii,,,,,
Vanda bicolor,Vanda,bicolor,,,,,
Vanda bidupensis,Vanda,bidupensis,,,,,
Vanda boumaniae,Vanda,boumaniae,,,,,
Vanda brunnea,Vanda,brunnea,,,,,
Vanda celebica,Vanda,celebica,,,,,
Vanda charlesworthii,Vanda,charlesworthii,,,,,
Vanda chlorosantha,Vanda,chlorosantha,,,,,
Vanda coerulea,Vanda,coerulea,,,,,
Vanda coerulescens,Vanda,coerulescens,,,,,
Vanda concolor,Vanda,concolor,,,,,
Vanda confusa,Vanda,confusa,,,,,
Vanda crassiloba,Vanda,crassiloba,,,,,
Vanda cristata,Vanda,cristata,,,,,
Vanda cruenta,Vanda,cruenta,,,,,
Vanda dearei,Vanda,dearei,,,,,
Vanda denisoniana,Vanda,denisoniana,,,,,
Vanda devoogtii,Vanda,devoogtii,,,,,
Vanda drakei,Vanda,drakei,,,,,
Vanda flavobrunnea,Vanda,flavobrunnea,,,,,
Vanda foetida,Vanda,foetida,,,,,
Vanda griffithii,Vanda,griffithii,,,,,
Vanda hastifera,Vanda,hastifera,,,,,
Vanda helvola,Vanda,helvola,,,,,
Vanda hindsii,Vanda,hindsii,,,,,
Vanda insignis,Vanda,insignis,,,,,
Vanda jainii,Vanda,jainii,,,,,
Vanda javierae,Vanda,javierae,,,,,
Vanda lamellata,Vanda,lamellata,,,,,
Vanda leucostele,Vanda,leucostele,,,,,
Vanda lilacina,Vanda,lilacina,,,,,
Vanda limbata,Vanda,limbata,,,,,
Vanda lindeni,Vanda,lindeni,,,,,
Vanda liouvillei,Vanda,liouvillei,,,,,
Vanda lombokensis,Vanda,lombokensis,,,,,
Vanda luzonica,Vanda,luzonica,,,,,
Vanda merrilli,Vanda,merrilli,,,,,
Vanda moorrei,Vanda,moorrei,,,,,
Vanda pauciflora,Vanda,pauciflora,,,,,
Vanda pumila,Vanda,pumila,,,,,
Vanda punctata,Vanda,punctata,,,,,
Vanda roeblingiana,Vanda,roeblingiana,,,,,
Vanda sanderiana,Vanda,sanderiana,,,,,
Vanda scandens,Vanda,scandens,,,,,
Vanda spathulata,Vanda,spathulata,,,,,
Vanda stangeana,Vanda,stangeana,,,,,
Vanda subconcolor,Vanda,subconcolor,,,,,
Vanda sumatrana,Vanda,sumatrana,,,,,
Vanda taiwaniana,Vanda,taiwaniana,,,,,
Vanda tessellata,Vanda,tessellata,,,,,
Vanda testacea,Vanda,testacea,,,,,
Vanda thwaitesii,Vanda,thwaitesii,,,,,
Vanda tricolor,Vanda,tricolor,,,,,
Vanda vipanii,Vanda,vipanii,,,,,
Vanda wightii,Vanda,wightii,,,,,
Vandiemenia ratkowskiana,Vandiemenia,ratkowskiana,,,,,
Vandopsis gigantea,Vandopsis,gigantea,,,,,
Vandopsis lissochiloides,Vandopsis,lissochiloides,,,,,
Vandopsis muelleri,Vandopsis,muelleri,,,,,
Vandopsis shanica,Vandopsis,shanica,,,,,
Vandopsis undulata,Vandopsis,undulata,,,,,
Vangueria bicolor,Vangueria,bicolor,,,,,
Vangueria fyffei,Vangueria,fyffei,,,,,
Vangueria induta,Vangueria,induta,,,,,
Vangueria kyimbilensis,Vangueria,kyimbilensis,,,,,
Vangueria monteiroi,Vangueria,monteiroi,,,,,
Vangueria pallidiflora,Vangueria,pallidiflora,,,,,
Vangueria randii,Vangueria,randii,,,,,
Vangueria rufescens,Vangueria,rufescens,,,,,
Vangueria verticillata,Vangueria,verticillata,,,,,
Vangueria volkensii,Vangueria,volkensii,,,,,
Vangueriopsis longiflora,Vangueriopsis,longiflora,,,,,
Vanilla albida,Vanilla,albida,,,,,
Vanilla angustipetala,Vanilla,angustipetala,,,,,
Vanilla aphylla,Vanilla,aphylla,,,,,
Vanilla argentina,Vanilla,argentina,,,,,
Vanilla calopogon,Vanilla,calopogon,,,,,
Vanilla claviculata,Vanilla,claviculata,,,,,
Vanilla correllii,Vanilla,correllii,,,,,
Vanilla cribbiana,Vanilla,cribbiana,,,,,
Vanilla cucullata,Vanilla,cucullata,,,,,
Vanilla griffithii,Vanilla,griffithii,,,,,
Vanilla hartii,Vanilla,hartii,,,,,
Vanilla helleri,Vanilla,helleri,,,,,
Vanilla hostmanni,Vanilla,hostmanni,,,,,
Vanilla imperialis,Vanilla,imperialis,,,,,
Vanilla inodora,Vanilla,inodora,,,,,
Vanilla insignis,Vanilla,insignis,,,,,
Vanilla marowijnensis,Vanilla,marowijnensis,,,,,
Vanilla moonii,Vanilla,moonii,,,,,
Vanilla odorata,Vanilla,odorata,,,,,
Vanilla pauciflora,Vanilla,pauciflora,,,,,
Vanilla pfaviana,Vanilla,pfaviana,,,,,
Vanilla phaeantha,Vanilla,phaeantha,,,,,
Vanilla phalaenopsis,Vanilla,phalaenopsis,,,,,
Vanilla pilifera,Vanilla,pilifera,,,,,
Vanilla planifolia,Vanilla,planifolia,,,,,
Vanilla pompona,Vanilla,pompona,,,,,
Vanilla somai,Vanilla,somai,,,,,
Vanilla walkeriae,Vanilla,walkeriae,,,,,
Vanilla wightiana,Vanilla,wightiana,,,,,
Vantanea depleta,Vantanea,depleta,,,,,
Vantanea magdalenensis,Vantanea,magdalenensis,,,,,
Vantanea peruviana,Vantanea,peruviana,,,,,
Vantanea spichigeri,Vantanea,spichigeri,,,,,
Vanvoorstia bennettiana,Vanvoorstia,bennettiana,,,,,
Varronia anderssonii,Varronia,anderssonii,,,,,
Varronia bahamensis,Varronia,bahamensis,,,,,
Varronia bellonis,Varronia,bellonis,,,,,
Varronia brittonii,Varronia,brittonii,,,,,
Varronia brownei,Varronia,brownei,,,,,
Varronia bullata,Varronia,bullata,,,,,
Varronia clarendonensis,Varronia,clarendonensis,,,,,
Varronia lima,Varronia,lima,,,,,
Varronia lucayana,Varronia,lucayana,,,,,
Varronia polycephala,Varronia,polycephala,,,,,
Varronia rupicola,Varronia,rupicola,,,,,
Varronia urticacea,Varronia,urticacea,,,,,
Varronia wagnerorum,Varronia,wagnerorum,,,,,
Vasconcellea horovitziana,Vasconcellea,horovitziana,,,,,
Vasconcellea omnilingua,Vasconcellea,omnilingua,,,,,
Vasconcellea palandensis,Vasconcellea,palandensis,,,,,
Vasconcellea pulchra,Vasconcellea,pulchra,,,,,
Vasconcellea sprucei,Vasconcellea,sprucei,,,,,
Vateria copallifera,Vateria,copallifera,,,,,
Vateria indica,Vateria,indica,,,,,
Vateria macrocarpa,Vateria,macrocarpa,,,,,
Vateriopsis seychellarum,Vateriopsis,seychellarum,,,,,
Vatica affinis,Vatica,affinis,Dipterocarpaceae,,,,
Vatica badiifolia,Vatica,badiifolia,Dipterocarpaceae,,,,
Vatica bantamensis,Vatica,bantamensis,Dipterocarpaceae,,,,
Vatica bella,Vatica,bella,Dipterocarpaceae,,,,
Vatica brevipes,Vatica,brevipes,Dipterocarpaceae,,,,
Vatica brunigii,Vatica,brunigii,Dipterocarpaceae,,,,
Vatica cauliflora,Vatica,cauliflora,Dipterocarpaceae,,,,
Vatica chartacea,Vatica,chartacea,Dipterocarpaceae,,,,
Vatica chevalieri,Vatica,chevalieri,Dipterocarpaceae,,,,
Vatica chinensis,Vatica,chinensis,Dipterocarpaceae,,,,
Vatica cinerea,Vatica,cinerea,Dipterocarpaceae,,,,
Vatica compressa,Vatica,compressa,Dipterocarpaceae,,,,
Vatica congesta,Vatica,congesta,Dipterocarpaceae,,,,
Vatica coriacea,Vatica,coriacea,Dipterocarpaceae,,,,
Vatica cuspidata,Vatica,cuspidata,Dipterocarpaceae,,,,
Vatica diospyroides,Vatica,diospyroides,Dipterocarpaceae,,,,
Vatica elliptica,Vatica,elliptica,Dipterocarpaceae,,,,
Vatica flavida,Vatica,flavida,Dipterocarpaceae,,,,
Vatica flavovirens,Vatica,flavovirens,Dipterocarpaceae,,,,
Vatica globosa,Vatica,globosa,Dipterocarpaceae,,,,
Vatica guangxiensis,Vatica,guangxiensis,Dipterocarpaceae,,,,
Vatica harmandiana,Vatica,harmandiana,Dipterocarpaceae,,,,
Vatica havilandii,Vatica,havilandii,Dipterocarpaceae,,,,
Vatica heteroptera,Vatica,heteroptera,Dipterocarpaceae,,,,
Vatica hullettii,Vatica,hullettii,Dipterocarpaceae,,,,
Vatica javanica,Vatica,javanica,Dipterocarpaceae,,,,
Vatica lanceaefolia,Vatica,lanceaefolia,Dipterocarpaceae,,,,
Vatica lobata,Vatica,lobata,Dipterocarpaceae,,,,
Vatica lowii,Vatica,lowii,Dipterocarpaceae,,,,
Vatica maingayi,Vatica,maingayi,Dipterocarpaceae,,,,
Vatica mangachapoi,Vatica,mangachapoi,Dipterocarpaceae,,,,
Vatica maritima,Vatica,maritima,Dipterocarpaceae,,,,
Vatica nitens,Vatica,nitens,Dipterocarpaceae,,,,
Vatica oblongifolia,Vatica,oblongifolia,Dipterocarpaceae,,,,
Vatica obovata,Vatica,obovata,Dipterocarpaceae,,,,
