sc_name,genus,species,family,iucn_status_code,common_names,regions,wwf_high_risk_flag
Philodendron pachycaule,Philodendron,pachycaule,,,,,
Philodendron pogonocaule,Philodendron,pogonocaule,,,,,
Philodendron quitense,Philodendron,quitense,,,,,
Philodendron riparium,Philodendron,riparium,,,,,
Philodendron rugosum,Philodendron,rugosum,,,,,
Philodendron simmondsii,Philodendron,simmondsii,,,,,
Philodendron validinervium,Philodendron,validinervium,,,,,
Philodendron ventricosum,Philodendron,ventricosum,,,,,
Phinaea ecuadorana,Phinaea,ecuadorana,,,,,
Phippsia algida,Phippsia,algida,,,ice grass,,
Phlebolobium maclovianum,Phlebolobium,maclovianum,,,falkland rock-cress,,
Phlegmariurus bampsianus,Phlegmariurus,bampsianus,,,,,
Phlegmariurus nutans,Phlegmariurus,nutans,,,wawae`iole,,
Phleum alpinum,Phleum,alpinum,,,,,
Phleum montanum,Phleum,montanum,,,,,
Phlomis aurea,Phlomis,aurea,,,sinai jerusalem sage;awarwar,,
Phlomis brevibracteata,Phlomis,brevibracteata,,,,,
Phlomis cypria,Phlomis,cypria,,,,,
Phlomis italica,Phlomis,italica,,,,,
Phoebe bournei,Phoebe,bournei,Lauraceae,,minnan,,
Phoebe chekiangensis,Phoebe,chekiangensis,Lauraceae,,zhejiang nan,,
Phoebe elongata,Phoebe,elongata,Lauraceae,,,,
Phoebe hainesiana,Phoebe,hainesiana,Lauraceae,,,,
Phoebe nanmu,Phoebe,nanmu,Lauraceae,,dian nan,,
Phoebe poilanei,Phoebe,poilanei,Lauraceae,,su la dai,,
Phoebe porosa,Phoebe,porosa,Lauraceae,,imbuia,GBR;BRA;USA,
Phoebe scortechinii,Phoebe,scortechinii,Lauraceae,,,,
Phoebe zhennan,Phoebe,zhennan,Lauraceae,,nanmu,,
Phoenicophorium borsigianum,Phoenicophorium,borsigianum,,,thief palm;latannyen fey,,
Phoenix atlantica,Phoenix,atlantica,,,,,
Phoenix canariensis,Phoenix,canariensis,,,pineapple palm;palmera canaria;canary palm;canary island date palm;palma canaria,,
Phoenix paludosa,Phoenix,paludosa,,,mangrove date palm,,
Phoenix reclinata,Phoenix,reclinata,,,mkindu;senegal date palm;wild date palm;kajinjiri;dattier du senegal;mkindwi;kundi,,
Phoenix rupicola,Phoenix,rupicola,,,,,
Phoenix theophrasti,Phoenix,theophrasti,,,theophrastus's date palm;cretan date palm,,
Pholidocarpus kingianus,Pholidocarpus,kingianus,,,kepau,,
Pholidocarpus macrocarpus,Pholidocarpus,macrocarpus,,,palurae,,
Pholidocarpus majadum,Pholidocarpus,majadum,,,liran,,
Pholidota advena,Pholidota,advena,,,,,
Pholidota articulata,Pholidota,articulata,,,,CHN;IDN;MYS;IND,
Pholidota calceata,Pholidota,calceata,,,,IND,
Pholidota camelostalix,Pholidota,camelostalix,,,,IDN,
Pholidota cantonensis,Pholidota,cantonensis,,,,HKG,
Pholidota carnea,Pholidota,carnea,,,,PHL;IDN;MYS,
Pholidota chinensis,Pholidota,chinensis,,,,HKG,
Pholidota convallariae,Pholidota,convallariae,,,,IDN;IND,
Pholidota gibbosa,Pholidota,gibbosa,,,,SLB;IDN;MYS,
Pholidota globosa,Pholidota,globosa,,,,IDN;MYS,
Pholidota imbricata,Pholidota,imbricata,,,,IDN;IND,
Pholidota leveilleana,Pholidota,leveilleana,,,,,
Pholidota longibulba,Pholidota,longibulba,,,,MYS,
Pholidota nervosa,Pholidota,nervosa,,,,IDN,
Pholidota pallida,Pholidota,pallida,,,,MYS;PHL;IDN;IND;AUS;MMR,
Pholidota parviflora,Pholidota,parviflora,,,,MYS,
Pholidota pectinata,Pholidota,pectinata,,,,MYS,
Pholidota recurva,Pholidota,recurva,,,,,
Pholidota rubra,Pholidota,rubra,,,,,
Pholidota ventricosa,Pholidota,ventricosa,,,,PHL;IDN;MYS,
Pholidota wattii,Pholidota,wattii,,,,IND,
Phoradendron aequatoris,Phoradendron,aequatoris,,,,,
Phoradendron canzacotoi,Phoradendron,canzacotoi,,,,,
Phoradendron hartii,Phoradendron,hartii,,,,,
Phoradendron henslovii,Phoradendron,henslovii,,,galápagos mistletoe;suelda con suelda;false mistletoe;foradendron,,
Phoradendron madisonii,Phoradendron,madisonii,,,,,
Phoradendron pomasquianum,Phoradendron,pomasquianum,,,,,
Phoradendron wiensii,Phoradendron,wiensii,,,,,
Photinia lasiogyna,Photinia,lasiogyna,,,,,
Photinia lasiopetala,Photinia,lasiopetala,,,,,
Photinia serratifolia,Photinia,serratifolia,,,,,
Photinia tomentosa,Photinia,tomentosa,,,,,
Phragmipedium andreettae,Phragmipedium,andreettae,,,,,
Phragmipedium anguloi,Phragmipedium,anguloi,,,,,
Phragmipedium besseae,Phragmipedium,besseae,,,besse's phragmipedium,ECU;PER,
Phragmipedium boissierianum,Phragmipedium,boissierianum,,,boissier's phragmipedium,ECU;PER,
Phragmipedium brasiliense,Phragmipedium,brasiliense,,,brazilian phragmipedium,,
Phragmipedium caricinum,Phragmipedium,caricinum,,,reed grass-like phragmipedium,BOL,
Phragmipedium caudatum,Phragmipedium,caudatum,,,tailed phragmipedium,PER;CRI;BOL;ECU;GTM;PAN,
Phragmipedium christiansenianum,Phragmipedium,christiansenianum,,,christiansen's phragmipedium,,
Phragmipedium dalessandroi,Phragmipedium,dalessandroi,,,dalessandro's phragmipedium,,
Phragmipedium exstaminodium,Phragmipedium,exstaminodium,,,without a staminoda phragmipedium;tanal de bigotes,MEX,
Phragmipedium fischeri,Phragmipedium,fischeri,,,fischer's phragmipedium,,
Phragmipedium hartwegii,Phragmipedium,hartwegii,,,hartweg's phragmipedium,,
Phragmipedium hirtzii,Phragmipedium,hirtzii,,,hirtz' phragmipedium,ECU;COL,
Phragmipedium humboldtii,Phragmipedium,humboldtii,,,humboldt's phragmipedium,,
Phragmipedium klotzschianum,Phragmipedium,klotzschianum,,,klotsch's phragmipedium,VEN;BRA;GUY,
Phragmipedium kovachii,Phragmipedium,kovachii,,,kovach's phragmipedium,,
Phragmipedium lindenii,Phragmipedium,lindenii,,,zapato de venus,ECU;COL,
Phragmipedium lindleyanum,Phragmipedium,lindleyanum,,,lindley's phragmipedium,VEN;GUF;GUY;SUR;BRA,
Phragmipedium longifolium,Phragmipedium,longifolium,,,long-leaf phragmipedium,CRI;COL;ECU;PAN,
Phragmipedium manzurii,Phragmipedium,manzurii,,,manzur's phragmipedium,,
Phragmipedium pearcei,Phragmipedium,pearcei,,,pearce's phragmipedium,ECU;PER,
Phragmipedium portillae,Phragmipedium,portillae,,,,ECU,
Phragmipedium reticulatum,Phragmipedium,reticulatum,,,reticulated phragmipedium,,
Phragmipedium richteri,Phragmipedium,richteri,,,richter's phragmipedium,PER,
Phragmipedium sargentianum,Phragmipedium,sargentianum,,,sargent's phragmipedium,BRA,
Phragmipedium schlimii,Phragmipedium,schlimii,,,schlimm's phragmipedium,COL,
Phragmipedium tetzlaffianum,Phragmipedium,tetzlaffianum,,,tetzlaff's phragmipedium,,
Phragmipedium vittatum,Phragmipedium,vittatum,,,striped phragmipedium,BRA,
Phragmipedium wallisii,Phragmipedium,wallisii,,,,ECU;COL,
Phragmipedium warszewiczianum,Phragmipedium,warszewiczianum,,,,,
Phragmipedium xerophyticum,Phragmipedium,xerophyticum,,,,MEX,
Phragmites australis,Phragmites,australis,,,common reed;roseau;phragmite commun,,
Phragmites karka,Phragmites,karka,,,,,
Phragmites vallatorius,Phragmites,vallatorius,,,,,
Phragmotheca rubriflora,Phragmotheca,rubriflora,,,,,
Phreatia acuminata,Phreatia,acuminata,,,,IDN,
Phreatia alpina,Phreatia,alpina,,,,,
Phreatia caudiflora,Phreatia,caudiflora,,,,,
Phreatia constricta,Phreatia,constricta,,,,,
Phreatia crassifolia,Phreatia,crassifolia,,,,MYS,
Phreatia densiflora,Phreatia,densiflora,,,,PHL;IDN;MYS,
Phreatia evrardii,Phreatia,evrardii,,,,VNM,
Phreatia graeffei,Phreatia,graeffei,,,,ASM;TON;FJI,
Phreatia hypsorhynchos,Phreatia,hypsorhynchos,,,,NCL,
Phreatia laxiflora,Phreatia,laxiflora,,,,IDN;MYS,
Phreatia limenophylax,Phreatia,limenophylax,,,,NFK,
Phreatia listeri,Phreatia,listeri,,,,CXR,
Phreatia listrophora,Phreatia,listrophora,,,,MYS,
Phreatia neocaledonica,Phreatia,neocaledonica,,,,NCL,
Phreatia oubatchensis,Phreatia,oubatchensis,,,,NCL,
Phreatia paleata,Phreatia,paleata,,,,NCL,
Phreatia plantaginifolia,Phreatia,plantaginifolia,,,,,
Phreatia plexauroides,Phreatia,plexauroides,,,,IDN,
Phreatia ponapensis,Phreatia,ponapensis,,,,FSM,
Phreatia pseudo-thompsonii,Phreatia,pseudo-thompsonii,,,,FSM,
Phreatia pusilla,Phreatia,pusilla,,,,IDN,
Phreatia stenostachya,Phreatia,stenostachya,,,,SLB;VUT;FJI;NCL;ASM,
Phreatia sublata,Phreatia,sublata,,,,NCL,
Phreatia subsaccata,Phreatia,subsaccata,,,,IDN,
Phreatia sulcata,Phreatia,sulcata,,,,PHL;IDN;MYS,
Phreatia tahitensis,Phreatia,tahitensis,,,,NFK,
Phreatia thompsonii,Phreatia,thompsonii,,,,GUM,
Phreatia vanoverberghii,Phreatia,vanoverberghii,,,,,
Phycodrina elegans,Phycodrina,elegans,,,,,
Phycolepidozia exigua,Phycolepidozia,exigua,,,,,
Phyla lanceolata,Phyla,lanceolata,,,,,
Phyla nodiflora,Phyla,nodiflora,,,verveine nodiflore;turkey tangle frogfruit;erba luigia minore,,
Phylica polifolia,Phylica,polifolia,,,rosemary;st helena rosemary,,
Phyllanthus acacioides,Phyllanthus,acacioides,,,,,
Phyllanthus aeneus,Phyllanthus,aeneus,,,,,
Phyllanthus ampandrandavae,Phyllanthus,ampandrandavae,,,,,
Phyllanthus ankaratrae,Phyllanthus,ankaratrae,,,,,
Phyllanthus arbuscula,Phyllanthus,arbuscula,,,,,
Phyllanthus atalotrichus,Phyllanthus,atalotrichus,,,,,
Phyllanthus axillaris,Phyllanthus,axillaris,,,,,
Phyllanthus bancilhonae,Phyllanthus,bancilhonae,,,,,
Phyllanthus bathianus,Phyllanthus,bathianus,,,rimorimo,,
Phyllanthus bernieranus,Phyllanthus,bernieranus,,,valanirambato,,
Phyllanthus burundiensis,Phyllanthus,burundiensis,,,,,
Phyllanthus caesiifolius,Phyllanthus,caesiifolius,,,,,
Phyllanthus cauliflorus,Phyllanthus,cauliflorus,,,,,
Phyllanthus caymanensis,Phyllanthus,caymanensis,,,,,
Phyllanthus cladanthus,Phyllanthus,cladanthus,,,,,
Phyllanthus conjugatus,Phyllanthus,conjugatus,,,,,
Phyllanthus cryptophilus,Phyllanthus,cryptophilus,,,,,
Phyllanthus deplanchei,Phyllanthus,deplanchei,,,,,
Phyllanthus ducosensis,Phyllanthus,ducosensis,,,,,
Phyllanthus eximius,Phyllanthus,eximius,,,,,
Phyllanthus fadyenii,Phyllanthus,fadyenii,,,,,
Phyllanthus faguetii,Phyllanthus,faguetii,,,,,
Phyllanthus gentryi,Phyllanthus,gentryi,,,,,
Phyllanthus haughtii,Phyllanthus,haughtii,,,,,
Phyllanthus indofischeri,Phyllanthus,indofischeri,,,,,
Phyllanthus isomonensis,Phyllanthus,isomonensis,,,,,
Phyllanthus ivohibeus,Phyllanthus,ivohibeus,,,,,
Phyllanthus kaessneri,Phyllanthus,kaessneri,,,,,
Phyllanthus kidna,Phyllanthus,kidna,,,,,
Phyllanthus latifolius,Phyllanthus,latifolius,,,,,
Phyllanthus maaensis,Phyllanthus,maaensis,,,,,
Phyllanthus mananarensis,Phyllanthus,mananarensis,,,,,
Phyllanthus marojejiensis,Phyllanthus,marojejiensis,,,antsoly,,
Phyllanthus matitanensis,Phyllanthus,matitanensis,,,mantsakariva;tendindahikely;tsilavidalana,,
Phyllanthus millei,Phyllanthus,millei,,,,,
Phyllanthus mimicus,Phyllanthus,mimicus,,,,,
Phyllanthus montanus,Phyllanthus,montanus,,,,,
Phyllanthus nepouiensis,Phyllanthus,nepouiensis,,,,,
Phyllanthus nutans,Phyllanthus,nutans,,,,,
Phyllanthus nyale,Phyllanthus,nyale,,,,,
Phyllanthus oreichtitus,Phyllanthus,oreichtitus,,,lengorano;teto,,
Phyllanthus papillosus,Phyllanthus,papillosus,,,,,
Phyllanthus pindaiensis,Phyllanthus,pindaiensis,,,,,
Phyllanthus polycytotrichus,Phyllanthus,polycytotrichus,,,,,
Phyllanthus profusus,Phyllanthus,profusus,,,,,
Phyllanthus rangoloakensis,Phyllanthus,rangoloakensis,,,,,
Phyllanthus revaughanii,Phyllanthus,revaughanii,,,,,
Phyllanthus sponiaefolius,Phyllanthus,sponiaefolius,,,,,
Phyllanthus unifoliatus,Phyllanthus,unifoliatus,,,,,
Phyllanthus venustulus,Phyllanthus,venustulus,,,,,
Phyllanthus watsonii,Phyllanthus,watsonii,,,,,
Phyllarthron madagascariense,Phyllarthron,madagascariense,Bignoniaceae,,,,
Phyllocladus alpinus,Phyllocladus,alpinus,Podocarpaceae,,,,
Phyllocladus aspleniifolius,Phyllocladus,aspleniifolius,Podocarpaceae,,celery-top pine,,
Phyllocladus hypophyllus,Phyllocladus,hypophyllus,Podocarpaceae,,celery-top pine;celery pine,,
Phyllocladus toatoa,Phyllocladus,toatoa,Podocarpaceae,,celery-top pine;toatoa,,
Phyllocladus trichomanoides,Phyllocladus,trichomanoides,Podocarpaceae,,mountain toatoa;tanekaha;celery pine,,
Phyllodium elegans,Phyllodium,elegans,,,,,
Phyllodium pulchellum,Phyllodium,pulchellum,,,pai qian cao;chipoto;hampilla,,
Phyllopentas ledermannii,Phyllopentas,ledermannii,,,,,
Phyllorachis sagittata,Phyllorachis,sagittata,,,,,
Phyllospadix iwatensis,Phyllospadix,iwatensis,,,surfgrass,,
Phyllospadix japonicus,Phyllospadix,japonicus,,,asian surf grass,,
Phyllospadix scouleri,Phyllospadix,scouleri,,,surf grass,,
Phyllospadix serrulatus,Phyllospadix,serrulatus,,,surfgrass,,
Phyllospadix torreyi,Phyllospadix,torreyi,,,surfgrass,,
Phyllostachys carnea,Phyllostachys,carnea,,,hu nan gang zhu,,
Phyllostachys guizhouensis,Phyllostachys,guizhouensis,,,gui zhou gang zhu,,
Phyllostegia electra,Phyllostegia,electra,,,,,
Phyllostegia glabriuscula,Phyllostegia,glabriuscula,,,,,
Phyllostegia haliakalae,Phyllostegia,haliakalae,,,,,
Phyllostegia helleri,Phyllostegia,helleri,,,,,
Phyllostegia hirsuta,Phyllostegia,hirsuta,,,,,
Phyllostegia hispida,Phyllostegia,hispida,,,,,
Phyllostegia kaalaensis,Phyllostegia,kaalaensis,,,,,
Phyllostegia kahiliensis,Phyllostegia,kahiliensis,,,,,
Phyllostegia knudsenii,Phyllostegia,knudsenii,,,,,
Phyllostegia lydgatei,Phyllostegia,lydgatei,,,,,
Phyllostegia mollis,Phyllostegia,mollis,,,,,
Phyllostegia parviflora,Phyllostegia,parviflora,,,,,
Phyllostegia renovans,Phyllostegia,renovans,,,,,
Phyllostegia waimeae,Phyllostegia,waimeae,,,,,
Phyllostegia warshaueri,Phyllostegia,warshaueri,,,,,
Phyllostegia wawrana,Phyllostegia,wawrana,,,,,
Phyllostemonodaphne geminiflora,Phyllostemonodaphne,geminiflora,,,,,
Phyllostylon orthopterum,Phyllostylon,orthopterum,Ulmaceae,,,,
Phyllostylon rhamnoides,Phyllostylon,rhamnoides,Ulmaceae,,,,
Phyllota squarrosa,Phyllota,squarrosa,,,dense phyllota,,
Phylloxylon arenicola,Phylloxylon,arenicola,,,arahara,,
Phylloxylon decipiens,Phylloxylon,decipiens,,,,,
Phylloxylon perrieri,Phylloxylon,perrieri,,,,,
Phylloxylon phillipsonii,Phylloxylon,phillipsonii,,,,,
Phylloxylon spinosa,Phylloxylon,spinosa,,,harahara,,
Phylloxylon xiphoclada,Phylloxylon,xiphoclada,,,arahara,,
Phylloxylon xylophylloides,Phylloxylon,xylophylloides,,,,,
Phymatidium limae,Phymatidium,limae,,,,BRA,
Phymatidium microphyllum,Phymatidium,microphyllum,,,,BRA,
Physacanthus nematosiphon,Physacanthus,nematosiphon,,,,,
Physacanthus talbotii,Physacanthus,talbotii,,,,,
Physaliastrum yunnanense,Physaliastrum,yunnanense,,,,,
Physalis aggregata,Physalis,aggregata,,,,,
Physalis ampla,Physalis,ampla,,,,,
Physalis angulata,Physalis,angulata,,,cut-leaf ground-cherry;balloon-cherry;coqueret anguleux;hogweed;tomate;ku zhi;tomatito;gooseberry;xpak' ch'um;tomate de milpa;tomatillo chino;tomate de hoja;coqueret;pchfux-las-dan;tomatillo;angular winter-cherry,,
Physalis angustior,Physalis,angustior,,,,,
Physalis angustiphysa,Physalis,angustiphysa,,,tomate,,
Physalis campanula,Physalis,campanula,,,,,
Physalis galapagoensis,Physalis,galapagoensis,,,,,
Physalis greenmanii,Physalis,greenmanii,,,,,
Physalis hastatula,Physalis,hastatula,,,,,
Physalis lignescens,Physalis,lignescens,,,,,
Physalis mcvaughii,Physalis,mcvaughii,,,,,
Physalis melanocystis,Physalis,melanocystis,,,,,
Physalis minimaculata,Physalis,minimaculata,,,,,
Physalis minuta,Physalis,minuta,,,,,
Physalis muelleri,Physalis,muelleri,,,,,
Physalis nicandroides,Physalis,nicandroides,,,,,
Physalis orizabae,Physalis,orizabae,,,,,
Physalis patula,Physalis,patula,,,,,
Physalis pennellii,Physalis,pennellii,,,,,
Physalis philadelphica,Physalis,philadelphica,,,tomate fraise;husk-tomato;tomate verde;tomate;mexikanische blasenkirsche;coqueret;miltomate;tomatillo ground-cherry;large-flower tomatillo;tomatillo,,
Physalis porrecta,Physalis,porrecta,,,,,
Physalis pringlei,Physalis,pringlei,,,,,
Physalis pruinosa,Physalis,pruinosa,,,,,
Physalis tamayoi,Physalis,tamayoi,,,,,
Physalis tehuacanensis,Physalis,tehuacanensis,,,,,
Physinga polygonata,Physinga,polygonata,,,,CUB,
Physoceras boryanum,Physoceras,boryanum,,,,MUS;REU,
Physogyne gonzalezii,Physogyne,gonzalezii,,,,MEX,
Physokentia dennisii,Physokentia,dennisii,,,buanati;garagara,,
Physokentia petiolata,Physokentia,petiolata,,,,,
Physokentia tete,Physokentia,tete,,,,,
Physokentia thurstonii,Physokentia,thurstonii,,,niuniu,,
Physoplexis comosa,Physoplexis,comosa,,,schopfteufelskralle;raponzolo chiomoso,,
Physostegia ledinghamii,Physostegia,ledinghamii,,,,,
Physostegia parviflora,Physostegia,parviflora,,,,,
Physostigma cylindrospermum,Physostigma,cylindrospermum,,,,,
Phytelephas aequatorialis,Phytelephas,aequatorialis,,,,,
Phytelephas seemannii,Phytelephas,seemannii,,,,,
Phytelephas tumacana,Phytelephas,tumacana,,,,,
Picconia azorica,Picconia,azorica,,,,,
Picconia excelsa,Picconia,excelsa,,,palo blanco;pau branco,,
Picea abies,Picea,abies,Pinaceae,,gemeine fichte;jel europeiskaya;norway spruce,,
Picea acicularis,Picea,acicularis,Pinaceae,,,,
Picea alcoquiana,Picea,alcoquiana,Pinaceae,,alcock's spruce;matsuhada;ira-momi,,
Picea asperata,Picea,asperata,Pinaceae,,yunshan;dragon spruce,,
Picea aurantiaca,Picea,aurantiaca,Pinaceae,,baipi yun shan;orange spruce,,
Picea brachytyla,Picea,brachytyla,Pinaceae,,sargent's spruce;mai diao yun shan;mai diao yun sha,,
Picea breweriana,Picea,breweriana,Pinaceae,,weeping spruce;brewer's spruce,,
Picea chihuahuana,Picea,chihuahuana,Pinaceae,,chihuahua spruce,,
Picea complanata,Picea,complanata,Pinaceae,,,,
Picea crassifolia,Picea,crassifolia,Pinaceae,,qinghai yun shan;qinghai spruce,,
Picea engelmannii,Picea,engelmannii,Pinaceae,,engelmann spruce;mexican spruce,,
Picea farreri,Picea,farreri,Pinaceae,,farrer's spruce,,
Picea glauca,Picea,glauca,Pinaceae,,white spruce;canadian spruce,,
Picea glehnii,Picea,glehnii,Pinaceae,,sakhalin spruce;aka-matsu,,
Picea hirtella,Picea,hirtella,Pinaceae,,,,
Picea jezoensis,Picea,jezoensis,Pinaceae,,ezo-matsu;yeddo spruce;yezo spruce;hondo spruce;ga-mun-bi-na-mu;tohi;jel ajankaja,,
Picea koraiensis,Picea,koraiensis,Pinaceae,,korean spruce;jel koreiskaya;hongpi yun shan,,
Picea koyamae,Picea,koyamae,Pinaceae,,koyama's spruce,,
Picea likiangensis,Picea,likiangensis,Pinaceae,,likiang spruce;li jiang yun shan,,
Picea linzhiensis,Picea,linzhiensis,Pinaceae,,lin zhi yun shan,,
Picea mariana,Picea,mariana,Pinaceae,,swamp spruce;bog spruce;black spruce,,
Picea martinezii,Picea,martinezii,Pinaceae,,martinez's spruce,,
Picea maximowiczii,Picea,maximowiczii,Pinaceae,,maximowicz's spruce;japanese bush spruce;himebara-momi,,
Picea meyeri,Picea,meyeri,Pinaceae,,bai qian;meyer's spruce,,
Picea montigena,Picea,montigena,Pinaceae,,,,
Picea morrisonicola,Picea,morrisonicola,Pinaceae,,mount morrison spruce;taiwan spruce;taiwan yun shan,,
Picea neoveitchii,Picea,neoveitchii,Pinaceae,,veitch's spruce;hubei spruce;daguo qingqian,,
Picea notabilis,Picea,notabilis,Pinaceae,,,,
Picea obovata,Picea,obovata,Pinaceae,,siberian spruce;jel sibirskaya,,
Picea omorika,Picea,omorika,Pinaceae,,omorika;muljika;serbian spruce,,
Picea orientalis,Picea,orientalis,Pinaceae,,caucasian spruce;oriental spruce;aghmosavluri nadzvi;jel vostochnaya;jel kavkasskaja,,
Picea ponderosa,Picea,ponderosa,Pinaceae,,,,
Picea pungens,Picea,pungens,Pinaceae,,colorado spruce;blue spruce,,
Picea pungsanensis,Picea,pungsanensis,Pinaceae,,,,
Picea purpurea,Picea,purpurea,Pinaceae,,ziguo yun shan;purple cone spruce,,
Picea reflexa,Picea,reflexa,Pinaceae,,,,
Picea retroflexa,Picea,retroflexa,Pinaceae,,tapao shan spruce;linpi yun sha,,
Picea rubens,Picea,rubens,Pinaceae,,red spruce;epinette rouge;eastern spruce,,
Picea rubescens,Picea,rubescens,Pinaceae,,,,
Picea schrenkiana,Picea,schrenkiana,Pinaceae,,tian shan spruce;xue ling yun shan;asian spruce;jel schrenka;schrenk's spruce;xuelingshan,,
Picea senanensis,Picea,senanensis,Pinaceae,,,,
Picea sitchensis,Picea,sitchensis,Pinaceae,,sitka spruce,,
Picea smithiana,Picea,smithiana,Pinaceae,,changye yunshan;morinda spruce;west himalayan spruce;indian spruce,,
Picea spinulosa,Picea,spinulosa,Pinaceae,,east himalayan spruce;sikkim spruce;xizang yun shan,,
Picea torano,Picea,torano,Pinaceae,,tigertail spruce;tora momi;torano momi,,
Picea wilsonii,Picea,wilsonii,Pinaceae,,qing qian;wilson spruce,,
Pichonia balansana,Pichonia,balansana,,,,,
Picralima klaineana,Picralima,klaineana,,,obéro,,
Picralima nitida,Picralima,nitida,,,obéro,,
Picramnia bullata,Picramnia,bullata,,,,,
Picrasma excelsa,Picrasma,excelsa,,,,,
Picrella gracilis,Picrella,gracilis,,,,,
Picrella gracillima,Picrella,gracillima,,,,,
Picrella trifoliata,Picrella,trifoliata,,,,,
Picris willkommii,Picris,willkommii,,,,,
Picrorhiza kurrooa,Picrorhiza,kurrooa,,,,BTN;IND;NPL,
Pierrebraunia bahiensis,Pierrebraunia,bahiensis,,,,,
Pierrebraunia brauniorum,Pierrebraunia,brauniorum,,,,,
Pierreodendron kerstingii,Pierreodendron,kerstingii,,,fotie-nua,,
Pierrina zenkeri,Pierrina,zenkeri,,,,,
Pilea baurii,Pilea,baurii,,,galápagos dead nettle,,
Pilea cataractae,Pilea,cataractae,,,,,
Pilea fontana,Pilea,fontana,,,,,
Pilea jamesonia,Pilea,jamesonia,,,,,
Pilea laevicaulis,Pilea,laevicaulis,,,,,
Pilea myriophylla,Pilea,myriophylla,,,,,
Pilea napoana,Pilea,napoana,,,,,
Pilea pollicaris,Pilea,pollicaris,,,,,
Pilea riopalenquensis,Pilea,riopalenquensis,,,,,
Pilea schimpfii,Pilea,schimpfii,,,,,
Pilea selbyanorum,Pilea,selbyanorum,,,,,
Pilea serratifolia,Pilea,serratifolia,,,,,
Pilea tobagensis,Pilea,tobagensis,,,,,
Pilea topensis,Pilea,topensis,,,,,
Pilea trichosanthes,Pilea,trichosanthes,,,,,
Pilea tungurahuae,Pilea,tungurahuae,,,,,
Pilgerodendron uviferum,Pilgerodendron,uviferum,Cupressaceae,,patagonian cypress;guaitecas cypress;chilean cedar;patagonian pilgerodendron,ARG;CHL,
Piliocalyx eugenioides,Piliocalyx,eugenioides,,,,,
Pilocarpus goudotianus,Pilocarpus,goudotianus,,,,,
Pilophyllum villosum,Pilophyllum,villosum,,,,PHL;IDN;MYS,
Pilosella abakurae,Pilosella,abakurae,,,abakuras kharnuka;abakurian hawkweed,,
Pilosocereus albisummus,Pilosocereus,albisummus,,,,BRA,
Pilosocereus alensis,Pilosocereus,alensis,,,,MEX,
Pilosocereus arrabidae,Pilosocereus,arrabidae,,,facheiro-da-praia,BRA,
Pilosocereus aureispinus,Pilosocereus,aureispinus,,,,BRA,
Pilosocereus aurisetus,Pilosocereus,aurisetus,,,rabo-de-raposa,BRA,
Pilosocereus azulensis,Pilosocereus,azulensis,,,,BRA,
Pilosocereus bohlei,Pilosocereus,bohlei,,,,,
Pilosocereus brasiliensis,Pilosocereus,brasiliensis,,,,BRA,
Pilosocereus catingicola,Pilosocereus,catingicola,,,,BRA,
Pilosocereus chrysacanthus,Pilosocereus,chrysacanthus,,,pitayo de abuelito;viejo,MEX,
Pilosocereus chrysostele,Pilosocereus,chrysostele,,,rabo de raposa;facheiro;facheiro de serra,BRA,
Pilosocereus collinsii,Pilosocereus,collinsii,,,,,
Pilosocereus densiareolatus,Pilosocereus,densiareolatus,,,facheiro da lapa,BRA,
Pilosocereus diersianus,Pilosocereus,diersianus,,,,BRA,
Pilosocereus flavipulvinatus,Pilosocereus,flavipulvinatus,,,,BRA,
Pilosocereus flexibilispinus,Pilosocereus,flexibilispinus,,,,BRA,
Pilosocereus floccosus,Pilosocereus,floccosus,,,,BRA,
