entity_id,sc_name,family,range_state,CITES,IUCN,common_name,genus
26029,Inga approximata,Leguminosae,,0,1,,Inga
26030,Inga ismaelis,Leguminosae,,0,1,,Inga
26031,Inga hispida,Leguminosae,,0,1,,Inga
26032,Inga jimenezii,Leguminosae,,0,1,,Inga
26033,Inga megalobotrys,Leguminosae,,0,0,,Inga
26034,Inga fosteriana,Leguminosae,,0,1,,Inga
26035,Inga pluricarpellata,Leguminosae,,0,1,,Inga
26036,Inga canonegrensis,Leguminosae,,0,1,,Inga
26037,Inga spiralis,Leguminosae,,0,1,,Inga
26038,Inga litoralis,Leguminosae,,0,1,,Inga
26039,Inga herrerae,Leguminosae,,0,1,,Inga
26040,Inga chiapensis,Leguminosae,,0,1,,Inga
26041,Inga macrantha,Leguminosae,,0,1,,Inga
26042,Inga exalata umbilicata,Leguminosae,,0,1,,Inga
26043,Inga exalata,Leguminosae,,0,1,,Inga
26044,Inga sinacae,Leguminosae,,0,1,,Inga
26045,Inga calcicola,Leguminosae,,0,1,,Inga
26046,Inga calantha,Leguminosae,,0,1,,Inga
26047,Inga suberosa,Leguminosae,,0,1,,Inga
26048,Inga blanchetiana,Leguminosae,,0,1,,Inga
26049,Inga caudata,Leguminosae,,0,1,,Inga
26050,Inga aptera,Leguminosae,,0,1,,Inga
26051,Inga pleiogyna,Leguminosae,,0,1,,Inga
26052,Inga grazielae,Leguminosae,,0,1,,Inga
26053,Inga pedunculata,Leguminosae,,0,1,,Inga
26054,Abies cephalonica,Pinaceae,,0,0,Kukunaria;Grecian Fir;Greek Fir,Abies
26055,Podocarpus acuminatus,Podocarpaceae,,0,1,,Podocarpus
26056,Inga subnuda subnuda,Leguminosae,,0,1,,Inga
26057,Inga subnuda,Leguminosae,,0,1,,Inga
26058,Prumnopitys exigua,Podocarpaceae,,0,1,Pino Negro;Pino Castilla;Pino Colorado;Jatun Pino,Prumnopitys
26059,Prumnopitys standleyi,Podocarpaceae,,0,1,Ciprecillo;Cipresillo;Ciprés Lorito,Prumnopitys
26060,Inga bullata,Leguminosae,,0,1,,Inga
26061,Inga praegnans,Leguminosae,,0,1,,Inga
26062,Inga gereauana,Leguminosae,,0,1,,Inga
26063,Inga bella,Leguminosae,,0,1,,Inga
26064,Inga portobellensis,Leguminosae,,0,1,,Inga
26065,Oncodostigma hainanense,,,0,1,,Oncodostigma
26066,Annona atabapensis,,,0,1,,Annona
26067,Annona trunciflora,,,0,0,,Annona
26068,Guatteria atabapensis,,,0,0,,Guatteria
26069,Guatteria dura,,,0,0,,Guatteria
26070,Guatteria liesneri,,,0,0,,Guatteria
26071,Guatteria stenopetala,,,0,1,,Guatteria
26072,Oxandra leucodermis,Annonaceae,,0,0,,Oxandra
26073,Ilex abscondita,Aquifoliaceae,,0,1,,Ilex
26074,Ilex acutidenticulata,Aquifoliaceae,,0,1,,Ilex
26075,Ilex altiplana,Aquifoliaceae,,0,0,,Ilex
26076,Ilex aracamuniana,Aquifoliaceae,,0,1,,Ilex
26077,Diospyros benstonei,Ebenaceae,,0,1,,Diospyros
26078,Diospyros gillisonii,Ebenaceae,,0,1,,Diospyros
26079,Ilex attenuata,Aquifoliaceae,,0,1,,Ilex
26080,Ilex brevipedicellata,Aquifoliaceae,,0,1,,Ilex
26081,Ilex ciliolata,Aquifoliaceae,,0,0,,Ilex
26082,Ilex cowanii,Aquifoliaceae,,0,1,,Ilex
26083,Diospyros lolinopsis,Ebenaceae,,0,1,,Diospyros
26084,Ilex davidsei,Aquifoliaceae,,0,0,,Ilex
26085,Ilex diospyroides,Aquifoliaceae,,0,0,,Ilex
26086,Diospyros molissima,Ebenaceae,,0,1,,Diospyros
26087,Ilex glabella,Aquifoliaceae,,0,1,,Ilex
26088,Ilex gleasoniana,Aquifoliaceae,,0,0,,Ilex
26089,Ilex guaiquinimae,Aquifoliaceae,,0,1,,Ilex
26090,Ilex holstii,Aquifoliaceae,,0,1,,Ilex
26091,Acacia aulacocarpa,Leguminosae,,0,0,,Acacia
26092,Ilex huachamacariana,Aquifoliaceae,,0,0,,Ilex
26093,Ilex ignicola,Aquifoliaceae,,0,0,,Ilex
26094,Ilex jauaensis,Aquifoliaceae,,0,0,,Ilex
26095,Ilex karuaiana,Aquifoliaceae,,0,1,,Ilex
26096,Ilex lasseri,Aquifoliaceae,,0,1,,Ilex
26097,Ilex magnifructa,Aquifoliaceae,,0,0,,Ilex
26098,Ilex marahuacae,Aquifoliaceae,,0,0,,Ilex
26099,Ilex marginata,Aquifoliaceae,,0,0,,Ilex
26100,Ilex neblinensis,Aquifoliaceae,,0,1,,Ilex
26101,Ilex parvifructa,Aquifoliaceae,,0,1,,Ilex
26102,Ilex paujiensis,Aquifoliaceae,,0,0,,Ilex
26103,Archidendron forbesii,,,0,1,,Archidendron
26104,Ilex polita,Aquifoliaceae,,0,0,,Ilex
26105,Ilex morichei,Aquifoliaceae,,0,1,,Ilex
26106,Ilex savannarum,Aquifoliaceae,,0,0,,Ilex
26107,Ilex sessilifructa,Aquifoliaceae,,0,0,,Ilex
26108,Ilex sipapoana,Aquifoliaceae,,0,0,,Ilex
26109,Ilex spruceana,Aquifoliaceae,,0,0,,Ilex
26110,Ilex steyermarkii,Aquifoliaceae,,0,0,,Ilex
26111,Ilex sulcata,Aquifoliaceae,,0,0,,Ilex
26112,Ilex tateana,Aquifoliaceae,,0,0,,Ilex
26113,Ilex tiricae,Aquifoliaceae,,0,0,,Ilex
26114,Ilex venezuelensis,Aquifoliaceae,,0,0,,Ilex
26115,Maniltoa peekelii,,,0,1,,Maniltoa
26116,Maniltoa schefferi,,,0,1,,Maniltoa
26117,Ilex subrotundifolia,Aquifoliaceae,,0,0,,Ilex
26118,Pongamia velutina,,,0,1,,Pongamia
26119,Eucalyptopsis papuana,,,0,0,,Eucalyptopsis
26120,Santalum macgregorii,Santalaceae,,0,1,,Santalum
26121,Adinandra forbesii,,,0,0,,Adinandra
26122,Apollonias barbujana barbujana,,,0,0,Barbusano,Apollonias
26123,Salix canariensis,Salicaceae,,0,1,Seixo;Sauce;Seixeiro,Salix
26124,Ilex canariensis,Aquifoliaceae,,0,0,Azevinho,Ilex
26125,Clethra arborea,,,0,0,Folhado,Clethra
26126,Prunus lusitanica hixa,Rosaceae,,0,1,Ginjeira Brava,Prunus
26127,Laurus azorica,,,0,0,Loureiro;Macaronesian Laurel;Lauro,Laurus
26128,Brachyglottis pentacopa,,,0,1,,Brachyglottis
26129,Brachyglottis perdicioides,,,0,0,Raukumara,Brachyglottis
26130,Melicytus flexuosus,,,0,0,,Melicytus
26131,Notospartium torulosum,,,0,0,Canterbury Pink Broom,Notospartium
26132,Senna hypoglauca,Leguminosae,,0,1,,Senna
26133,Senna dariensis,Leguminosae,,0,1,,Senna
26134,Magnolia sambuensis,Magnoliaceae,,0,1,Molinillo Guanabano,Magnolia
26135,Adelobotrys panamensis,,,0,1,,Adelobotrys
26136,Mouriri gleasoniana,Melastomataceae,,0,0,Gasparillo,Mouriri
26137,Tessmannianthus cereifolius,,,0,1,,Tessmannianthus
26138,Acidocroton gentryi,,,0,1,,Acidocroton
26139,Garcia nutans,,,0,1,,Garcia
26140,Aglaia rugulosa,Meliaceae,,0,0,,Aglaia
26141,Aglaia teysmanniana,Meliaceae,,0,0,,Aglaia
26142,Aglaia squamulosa,Meliaceae,,0,0,,Aglaia
26143,Aglaia lancilimba,Meliaceae,,0,0,,Aglaia
26144,Aglaia saltatorum,Meliaceae,,0,1,,Aglaia
26145,Aglaia brownii,Meliaceae,,0,1,,Aglaia
26146,Aglaia mackiana,Meliaceae,,0,1,,Aglaia
26147,Humiriastrum melanocarpum,,,0,1,,Humiriastrum
26148,Ardisia colonensis,,,0,1,,Ardisia
26149,Vantanea magdalenensis,,,0,1,,Vantanea
26150,Ardisia eugenioides,,,0,1,,Ardisia
26151,Ardisia standleyana,,,0,0,Frutita De Paloma,Ardisia
26152,Caryodaphnopsis cogolloi,,,0,1,,Caryodaphnopsis
26153,Ardisia jefeana,,,0,1,,Ardisia
26154,Ardisia maxonii,,,0,0,,Ardisia
26155,Orphanodendron bernalii,,,0,1,,Orphanodendron
26156,Brownea santanderensis,,,0,1,,Brownea
26157,Bactris coloniata,,,0,1,,Bactris
26158,Bactris jamaicana,,,0,1,Prickly Pole;Macca Macca,Bactris
26159,Bactris longiseta,,,0,1,Huiscoyol,Bactris
26160,Bactris pickelii,,,0,1,Tucum-mirim;Coquinho,Bactris
26161,Bactris setulosa,,,0,0,Macanilla;Chonta;Jingapá;Macana,Bactris
26162,Balaka longirostris,,,0,0,Mbalaka;Niuniu,Balaka
26163,Balaka macrocarpa,,,0,1,Niuniu,Balaka
26164,Balaka microcarpa,,,0,1,,Balaka
26165,Balaka seemannii,,,0,0,Mbalaka;Niu Mbalaka;Niuniu,Balaka
26166,Basselinia deplanchei,,,0,1,,Basselinia
26167,Basselinia favieri,,,0,1,,Basselinia
26168,Basselinia gracilis,,,0,1,,Basselinia
26169,Basselinia humboldtiana,,,0,1,,Basselinia
26170,Basselinia iterata,,,0,1,,Basselinia
26171,Basselinia pancheri,,,0,0,,Basselinia
26172,Basselinia porphyrea,,,0,1,,Basselinia
26173,Basselinia sordida,,,0,0,,Basselinia
26174,Basselinia tomentosa,,,0,1,,Basselinia
26175,Basselinia velutina,,,0,1,,Basselinia
26176,Basselinia vestita,,,0,1,,Basselinia
26177,Bentinckia condapanna,,,0,1,Condapani;Kattukamuku,Bentinckia
26178,Bentinckia nicobarica,,,0,1,,Bentinckia
26179,Borassodendron machadonis,,,0,1,Chang-hai,Borassodendron
26180,Borassus madagascariensis,Arecaceae,,0,1,Marandravina;Befelatanana;Dimaka,Borassus
26181,Phoenix reclinata,,,0,0,Mkindwi;Kundi;Dattier du Senegal;Senegal Date Palm;Kajinjiri;Mkindu;Wild Date Palm,Phoenix
26182,Brahea aculeata,,,0,1,Palmilla,Brahea
26183,Brahea edulis,,,0,1,Guadalupe Palm;Palma de Guadalupe,Brahea
26184,Brahea pimo,,,0,1,,Brahea
26185,Clinosperma lanuginosa,,,0,1,,Clinosperma
26186,Clinosperma vaginata,,,0,1,,Clinosperma
26187,Burretiokentia hapala,,,0,1,,Burretiokentia
26188,Burretiokentia vieillardii,,,0,0,,Burretiokentia
26189,Butia eriospatha,,,0,1,Butiá;Butiá-da-serra,Butia
26190,Butia purpurascens,,,0,1,Butiá,Butia
26191,Cyphophoenix fulcita,,,0,0,,Cyphophoenix
26192,Carpoxylon macrospermum,,,0,1,Woolal;Nohoich,Carpoxylon
26193,Caryota no,Arecaceae,,0,0,Sarai Raja,Caryota
26194,Ceroxylon quindiuense,,,0,1,,Ceroxylon
26195,Ceroxylon sasaimae,,,0,1,,Ceroxylon
26196,Chambeyronia lepidota,,,0,0,,Chambeyronia
26197,Chambeyronia macrocarpa,,,0,0,,Chambeyronia
26198,Chelyocarpus dianeurus,,,0,0,,Chelyocarpus
26199,Clinosperma bracteale,,,0,0,,Clinosperma
26200,Clinostigma exorrhizum,,,0,0,Niuniu,Clinostigma
26201,Clinostigma haerestigma,,,0,1,Batha,Clinostigma
26202,Clinostigma harlandii,,,0,0,Ngami Igh,Clinostigma
26203,Clinostigma samoense,,,0,1,,Clinostigma
26204,Clinostigma savoryana,,,0,1,Arrack Tree;Cabbage Palm,Clinostigma
26205,Coccothrinax borhidiana,,,0,1,Guano,Coccothrinax
26206,Coccothrinax crinita brevicrinis,,,0,1,Guano Barbudo;Guano Petate,Coccothrinax
26207,Coccothrinax crinita,,,0,1,Guano Barbudo;Old man;Palma petate;Guano Patate,Coccothrinax
26208,Coccothrinax crinita crinita,,,0,1,Guano Barbudo;Old man;Palma petate;Guano Patate,Coccothrinax
26209,Coccothrinax ekmanii,,,0,1,Gwenn,Coccothrinax
26210,Coccothrinax gundlachii,,,0,0,Yuraguana,Coccothrinax
26211,Coccothrinax inaguensis,,,0,1,Thatch Palm,Coccothrinax
26212,Coccothrinax pauciramosa,,,0,1,Yaraguana;Yagaguana Vestida;Yuraguana,Coccothrinax
26213,Colpothrinax wrightii,,,0,1,Palma Barrigona;Palma barrigona,Colpothrinax
26214,Copernicia baileyana,,,0,0,Yareyón;Yarey;Guano dulce,Copernicia
26215,Copernicia brittonorum,,,0,1,Guano yarey;Yarey;Jata De Costa,Copernicia
26216,Copernicia ekmanii,,,0,1,,Copernicia
26217,Copernicia gigas,,,0,1,Barrigón,Copernicia
26218,Copernicia rigida,,,0,0,,Copernicia
26219,Corypha macropoda,,,0,1,,Corypha
26220,Corypha microclada,,,0,1,,Corypha
26221,Corypha taliera,,,0,1,Tallier;Tareet;Tali;Tara,Corypha
26222,Corypha umbraculifera,,,0,1,,Corypha
26223,Cryosophila cookii,,,0,1,,Cryosophila
26224,Cryosophila grayumii,,,0,1,,Cryosophila
26225,Cryosophila guagara,,,0,0,,Cryosophila
26226,Cryosophila kalbreyeri,,,0,0,,Cryosophila
26227,Cryosophila nana,,,0,0,Palo de escoba,Cryosophila
26228,Cyphokentia macrostachya,,,0,0,Balmier blanc,Cyphokentia
26229,Cyphophoenix elegans,,,0,1,,Cyphophoenix
26230,Cyphophoenix nucele,,,0,1,Nucele,Cyphophoenix
26231,Cyphosperma balansae,,,0,0,,Cyphosperma
26232,Cyphosperma tanga,,,0,1,Tangga,Cyphosperma
26233,Cyphosperma trichospadix,,,0,1,,Cyphosperma
26234,Cyphosperma voutmelense,,,0,1,,Cyphosperma
26235,Grangea maderaspatana,,,0,0,Madras Carpet;Inaolo a limbati;Lituolo,Grangea
26236,Cyrtostachys kisu,,,0,1,Mutumbu,Cyrtostachys
26237,Deckenia nobilis,,,0,1,Palmis;Cabbage Palm;Millionaire's Salad,Deckenia
26238,Dictyosperma album,,,0,1,Hurricane Palm,Dictyosperma
26239,Dictyosperma conjugatum,,,0,1,Hurricane Palm,Dictyosperma
26240,Drymophloeus lepidotus,,,0,1,Boha,Drymophloeus
26241,Drymophloeus oliviformis,,,0,1,,Drymophloeus
26242,Drymophloeus pachycladus,,,0,1,Boha,Drymophloeus
26243,Drymophloeus samoensis,,,0,1,,Drymophloeus
26244,Drymophloeus subdistichus,,,0,1,Boha,Drymophloeus
26245,Dypsis ambanjae,Arecaceae,,0,1,,Dypsis
26246,Dypsis ampasindavae,Arecaceae,,0,1,Lavaboka,Dypsis
26247,Dypsis andrianatonga,Arecaceae,,0,1,,Dypsis
26248,Dypsis antanambensis,Arecaceae,,0,1,,Dypsis
26249,Dypsis arenarum,Arecaceae,,0,1,Hirihiry,Dypsis
26250,Dypsis basilonga,Arecaceae,,0,1,,Dypsis
26251,Dypsis bejofo,Arecaceae,,0,1,,Dypsis
26252,Dypsis boiviniana,Arecaceae,,0,1,Talanoka;Tsingovatra,Dypsis
26253,Dypsis canaliculata,Arecaceae,,0,1,Lopaka;Monimony,Dypsis
26254,Dypsis canescens,Arecaceae,,0,1,,Dypsis
26255,Dypsis ceracea,Arecaceae,,0,1,Lafaza,Dypsis
26256,Dypsis commersoniana,Arecaceae,,0,1,,Dypsis
26257,Dypsis confusa,Arecaceae,,0,1,Sinkara,Dypsis
26258,Dypsis coursii,Arecaceae,,0,0,,Dypsis
26259,Dypsis crinita,Arecaceae,,0,1,Vonitra,Dypsis
26260,Dypsis dransfieldii,Arecaceae,,0,1,,Dypsis
26261,Dypsis faneva,Arecaceae,,0,1,Sinkara Mavinty,Dypsis
26262,Dypsis fasciculata,Arecaceae,,0,1,,Dypsis
26263,Dypsis heteromorpha,Arecaceae,,0,1,,Dypsis
26264,Dypsis hovomantsina,Arecaceae,,0,1,,Dypsis
26265,Dypsis ifanadianae,Arecaceae,,0,1,,Dypsis
26266,Dypsis intermedia,Arecaceae,,0,1,,Dypsis
26267,Dypsis interrupta,Arecaceae,,0,1,,Dypsis
26268,Dypsis lanceolata,Arecaceae,,0,1,Ivovowo,Dypsis
26269,Dypsis ligulata,Arecaceae,,0,1,,Dypsis
26270,Dypsis madagascariensis,Arecaceae,,0,0,Madiovozona;Farihazo;Kizohazo;Herihery;Kindro,Dypsis
26271,Dypsis malcomberi,Arecaceae,,0,1,Vakaka;Rahosy,Dypsis
26272,Dypsis mananjarensis,Arecaceae,,0,1,Lafa;Ovodaafa;Lakatra,Dypsis
26273,Dypsis mangorensis,Arecaceae,,0,1,,Dypsis
26274,Dypsis mcdonaldiana,Arecaceae,,0,1,,Dypsis
26275,Dypsis nauseosa,Arecaceae,,0,1,Lafa,Dypsis
26276,Dypsis nossibensis,Arecaceae,,0,1,,Dypsis
26277,Dypsis onilahensis,Arecaceae,,0,1,Sinkara;Kindro,Dypsis
26278,Dypsis oreophila,Arecaceae,,0,1,Fitsirika;Lafaza;Kindro,Dypsis
26279,Dypsis oropedionis,Arecaceae,,0,1,,Dypsis
26280,Dypsis ovobontsira,Arecaceae,,0,1,,Dypsis
26281,Dypsis paludosa,Arecaceae,,0,1,,Dypsis
26282,Dypsis perrieri,Arecaceae,,0,1,Besofina;Menamosina,Dypsis
26283,Dypsis pilulifera,Arecaceae,,0,1,Ovomamy;Hozatanana;Lavaboko,Dypsis
26284,Dypsis prestoniana,Arecaceae,,0,1,Tavilo;Babovavy,Dypsis
26285,Dypsis procera,Arecaceae,,0,1,,Dypsis
26286,Dypsis psammophila,Arecaceae,,0,1,,Dypsis
26287,Dypsis rivularis,Arecaceae,,0,1,,Dypsis
26288,Dypsis sahanofensis,Arecaceae,,0,1,,Dypsis
26289,Dypsis saintelucei,Arecaceae,,0,1,,Dypsis
26290,Dypsis scottiana,Arecaceae,,0,1,Sinkara,Dypsis
26291,Dypsis serpentina,Arecaceae,,0,1,,Dypsis
26292,Dypsis singularis,Arecaceae,,0,1,,Dypsis
26293,Dypsis tsaratananensis,Arecaceae,,0,1,Kindro,Dypsis
26294,Dypsis utilis,Arecaceae,,0,1,Vonitra;Vonitrandrano,Dypsis
26295,Euterpe luminosa,,,0,1,Guayaquil;Palma Palanca,Euterpe
26296,Gaussia attenuata,,,0,1,Palma De Sierra,Gaussia
26297,Gaussia maya,,,0,1,kambo,Gaussia
26298,Gaussia spirituana,,,0,1,,Gaussia
26299,Hydriastele hombronii,,,0,1,Pane,Hydriastele
26300,Hydriastele vitiensis,,,0,1,,Hydriastele
26301,Hedyscepe canterburyana,,,0,1,Big Mountain Palm;Umbrella Palm,Hedyscepe
26302,Howea belmoreana,,,0,1,Curly Palm;Kentia Palm;Sentry Palm,Howea
26303,Howea forsteriana,,,0,1,Kentia Palm;Thatch Palm,Howea
26304,Hyophorbe amaricaulis,,,0,1,,Hyophorbe
26305,Hyophorbe indica,,,0,1,Palmiste Poison;Palmier Bâtard,Hyophorbe
26306,Hyophorbe lagenicaulis,,,0,1,Bottle Palm;Palmiste gargoulette,Hyophorbe
26307,Hyophorbe vaughanii,,,0,1,,Hyophorbe
26308,Hyophorbe verschaffeltii,,,0,1,Palmiste Marron,Hyophorbe
26309,Hyphaene dichotoma,,,0,0,,Hyphaene
26310,Itaya amicorum,,,0,0,,Itaya
26311,Juania australis,,,0,1,,Juania
26312,Jubaea chilensis,,,0,1,Palma de Coguitos;Palma Chilena;Palmera Chilena;Palma de Miel,Jubaea
26313,Kentiopsis oliviformis,,,0,1,,Kentiopsis
26314,Latania loddigesii,,,0,1,Latanier de Maurice;Latanier de l'Ile Ronde,Latania
26315,Latania lontaroides,,,0,1,Latanier de la Réunion;Latanier rouge,Latania
26316,Latania verschaffeltii,,,0,1,Latanier de Rodrigues;Latanier jaune,Latania
26317,Clinosperma macrocarpa,,,0,1,,Clinosperma
26318,Linospadix microcarya,,,0,0,,Linospadix
26319,Livistona alfredii,,,0,0,Millstream Palm,Livistona
26320,Livistona drudei,,,0,1,,Livistona
26321,Livistona endauensis,,,0,0,Serdang,Livistona
26322,Livistona mariae,,,0,0,Central Australian Cabbage Palm,Livistona
26323,Livistona robinsoniana,,,0,1,,Livistona
26324,Livistona tahanensis,,,0,0,Tahan Serdang,Livistona
26325,Livistona tonkinensis,,,0,1,,Livistona
26326,Livistona woodfordii,,,0,1,,Livistona
26327,Loxococcus rupicola,,,0,1,Dotalu,Loxococcus
26328,Kentiopsis magnifica,,,0,1,,Kentiopsis
26329,Marojejya insignis,Arecaceae,,0,0,Menamoso;Mandanozezika,Marojejya
26330,Masoala kona,,,0,1,,Masoala
26331,Masoala madagascariensis,,,0,1,,Masoala
26332,Mauritia carana,,,0,0,,Mauritia
26333,Metroxylon amicarum,,,0,1,Oahs;Caroline Ivory Nut,Metroxylon
26334,Metroxylon warburgii,,,0,0,Natakura,Metroxylon
26335,Cyphokentia cerifera,,,0,1,,Cyphokentia
26336,Neoveitchia storckii,,,0,1,Vuleito,Neoveitchia
26337,Nephrosperma van-houtteanum,,,0,0,Lantanyen milpat,Nephrosperma
26338,Normanbya normanbyi,,,0,1,Black Palm,Normanbya
26339,Oenocarpus circumtextus,Arecaceae,,0,1,,Oenocarpus
26340,Oenocarpus makeru,Arecaceae,,0,1,,Oenocarpus
26341,Oenocarpus simplex,Arecaceae,,0,1,,Oenocarpus
26342,Oncosperma fasciculatum,,,0,0,Katu-kitul,Oncosperma
26343,Oncosperma platyphyllum,,,0,1,Anibang,Oncosperma
26344,Orania decipiens,,,0,0,Banga,Orania
26345,Orania longisquama,,,0,0,Ovobolafotsy;Sindroa,Orania
26346,Orania ravaka,,,0,1,,Orania
26347,Orania sylvicola,,,0,0,Iwul;Ibul,Orania
26348,Orania trispatha,,,0,1,Sindro,Orania
26349,Parajubaea torallyi,,,0,1,Janch'icoco;Palma De Pasopaya;Manzana,Parajubaea
26350,Pelagodoxa henryana,,,0,1,Niu Tau'Ave,Pelagodoxa
26351,Phoenicophorium borsigianum,,,0,0,Latannyen Fey;Thief Palm,Phoenicophorium
26352,Phoenix rupicola,,,0,0,,Phoenix
26353,Phoenix theophrasti,,,0,0,Datça Date Palm;Cretan Date Palm;Theophrastus's Date Palm,Phoenix
26354,Pholidocarpus kingianus,,,0,1,Kepau,Pholidocarpus
26355,Pholidocarpus macrocarpus,,,0,1,Palurae,Pholidocarpus
26356,Physokentia dennisii,,,0,1,Garagara;Buanati,Physokentia
26357,Physokentia tete,,,0,0,Tété,Physokentia
26358,Physokentia thurstonii,,,0,1,Niuniu,Physokentia
26359,Phytelephas seemannii,,,0,0,,Phytelephas
26360,Lereschia thomasii,,,0,1,,Lereschia
26361,Phytelephas tumacana,,,0,1,,Phytelephas
26362,Prestoea pubens,,,0,0,,Prestoea
26363,Prestoea tenuiramosa,,,0,0,Manacachilla;Guyana Manicole Palm,Prestoea
26364,Pritchardia affinis,,,0,1,Loulu,Pritchardia
26365,Pritchardia aylmer-robinsonii,,,0,1,Loulu;Howane,Pritchardia
26366,Pritchardia elliptica,,,0,1,Loulu,Pritchardia
26367,Pritchardia forbesiana,,,0,1,Loulu,Pritchardia
26368,Pritchardia glabrata,,,0,1,Loulu,Pritchardia
26369,Pritchardia hardyi,,,0,1,Loulu,Pritchardia
26370,Pritchardia kaalae,,,0,1,Loulu,Pritchardia
26371,Pritchardia lanigera,,,0,1,Loulu,Pritchardia
26372,Pritchardia lowreyana,,,0,1,Loulu,Pritchardia
26373,Pritchardia munroi,,,0,1,Loulu,Pritchardia
26374,Pritchardia napaliensis,,,0,1,Loulu,Pritchardia
26375,Pritchardia remota,,,0,1,Loulu,Pritchardia
26376,Pritchardia schattaueri,,,0,1,Loulu,Pritchardia
26377,Pritchardia thurstonii,,,0,1,Masai;Niu Sawa;Viu,Pritchardia
26378,Pritchardia viscosa,,,0,1,Loulu,Pritchardia
26379,Pritchardia waialealeana,,,0,1,Loulu,Pritchardia
26380,Pritchardia woodfordiana,,,0,1,,Pritchardia
26381,Saribus jeanneneyi,,,0,1,,Saribus
26382,Pseudophoenix ekmanii,,,0,1,Cacheo,Pseudophoenix
26383,Pseudophoenix lediniana,,,0,1,Ti Palmis Maron;Pal,Pseudophoenix
26384,Hypericum corsicum,,,0,0,Millepertuis de Corse,Hypericum
26385,Ptychosperma gracile,,,0,1,Kiskis,Ptychosperma
26386,Ponapea hentyi,,,0,1,,Ponapea
26387,Ravenea albicans,Arecaceae,,0,1,Hoza-tsiketra,Ravenea
26388,Ravenea dransfieldii,Arecaceae,,0,1,,Ravenea
26389,Ravenea glauca,Arecaceae,,0,1,Anivo,Ravenea
26390,Ravenea hildebrandtii,Arecaceae,,0,1,,Ravenea
26391,Ravenea julietiae,Arecaceae,,0,1,,Ravenea
26392,Ravenea krociana,Arecaceae,,0,1,,Ravenea
26393,Ravenea lakatra,Arecaceae,,0,1,Manara,Ravenea
26394,Ravenea latisecta,Arecaceae,,0,1,,Ravenea
26395,Ravenea madagascariensis,Arecaceae,,0,0,Anivona,Ravenea
26396,Ravenea moorei,Arecaceae,,0,1,Inazi,Ravenea
26397,Ravenea musicalis,Arecaceae,,0,1,,Ravenea
26398,Ravenea nana,Arecaceae,,0,1,,Ravenea
26399,Ravenea robustior,Arecaceae,,0,1,,Ravenea
26400,Ravenea sambiranensis,Arecaceae,,0,0,,Ravenea
26401,Ravenea xerophila,Arecaceae,,0,1,,Ravenea
26402,Rhopaloblaste augusta,,,0,1,,Rhopaloblaste
26403,Rhopaloblaste elegans,,,0,1,Kangana,Rhopaloblaste
26404,Rhopaloblaste singaporensis,,,0,0,,Rhopaloblaste
26405,Rhopalostylis baueri,,,0,0,Norfolk Palm,Rhopalostylis
26406,Rhopalostylis cheesemanii,,,0,0,Norfolk Palm,Rhopalostylis
26407,Rhopalostylis sapida,,,0,0,Nikau Palm,Rhopalostylis
26408,Roscheria melanochaetes,,,0,1,Latannyen Oban,Roscheria
26409,Roystonea lenis,,,0,1,Palma Conga;Palma De Seda,Roystonea
26410,Roystonea princeps,,,0,0,Morass Cabbage Palm;Morass Royal Palm,Roystonea
26411,Roystonea stellata,,,0,1,Palma Blanca,Roystonea
26412,Sabal bermudana,,,0,1,Palmetto;Bermuda Palm;Bermuda Palmetto,Sabal
26413,Sabal gretheriae,,,0,1,bon,Sabal
26414,Sabal pumos,,,0,1,Pumos;Palma redonda;Palma real,Sabal
26415,Sabal uresana,,,0,1,Palma Azul;Palma blanca,Sabal
26416,Satakentia liukiuensis,,,0,1,Noyashi,Satakentia
26417,Schippia concolor,,,0,1,Mountain Pimento;Silver Pimeto,Schippia
26418,Syagrus botryophora,,,0,0,Pati;Patioba,Syagrus
26419,Syagrus glaucescens,,,0,1,,Syagrus
26420,Syagrus macrocarpa,,,0,1,Maria Rosa,Syagrus
26421,Syagrus picrophylla,,,0,0,Coco De Quaresma;Licuri,Syagrus
26422,Syagrus pseudococos,,,0,0,Coco Amargosa;Piririma;Patioba,Syagrus
26423,Syagrus ruschiana,,,0,0,Palmeirinho;Cocos De Pedra,Syagrus
26424,Syagrus smithii,,,0,0,,Syagrus
26425,Syagrus stratincola,,,0,1,,Syagrus
26426,Tectiphiala ferox,,,0,1,Palmiste bouclé,Tectiphiala
26427,Hemithrinax ekmaniana,,,0,1,Palmita de jumagua;Palmita De Jumagua,Hemithrinax
26428,Hemithrinax rivularis,,,0,1,,Hemithrinax
26429,Hemithrinax savannarum,,,0,1,,Hemithrinax
26430,Trithrinax brasiliensis,,,0,1,Carandaí;Burití,Trithrinax
26431,Mentha requienii,,,0,0,Menthe de Requien;Corsican Mint;Menta di Requien,Mentha
26432,Carex nigra,,,0,1,,Carex
26433,Veitchia joannis,,,0,0,Sanggiwa;Niusawa;Joannis Palm;Niuniu,Veitchia
26434,Veitchia macdanielsii,,,0,0,,Veitchia
26435,Veitchia metiti,,,0,0,Metiti;Palmtri,Veitchia
26436,Veitchia montgomeryana,,,0,1,Palmtri,Veitchia
26437,Cressa cretica,,,0,0,Cressa de Crète;Meliah,Cressa
26438,Veitchia simulans,,,0,1,Niusawa,Veitchia
