,family,genus,species,sub_sp,common_name,range_state,is_tropical,is_coniferous,flag
14310,,Loropetalum,subcordatum,,siyaomenhua,,,,1.0
14311,,Lotononis,burchellii,,,,,,0.0
14312,,Lotononis,carnosa,,,,,,0.0
14313,,Lotononis,involucrata,,,,,,0.0
14314,,Lotononis,pachycarpa,,,,,,0.0
14315,,Lotononis,rigida,,,,,,1.0
14316,,Lotus,aboriginus,,thicket trefoil,,,,0.0
14317,,Lotus,alianus,,,,,,1.0
14318,,Lotus,arabicus,,,,,,0.0
14319,,Lotus,arborescens,,,,,,1.0
14320,,Lotus,armeniacus,,armenian bird's foot trefoil;gazelboynuzu,,,,1.0
14321,,Lotus,benoistii,,lotier de benoit,,,,1.0
14322,,Lotus,borkouanus,,,,,,1.0
14323,,Lotus,brunneri,,,,,,1.0
14324,,Lotus,callis-viridis,,coranzoncillo de andén verde;cuernecillo;trébol de risco;corazoncillo,,,,1.0
14325,,Lotus,eremiticus,,picocernícalo;pico de cernícalo,,,,1.0
14326,,Lotus,eriosolen,,,,,,0.0
14327,,Lotus,jacobaeus,,,,,,1.0
14328,,Lotus,kunkelii,,loto de kunkel;hierbamuda;yerbamuda de jinámar;cuernecillo de costa,,,,1.0
14329,,Lotus,latifolius,,,,,,1.0
14330,,Lotus,maculatus,,pico de paloma;pico de el sauzal,,,,1.0
14331,,Lotus,maroccanus,,,,,,0.0
14332,,Lotus,mollis,,,,,,1.0
14333,,Lotus,nuttallianus,,nuttall's lotus,,,,1.0
14334,,Lotus,ononopsis,,,,,,0.0
14335,,Lotus,palustris,,su gazalboynuzu,,,,0.0
14336,,Lotus,purpureus,,,,,,1.0
14337,,Lotus,pyranthus,,cienfuegos;pico de fuego;corazoncillo,,,,1.0
14338,,Lotus,schimperi,,,,,,0.0
14339,,Lotus,tetragonolobus,,winged pea,,,,0.0
14340,Meliaceae,Lovoa,brownii,,uganda walnut;bibolo;noyer du gabon;african walnut;dubini-biri;nkoba;nivero;anamenila;bombulu;mpengwa;sida;dibétou;apopo;tigerwood;lifaki-maindu;mukusu;wnaimei;eyan;congowood;noyer d’afrique;mukongoro;embero,GA;CM;GQ;KE;FR;NG;CD;US;GH;SL;UG;CI;GB,1.0,0.0,
14341,,Lovoa,klaineana,,bibolo;dibétou;nivero;embero;eyan;dubini-biri;mpengwa;mukongoro;mukusu;apopo;sida;anamenila;wnaimei;lifaki-maindu;bombulu;nkoba;noyer d’afrique;noyer du gabon;african walnut;tigerwood;tigerwood;uganda walnut;congowood;dibétou,CM;CI;GQ;GA;GH;KE;NG;SL;CD;UG;FR;GB;US,1.0,,0.0
14342,Meliaceae,Lovoa,swynnertonii,,uganda walnut;kilimanjaro mahogany;brown mahogany;bibolo;noyer du gabon;african walnut;dubini-biri;mboto;nkoba;nabulagala;omukankoma;nivero;anamenila;bombulu;mpengwa;mutunguru;sida;dibétou;msau;apopo;tigerwood;lifaki-maindu;mukusu;wnaimei;eyan;congowood;noyer d’afrique;omukumbo;mukongoro;embero,GA;CM;GQ;KE;FR;NG;CD;US;GH;SL;UG;CI;GB,1.0,0.0,1.0
14343,Meliaceae,Lovoa,trichilioides,,uganda walnut;bibolo;noyer du gabon;african walnut;dubini-biri;nkoba;nivero;anamenila;bombulu;sida;mpengwa;dibétou;anamemila;apopo;tigerwood;dibetou ou noyer d’afrique;dibetou;lifaki-maindu;mukusu;wnaimei;eyan;congowood;noyer d’afrique;mukongoro;dubinibiri;embero,GA;CM;GQ;KE;FR;NG;CD;US;GH;SL;UG;CI;GB,1.0,0.0,1.0
14344,,Lovoa,,,dibétou,CM;CI;GQ;GA;GH;KE;NG;SL;CD;UG;FR;GB;US,1.0,,0.0
14345,,Loxococcus,rupicola,,dotalu,,,,1.0
14346,,Loxogramme,humblotii,,,,,,0.0
14347,Anacardiaceae,Loxopterygium,grisebachii,,,,,,1.0
14348,Anacardiaceae,Loxopterygium,sagotii,,slangehout;hububalli,SR,1.0,0.0,
14349,,Ludwigia,alternifolia,,,,,,0.0
14350,,Ludwigia,anastomosans,,,,,,1.0
14351,,Ludwigia,brenanii,,,,,,1.0
14352,,Ludwigia,hyssopifolia,,seed box;linear leaf water primrose,,,,0.0
14353,,Ludwigia,octovalvis,,,,,,0.0
14354,,Ludwigia,palustris,,hampshire-purslane;ludwigie des marais;porracchia dei fossi,,,,0.0
14355,,Ludwigia,perennis,,,,,,0.0
14356,,Ludwigia,polycarpa,,,,,,0.0
14357,,Ludwigia,stolonifera,,toynakotu;creeping ludwigia,,,,0.0
14358,Malvaceae,Luehea,divaricata,,,,,0.0,
14359,,Lumnitzera,littorea,,,,,,0.0
14360,,Lumnitzera,racemosa,,,,,,0.0
14361,,Lunania,cubensis,,,,,,1.0
14362,,Lunania,dodecandra,,,,,,1.0
14363,,Lunania,elongata,,,,,,1.0
14364,,Lunania,polydactyla,,,,,,1.0
14365,,Lunania,racemosa,,,,,,1.0
14366,,Lupinus,abramsii,,abrams lupine,,,,1.0
14367,,Lupinus,angustifolius,,narrow-leaved lupin;european blue lupin;blue lupin;blue lupine;european blue lupine,,,,0.0
14368,,Lupinus,argenteus,,silvery lupine;silver-stem lupine,,,,0.0
14369,,Lupinus,barkeri,,,,,,0.0
14370,,Lupinus,bogotensis,,,,,,0.0
14371,,Lupinus,breweri,,mat lupine;brewer's lupine,,,,0.0
14372,,Lupinus,diffusus,,oak ridge lupine,,,,0.0
14373,,Lupinus,foliolosus,,,,,,1.0
14374,,Lupinus,grayi,,sierra lupine,,,,0.0
14375,,Lupinus,hispanicus,,altramuz,,,,0.0
14376,,Lupinus,kingii,,king's lupine,,,,0.0
14377,,Lupinus,kuntii,,,,,,1.0
14378,,Lupinus,luteus,,yellow lupine;yellow lupin;european yellow lupine,,,,0.0
14379,,Lupinus,macbrideanus,,,,,,1.0
14380,,Lupinus,michelianus,,,,,,1.0
14381,,Lupinus,micranthus,,hairy lupin;bitter blue lupin,,,,0.0
14382,,Lupinus,microcarpus,,chick lupine,,,,0.0
14383,,Lupinus,nootkatensis,,nootka lupine,,,,0.0
14384,,Lupinus,nubigenus,,,,,,1.0
14385,,Lupinus,obtusilobus,,blunt-lobe lupine,,,,0.0
14386,,Lupinus,peirsonii,,peirson's lupine,,,,1.0
14387,,Lupinus,pubescens,,,,,,0.0
14388,,Lupinus,rivularis,,stream bank lupine;riverbank lupine,,,,1.0
14389,,Lupinus,rupestris,,,,,,1.0
14390,,Lupinus,smithianus,,,,,,1.0
14391,,Lupinus,texensis,,texas bluebonnet,,,,0.0
14392,,Lupinus,variicolor,,lindley's varied lupine,,,,0.0
14393,,Lupinus,westianus,,gulf coast lupine,,,,1.0
14394,,Luronium,natans,,,,,,0.0
14395,,Luteolejeunea,herzogii,,,,,,0.0
14396,,Luzula,abyssinica,,,,,,0.0
14397,,Luzula,johnstonii,,,,,,0.0
14398,,Luzula,mannii,,,,,,1.0
14399,,Luzula,wahlenbergii,,,,,,0.0
14400,,Lycianthes,hypochrysea,,,,,,1.0
14401,,Lycianthes,rimbachii,,,,,,1.0
14402,,Lycium,armatum,,,,,,1.0
14403,,Lycium,minimum,,galapagos lycium;desert thorn,,,,0.0
14404,,Lycium,sokotranum,,,,,,0.0
14405,,Lycochloa,avenacea,,oat-like lycochloa,,,,1.0
14406,,Lycopodiella,appressa,,,,,,0.0
14407,,Lycopodiella,inundata,,europa-moorbärlapp;lycopode des tourbières;marsh clubmoss;lycopode des marais,,,,0.0
14408,,Lycopodium,madeirense,,madeira clubmoss,,,,1.0
14409,,Lycopus,americanus,,,,,,0.0
14410,,Lycopus,asper,,,,,,0.0
14411,,Lycopus,europaeus,,zekza;chanvre d’eau;gypsywort;erba-sega comune,,,,0.0
14412,,Lycopus,rubellus,,,,,,0.0
14413,,Lycopus,uniflorus,,,,,,0.0
14414,,Lycopus,virginicus,,,,,,0.0
14415,,Lycoseris,eggersii,,,,,,1.0
14416,,Lygodium,microphyllum,,,,,,0.0
14417,,Lyonia,elliptica,,,,,,1.0
14418,,Lyonia,jamaicensis,,,,,,0.0
14419,,Lyonia,maestrensis,,,,,,1.0
14420,,Lyonia,octandra,,,,,,0.0
14421,,Lyonothamnus,floribundus,asplenifolius;floribundus,catalina ironwood;santa cruz island ironwood,,,,1.0
14422,,Lysichiton,americanus,,,,,,0.0
14423,Leguminosae,Lysiloma,acapulcense,,,,,,0.0
14424,Leguminosae,Lysiloma,latisiliquum,,false tamarind;tsalam;tzalam;sabicu,GT;BZ;CR;PA;HN;SV;NI,1.0,0.0,
14425,,Lysimachia,ciliata,,,,,,0.0
14426,,Lysimachia,cousiniana,,,,,,1.0
14427,,Lysimachia,daphnoides,,kolokolo kuahiwi;lehua makanoe;kolokolo lehua;kolekole lehua,,,,1.0
14428,,Lysimachia,dubia,,i̇kiz kargaotu,,,,0.0
14429,,Lysimachia,hybrida,,,,,,0.0
14430,,Lysimachia,iniki,,,,,,1.0
14431,,Lysimachia,lydgatei,,kolokolo kuahiwi,,,,1.0
14432,,Lysimachia,maritima,,,,,,0.0
14433,,Lysimachia,maxima,,,,,,1.0
14434,,Lysimachia,minoricensis,,,,,,1.0
14435,,Lysimachia,nummularia,,creeping-jenny,,,,0.0
14436,,Lysimachia,nummularifolia,,,,,,1.0
14437,,Lysimachia,ovoidea,,,,,,1.0
14438,,Lysimachia,pendens,,,,,,1.0
14439,,Lysimachia,peploides,,,,,,1.0
14440,,Lysimachia,punctata,,benli kargaotu,,,,0.0
14441,,Lysimachia,rubricaulis,,,,,,1.0
14442,,Lysimachia,scopulensis,,,,,,1.0
14443,,Lysimachia,terrestris,,,,,,0.0
14444,,Lysimachia,thyrsiflora,,tufted loosestrife,,,,0.0
14445,,Lysimachia,venosa,,,,,,1.0
14446,,Lysimachia,vulgaris,,mazza d’oro comune;lysimaque commune;yellow loosestrife,,,,0.0
14447,,Lysipomia,acaulis,,,,,,1.0
14448,,Lysipomia,aretioides,,,,,,1.0
14449,,Lysipomia,bilineata,,,,,,1.0
14450,,Lysipomia,caespitosa,,,,,,1.0
14451,,Lysipomia,crassomarginata,,,,,,1.0
14452,,Lysipomia,cuspidata,,,,,,1.0
14453,,Lysipomia,cylindrocarpa,,,,,,1.0
14454,,Lysipomia,laricina,,,,,,1.0
14455,,Lysipomia,lehmannii,,,,,,1.0
14456,,Lysipomia,oellgaardii,,,,,,1.0
14457,,Lysipomia,rhizomata,,,,,,1.0
14458,,Lysipomia,sparrei,,,,,,1.0
14459,,Lysipomia,speciosa,,,,,,1.0
14460,,Lysipomia,tubulosa,,,,,,1.0
14461,,Lysipomia,vitreola,,,,,,1.0
14462,,Lythrum,alatum,,,,,,0.0
14463,,Lythrum,anatolicum,,,,,,1.0
14464,,Lythrum,baeticum,,,,,,1.0
14465,,Lythrum,borysthenicum,,lythrum du dniepr;loosestrife;péplis dressé;salcerella a foglie ovali,,,,0.0
14466,,Lythrum,flexuosum,,jopillo,,,,1.0
14467,,Lythrum,hyssopifolia,,grass-poly;lythrum à feuilles d'hysope,,,,0.0
14468,,Lythrum,junceum,,salicaire jonc;salcerella meridionale;false grass-poly;sivri aklarotu,,,,0.0
14469,,Lythrum,portula,,pourpier des marais;spatulaleaf loosestrife,,,,0.0
14470,,Lythrum,salicaria,,salicaire commune;purple loosestrife,,,,0.0
14471,,Lythrum,thymifolia,,salcerella con foglie di timo;salicaria menor;kaba aklarotu;lythrum à feuilles de thym;thymeleaf loosestrife,,,,0.0
14472,,Lythrum,tribracteatum,,lythrum à ttrois bractées;alheli silvestre;threebract loosestrife;salcerella con due brattee;üç aklarotu,,,,0.0
14473,,Maackia,amurensis,,maakiya amurskaya;akatziya amurskaya;amur maackia,,,,0.0
14474,,Maackia,taiwanensis,,,,,,1.0
14475,,Macadamia,neurophylla,,,,,,1.0
14476,,Macaranga,attenuata,,,,,,0.0
14477,,Macaranga,beillei,,tofé;tofe,,,,1.0
14478,,Macaranga,bicolor,,hamindang,,,,1.0
14479,,Macaranga,caudatifolia,,daha,,,,1.0
14480,,Macaranga,congestiflora,,,,,,1.0
14481,,Macaranga,conglomerata,,dundu,,,,1.0
14482,,Macaranga,grandifolia,,takip-asin,,,,1.0
14483,,Macaranga,huahineensis,,,,,,1.0
14484,,Macaranga,mauritiana,,,,,,1.0
14485,,Macaranga,paxii,,,,,,1.0
14486,,Macaranga,quadricornis,,,,,,0.0
14487,,Macaranga,raivavaeensis,,,,,,1.0
14488,,Macaranga,taitensis,,,,,,0.0
14489,,Macaranga,venosa,,,,,,0.0
14490,,Machaerina,lamii,,,,,,1.0
14491,Leguminosae,Machaerium,amplum,,,,,,0.0
14492,Leguminosae,Machaerium,brasiliense,,,,,,0.0
14493,Leguminosae,Machaerium,chambersii,,,,,,1.0
14494,Leguminosae,Machaerium,cirrhiferum,,espuela de gallo;espuela de gato,,,,0.0
14495,Leguminosae,Machaerium,cuzcoense,,,,,,1.0
14496,Leguminosae,Machaerium,ferox,,,,,,0.0
14497,Leguminosae,Machaerium,glabripes,,,,,,1.0
14498,Leguminosae,Machaerium,madeirense,,,,,,0.0
14499,Leguminosae,Machaerium,mutisii,,,,,,0.0
14500,Leguminosae,Machaerium,nicaraguense,,,,,,1.0
14501,Leguminosae,Machaerium,pilosum,,,,,,0.0
14502,Leguminosae,Machaerium,scleroxylon,,palissandre de santos;caviuna;morado;jacarand;pau ferro,BR;GF;BO,1.0,0.0,0.0
14503,Leguminosae,Machaerium,villosum,,jacarandá-paulista;jacarandá-pedra;jacarandá-pardo;jacarandá-do-cerrado,,,0.0,1.0
14504,,Machaonia,woodburyana,,,,,,1.0
14505,,Maclaudia,felixii,,,,,,1.0
14506,,Macleania,loeseneriana,,,,,,1.0
14507,Moraceae,Maclura,braziliensis,,tataíba,,,,0.0
14508,Moraceae,Maclura,pomifera,,,,,0.0,
14509,Moraceae,Maclura,tinctoria,,tatayiva-saiyu;amarello;bois d'orange;palo de mora;dinde;palo amarillo;amarillo;moral;barossa;old fustic;taiuva,CO;MX;AR;BO;CR;BR;TT,1.0,0.0,0.0
14510,,Maclurodendron,parviflorum,,,,,,1.0
14511,,Maclurodendron,pubescens,,,,,,1.0
14512,,Macraea,laricifolia,,macraea;romerillo;needle-leafed daisy,,,,0.0
14513,,Macrocarpaea,harlingii,,,,,,1.0
14514,,Macrocarpaea,thamnoides,,,,,,1.0
14515,,Macrocnemum,cinchonoides,,,,,,1.0
14516,,Macrocnemum,jamaicense,,,,,,0.0
14517,,Macrocnemum,pilosinervium,,,,,,1.0
14518,Leguminosae,Macrolobium,acaciifolium,,,,,0.0,0.0
14519,Leguminosae,Macrolobium,amplexans,,,,,,1.0
14520,Leguminosae,Macrolobium,bifolium,,,,,0.0,
14521,,Macrolobium,dewevrei,,ekobem;molapa;epal;vaa;ditshipi;ligudu;limbali;abeum;tetekon;sehmeh;limbali,CM;CF;CG;CI;CD;GA;GH;LR,1.0,,0.0
14522,,Macrolobium,fragrans,,kibakoko,,1.0,,0.0
14523,Leguminosae,Macrolobium,gracile,,,,,,0.0
14524,Leguminosae,Macrolobium,huberianum,,,,,,0.0
14525,Leguminosae,Macrolobium,limbatum,,,,,,0.0
14526,Leguminosae,Macrolobium,pendulum,,,,,,0.0
14527,Leguminosae,Macrolobium,pittieri,,,,,,1.0
14528,Leguminosae,Macrolobium,stenopetalum,,,,,,1.0
14529,Leguminosae,Macrolobium,suaveolens,,,,,,0.0
14530,Leguminosae,Macrolobium,taylorii,,,,,,1.0
14531,Leguminosae,Macrolobium,trinitense,,,,,,1.0
14532,,Macropanax,chienii,,,,,,1.0
14533,,Macropanax,concinnus,,,,,,1.0
14534,,Macropodiella,hallaei,,,,,,1.0
14535,,Macropodiella,heteromorpha,,,,,,1.0
14536,,Macropodiella,macrothyrsa,,,,,,1.0
14537,,Macropodiella,pellucida,,,,,,1.0
14538,,Macroptilium,bracteatum,,,,,,0.0
14539,,Macrosamanea,consanguinea,,,,,,0.0
14540,,Macrosamanea,macrocalyx,,,,,,1.0
14541,,Macrosamanea,prancei,,,,,,1.0
14542,,Macrosamanea,pubiramea,,,,,,0.0
14543,,Macrotyloma,geocarpum,,,,,,0.0
14544,,Macrotyloma,uniflorum,,,,,,0.0
14545,,Macrotyloma,verrucosum,,,,,,0.0
14546,Sapotaceae,Madhuca,aristulata,,,,,,1.0
14547,Sapotaceae,Madhuca,aspera,,,,,0.0,
14548,Sapotaceae,Madhuca,bejaudii,,,,,0.0,
14549,Sapotaceae,Madhuca,betis,,puntik;sulewe;lotoo tulu;betis;banitis;manilag,,,0.0,1.0
14550,Sapotaceae,Madhuca,boerlageana,,,,,,1.0
14551,Sapotaceae,Madhuca,bourdillonii,,,,,,1.0
14552,Sapotaceae,Madhuca,calcicola,,,,,,1.0
14553,Sapotaceae,Madhuca,cuprea,,,,,,1.0
14554,Sapotaceae,Madhuca,diplostemon,,,,,,1.0
14555,Sapotaceae,Madhuca,fulva,,,,,,1.0
14556,Sapotaceae,Madhuca,hainanensis,,hainan zijingmu,,,,1.0
14557,Sapotaceae,Madhuca,insignis,,,,,,1.0
14558,Sapotaceae,Madhuca,lanceolata,,,,,0.0,
14559,Sapotaceae,Madhuca,latifolia,,,,,0.0,
14560,Sapotaceae,Madhuca,longifolia,,,,,0.0,
14561,Sapotaceae,Madhuca,longistyla,,nyatoh,,,,1.0
14562,Sapotaceae,Madhuca,malaccensis,,,,,0.0,
14563,Sapotaceae,Madhuca,microphylla,,,,,,1.0
14564,Sapotaceae,Madhuca,moonii,,,,,,1.0
14565,Sapotaceae,Madhuca,motleyana,,taban;pencil cedar;chay;padang;nyatoh;mayang;nato;kha-nunnok;riam;pali;balam,TH;MY;PG;VN;NL;IN;ID;PH;GB,1.0,0.0,
14566,Sapotaceae,Madhuca,neriifolia,,,,,0.0,1.0
14567,Sapotaceae,Madhuca,oblongifolia,,malabetis;kalakalachuche;bitis,,,,1.0
14568,Sapotaceae,Madhuca,obovatifolia,,pianga,,,,1.0
14569,Sapotaceae,Madhuca,obtusifolia,,,,,,1.0
14570,Sapotaceae,Madhuca,pasquieri,,zijingmu;sen;sen mat,,,0.0,1.0
14571,Sapotaceae,Madhuca,penangiana,,nyatoh,,,,0.0
14572,Sapotaceae,Madhuca,penicillata,,nyatoh,,,,1.0
14573,Sapotaceae,Madhuca,philippinensis,,,,,0.0,
14574,Sapotaceae,Madhuca,pierrei,,,,,0.0,
14575,Sapotaceae,Madhuca,ridleyi,,nyatoh,,,,1.0
14576,Sapotaceae,Madhuca,rufa,,,,,,1.0
14577,Sapotaceae,Madhuca,sericera,,,,,0.0,
14578,Sapotaceae,Madhuca,sessiliflora,,,,,,1.0
14579,Sapotaceae,Madhuca,tomentosa,,,,,,0.0
14580,Sapotaceae,Madhuca,tubulosa,,nyatoh,,,,0.0
14581,Sapotaceae,Madhuca,utilis,,,,,0.0,
14582,,Madhuca,,,bitis,BN;KH;TL;ID;LA;MY;MM;PH;SG;TH;VN,1.0,,0.0
14583,,Maerua,acuminata,,,,,,1.0
14584,,Maerua,andradae,,tefa,,,,0.0
14585,,Maerua,brunnescens,,mecundo,,,,1.0
14586,,Maerua,de-waillyi,,,,,,1.0
14587,,Maerua,descampsii,,,,,,1.0
14588,,Maerua,elegans,,,,,,1.0
14589,,Maerua,scandens,,,,,,1.0
14590,,Maesa,velutina,,,,,,1.0
14591,Rhamnaceae,Maesopsis,eminii,,,,,0.0,
14592,,Magnistipula,butayei,,,,,,1.0
14593,,Magnistipula,conrauana,,,,,,1.0
14594,,Magnistipula,cuneatifolia,,,,,,1.0
14595,,Magnistipula,multinervia,,,,,,1.0
14596,Magnoliaceae,Magnolia,acuminata,,mountain magnolia;yellow cucumbertree;cucumber magnolia,,,0.0,0.0
14597,Magnoliaceae,Magnolia,albosericea,,,,,,1.0
14598,Magnoliaceae,Magnolia,allenii,,,,,,1.0
14599,Magnoliaceae,Magnolia,amazonica,,,,,,0.0
14600,Magnoliaceae,Magnolia,amoena,,tianmu mulan,,,,1.0
14601,Magnoliaceae,Magnolia,angatensis,,,,,,1.0
14602,Magnoliaceae,Magnolia,angustioblonga,,,,,,1.0
14603,Magnoliaceae,Magnolia,annamensis,,,,,,1.0
14604,Magnoliaceae,Magnolia,arcabucoana,,magnolia de arcabuco,,,,1.0
14605,Magnoliaceae,Magnolia,argyrothricha,,totumo,,,,1.0
14606,Magnoliaceae,Magnolia,aromatica,,xiang mulian,,,,1.0
14607,Magnoliaceae,Magnolia,ashei,,ashe's magnolia,,,,0.0
14608,Magnoliaceae,Magnolia,ashtonii,,,,,,1.0
14609,Magnoliaceae,Magnolia,atlantida,,,,,,1.0
14610,Magnoliaceae,Magnolia,azulensis,,,,,,1.0
14611,Magnoliaceae,Magnolia,baillonii,,champa pa;heguo mu;champi pa;chumpi,,,,0.0
14612,Magnoliaceae,Magnolia,balansae,,,,,,1.0
14613,Magnoliaceae,Magnolia,banghamii,,,,,,1.0
14614,Magnoliaceae,Magnolia,bankardiorum,,,,,,1.0
14615,Magnoliaceae,Magnolia,bawangensis,,,,,,1.0
14616,Magnoliaceae,Magnolia,beccarii,,,,,,1.0
14617,Magnoliaceae,Magnolia,betongensis,,,,,,0.0
14618,Magnoliaceae,Magnolia,bidoupensis,,,,,,1.0
14619,Magnoliaceae,Magnolia,bintuluensis,,,,,,1.0
14620,Magnoliaceae,Magnolia,biondii,,,,,,0.0
14621,Magnoliaceae,Magnolia,blaoensis,,,,,,1.0
14622,Magnoliaceae,Magnolia,boliviana,,granadilla,,,,1.0
14623,Magnoliaceae,Magnolia,borneensis,,lekah,,,,1.0
14624,Magnoliaceae,Magnolia,braianensis,,,,,,1.0
14625,Magnoliaceae,Magnolia,calimaensis,,almanegra del calima,,,,1.0
14626,Magnoliaceae,Magnolia,calophylla,,cucharillo de barbacos,,,,1.0
14627,Magnoliaceae,Magnolia,calophylloides,,,,,,1.0
14628,Magnoliaceae,Magnolia,campbellii,,campbell's magnolia;lal chanp,,,,0.0
14629,Magnoliaceae,Magnolia,canandeana,,,,,,1.0
14630,Magnoliaceae,Magnolia,cararensis,,almanegra de tama,,,,1.0
14631,Magnoliaceae,Magnolia,caricifragrans,,hojarasco;apiorruncho,,,,1.0
14632,Magnoliaceae,Magnolia,carsonii,,,,,,0.0
14633,Magnoliaceae,Magnolia,cathcartii,,,,,,0.0
14634,Magnoliaceae,Magnolia,cattienensis,,,,,,1.0
14635,Magnoliaceae,Magnolia,cavaleriei,,,,,,0.0
14636,Magnoliaceae,Magnolia,caveana,,,,,,1.0
14637,Magnoliaceae,Magnolia,cespedesii,,cape grande;molinillo,,,,1.0
14638,Magnoliaceae,Magnolia,champaca,,champak,,,,0.0
14639,Magnoliaceae,Magnolia,championii,,,,,,1.0
14640,Magnoliaceae,Magnolia,changhungtana,,,,,,1.0
14641,Magnoliaceae,Magnolia,chapensis,,prosperous music smiling tree,,,,0.0
14642,Magnoliaceae,Magnolia,chevalieri,,southern peace lotus tree,,,,1.0
14643,Magnoliaceae,Magnolia,chimantensis,,almanegra de los yariguies,,,,1.0
14644,Magnoliaceae,Magnolia,chiriquiensis,,,,,,1.0
14645,Magnoliaceae,Magnolia,chocoensis,,copachi;molinillo,,,,1.0
14646,Magnoliaceae,Magnolia,citrata,,champi chang,,,,0.0
14647,Magnoliaceae,Magnolia,clemensiorum,,,,,,1.0
14648,Magnoliaceae,Magnolia,cochranei,,,,,,1.0
14649,Magnoliaceae,Magnolia,coco,,,,,,1.0
14650,Magnoliaceae,Magnolia,colombiana,,cobre;almanegra,,,,1.0
14651,Magnoliaceae,Magnolia,compressa,,,,,,1.0
14652,Magnoliaceae,Magnolia,conifera,,vang tam;gui nan mu lian,,,,0.0
14653,Magnoliaceae,Magnolia,coriacea,,,,,,1.0
14654,Magnoliaceae,Magnolia,coronata,,almanegra coronada,,,,1.0
14655,Magnoliaceae,Magnolia,costaricensis,,,,,,1.0
14656,Magnoliaceae,Magnolia,crassifolia,,,,,,1.0
14657,Magnoliaceae,Magnolia,crassipes,,,,,,1.0
14658,Magnoliaceae,Magnolia,cristalensis,,,,,,1.0
14659,Magnoliaceae,Magnolia,cubensis,cubensis;acunae;turquinensis;cacuminicola,azulejo,,,,1.0
14660,Magnoliaceae,Magnolia,cylindrica,,huangshan mulan,,,,1.0
14661,Magnoliaceae,Magnolia,dandyi,,,,,,0.0
14662,Magnoliaceae,Magnolia,dawsoniana,,,,,,1.0
14663,Magnoliaceae,Magnolia,dealbata,,eleoxochitl,,,,1.0
14664,Magnoliaceae,Magnolia,decastroi,,,,,,1.0
14665,Magnoliaceae,Magnolia,decidua,,,,,,1.0
14666,Magnoliaceae,Magnolia,delavayi,,,,,,0.0
14667,Magnoliaceae,Magnolia,denudata,,,,,,0.0
14668,Magnoliaceae,Magnolia,dixonii,,cucharillo,,,,1.0
14669,Magnoliaceae,Magnolia,dodecapetala,,,,,,1.0
14670,Magnoliaceae,Magnolia,doltsopa,,temple magnolia;sweet michelia,,,,1.0
14671,Magnoliaceae,Magnolia,domingensis,,,,,,1.0
14672,Magnoliaceae,Magnolia,duclouxii,,,,,,1.0
14673,Magnoliaceae,Magnolia,duperreana,,matum khao,,,,1.0
14674,Magnoliaceae,Magnolia,ekmanii,,,,,,1.0
14675,Magnoliaceae,Magnolia,elegans,,thang ke,,,,1.0
14676,Magnoliaceae,Magnolia,elegantifolia,,,,,,1.0
14677,Magnoliaceae,Magnolia,elfina,,,,,,1.0
14678,Magnoliaceae,Magnolia,elliptigemmata,,,,,,1.0
14679,Magnoliaceae,Magnolia,emarginata,,,,,,1.0
14680,Magnoliaceae,Magnolia,equatorialis,,,,,,0.0
14681,Magnoliaceae,Magnolia,ernestii,,yellow lily-tree,,,,1.0
14682,Magnoliaceae,Magnolia,espinalii,,hojarasco de espinal,,,,1.0
14683,Magnoliaceae,Magnolia,fansipanensis,,,,,,1.0
14684,Magnoliaceae,Magnolia,faustinomirandae,,,,,,1.0
14685,Magnoliaceae,Magnolia,figlarii,,,,,,1.0
14686,Magnoliaceae,Magnolia,figo,,banana magnolia,,,,0.0
14687,Magnoliaceae,Magnolia,fistulosa,,,,,,1.0
14688,Magnoliaceae,Magnolia,flaviflora,,,,,,1.0
14689,Magnoliaceae,Magnolia,floribunda,,kaeo mahawan,,,,1.0
14690,Magnoliaceae,Magnolia,fordiana,,vang tam,,,,0.0
14691,Magnoliaceae,Magnolia,forrestii,,,,,,1.0
14692,Magnoliaceae,Magnolia,foveolata,,,,,,0.0
14693,Magnoliaceae,Magnolia,fraseri,,fraser's magnolia;ear-leaf umbrella tree,,,,0.0
14694,Magnoliaceae,Magnolia,fujianensis,,,,,,1.0
14695,Magnoliaceae,Magnolia,fulva,,,,,,1.0
14696,Magnoliaceae,Magnolia,garrettii,,montha pa,,,,1.0
14697,Magnoliaceae,Magnolia,gentryi,,,,,,1.0
14698,Magnoliaceae,Magnolia,georgii,,cucharo,,,,1.0
14699,Magnoliaceae,Magnolia,gigantifolia,,,,,,1.0
14700,Magnoliaceae,Magnolia,gilbertoi,,hojarasco de gilberto;cana bravo,,,,1.0
14701,Magnoliaceae,Magnolia,globosa,,,,,,0.0
14702,Magnoliaceae,Magnolia,gloriensis,,,,,,1.0
14703,Magnoliaceae,Magnolia,grandiflora,,evergreen magnolia;big-laurel;southern magnolia;bull-bay,,,0.0,0.0
14704,Magnoliaceae,Magnolia,grandis,,daguo mulian,,,,1.0
14705,Magnoliaceae,Magnolia,griffithii,,,,,,1.0
14706,Magnoliaceae,Magnolia,guanacastensis,,,,,,1.0
14707,Magnoliaceae,Magnolia,guangdongensis,,,,,,1.0
14708,Magnoliaceae,Magnolia,guangxiensis,,,,,,1.0
14709,Magnoliaceae,Magnolia,guangzhouensis,,,,,,1.0
14710,Magnoliaceae,Magnolia,guatapensis,,almanegra de guatape,,,,1.0
