,family,genus,species,sub_sp,common_name,range_state,is_tropical,is_coniferous,flag
10626,,Genista,fasselata,,,,,,0.0
10627,,Genista,ferox,,,,,,0.0
10628,,Genista,germanica,,,,,,0.0
10629,,Genista,haenseleri,,,,,,1.0
10630,,Genista,hispanica,,,,,,0.0
10631,,Genista,holopetala,,ginestra dei ghiaioni,,,,1.0
10632,,Genista,hystrix,,,,,,0.0
10633,,Genista,insularis,,,,,,1.0
10634,,Genista,lucida,,,,,,1.0
10635,,Genista,maderensis,,piorno;madeira dyer's greenweed,,,,0.0
10636,,Genista,majorica,,,,,,0.0
10637,,Genista,nissana,,macedonian broom,,,,1.0
10638,,Genista,parnassica,,,,,,1.0
10639,,Genista,polyanthos,,,,,,0.0
10640,,Genista,pseudopilosa,,,,,,0.0
10641,,Genista,radiata,,,,,,0.0
10642,,Genista,sagittalis,,,,,,0.0
10643,,Genista,salzmannii,,,,,,0.0
10644,,Genista,sardoa,,ginestra sarda,,,,1.0
10645,,Genista,sulcitana,,ginestra del sulcis,,,,0.0
10646,,Genista,tenera,,madeira broom;giesta de piorno,,,,0.0
10647,,Genista,tetragona,,,,,,1.0
10648,,Genista,thyrrena,,,,,,0.0
10649,,Genista,tridentata,,,,,,0.0
10650,,Genista,valentina,,,,,,0.0
10651,,Genista,versicolor,,,,,,0.0
10652,,Genlisea,angolensis,,,,,,1.0
10653,,Genlisea,barthlottii,,,,,,1.0
10654,,Genlisea,glandulosissima,,,,,,1.0
10655,,Gentiana,acaulis,,gentiane de koch;genciana;trumpet gentian;stemless gentian,,,,0.0
10656,,Gentiana,douglasiana,,,,,,0.0
10657,,Gentiana,kurroo,,,,,,1.0
10658,,Gentiana,ligustica,,gentiane de ligurie;genziana ligure,,,,0.0
10659,,Gentiana,pannonica,,hungarian gentian,,,,1.0
10660,,Gentiana,punctata,,spotted gentian,,,,0.0
10661,,Gentiana,purpurea,,purple gentian;gentiane pourpre;søterot;purpur-enzian,,,,0.0
10662,,Gentiana,rubricaulis,,,,,,0.0
10663,,Gentiana,sceptrum,,,,,,0.0
10664,,Gentiana,wangchukii,,,,,,0.0
10665,,Gentianella,androsacea,,,,,,1.0
10666,,Gentianella,anglica,,early gentian,,,,1.0
10667,,Gentianella,bohemica,,goryczuszka czeska,,,,1.0
10668,,Gentianella,cernua,,,,,,0.0
10669,,Gentianella,crassulifloia,,,,,,1.0
10670,,Gentianella,fastigiata,,,,,,1.0
10671,,Gentianella,flaviflora,,,,,,1.0
10672,,Gentianella,foliosa,,,,,,0.0
10673,,Gentianella,fuscicaulis,,,,,,1.0
10674,,Gentianella,gilioides,,,,,,1.0
10675,,Gentianella,gracilis,,,,,,1.0
10676,,Gentianella,griersonii,,,,,,0.0
10677,,Gentianella,hirculus,,,,,,1.0
10678,,Gentianella,hypericoides,,,,,,1.0
10679,,Gentianella,hyssopifolia,,,,,,1.0
10680,,Gentianella,jamesonii,,,,,,1.0
10681,,Gentianella,limoselloides,,,,,,0.0
10682,,Gentianella,longibarbata,,,,,,1.0
10683,,Gentianella,oellgaardii,,,,,,1.0
10684,,Gentianella,polyantha,,,,,,1.0
10685,,Gentianella,profusa,,,,,,1.0
10686,,Gentianella,rupicola,,,,,,0.0
10687,,Gentianella,saxifragoides,,,,,,1.0
10688,,Gentianella,splendens,,,,,,0.0
10689,,Gentianella,sulphurea,,,,,,1.0
10690,,Gentianopsis,crinita,,,,,,0.0
10691,,Gentianopsis,detonsa,,,,,,0.0
10692,,Gentianopsis,virgata,,,,,,0.0
10693,,Gentlea,molinae,,,,,,1.0
10694,,Gentlea,vatteri,,,,,,1.0
10695,,Geocaulon,lividum,,,,,,0.0
10696,,Geoffroea,decorticans,,,,,,0.0
10697,,Geoffroea,subtropicalis,,,,,,1.0
10698,,Geonoma,baculifera,,,,,,0.0
10699,,Geonoma,irena,,,,,,1.0
10700,,Geostachys,smitinandii,,,,,,1.0
10701,,Geothallus,tuberosus,,,,,,1.0
10702,,Geranium,antisanae,,,,,,1.0
10703,,Geranium,arboreum,,nohoanu,,,,1.0
10704,,Geranium,chimborazense,,,,,,1.0
10705,,Geranium,ecuadoriense,,,,,,1.0
10706,,Geranium,exallum,,,,,,1.0
10707,,Geranium,guamanense,,,,,,1.0
10708,,Geranium,holm-nielsenii,,,,,,1.0
10709,,Geranium,kauaiense,,nohoanu;hinahina,,,,1.0
10710,,Geranium,loxense,,,,,,1.0
10711,,Geranium,maderense,,,,,,1.0
10712,,Geranium,sericeum,,,,,,1.0
10713,,Gerbera,hypochaeridoides,,,,,,1.0
10714,,Gesneria,calycina,,,,,,0.0
10715,,Gesneria,calycosa,,,,,,0.0
10716,,Gesneria,exserta,,,,,,0.0
10717,,Gesneria,fawcettii,,,,,,1.0
10718,,Gesneria,scabra,,,,,,1.0
10719,,Gesnouinia,arborea,,estrelladera,,,,1.0
10720,,Gethyllis,britteniana,,,,,,0.0
10721,,Geum,bulgaricum,,,,,,0.0
10722,,Geum,peckii,,,,,,1.0
10723,,Geum,rivale,,,,,,0.0
10724,,Gigasiphon,macrosiphon,,mnondo;mnyanza,,,,1.0
10725,Leguminosae,Gilbertiodendron,bilineatum,,tetekon-nua,,,,1.0
10726,Leguminosae,Gilbertiodendron,brachystegioides,,,,,0.0,
10727,Leguminosae,Gilbertiodendron,dewevrei,,,,,0.0,
10728,Leguminosae,Gilbertiodendron,klainei,,,,,,1.0
10729,Leguminosae,Gilbertiodendron,limba,,,,,,1.0
10730,Leguminosae,Gilbertiodendron,mayombense,,,,,0.0,
10731,Leguminosae,Gilbertiodendron,pachyanthum,,,,,,1.0
10732,Leguminosae,Gilbertiodendron,preussii,,,,,0.0,
10733,Leguminosae,Gilbertiodendron,robynsianum,,,,,,1.0
10734,Leguminosae,Gilbertiodendron,splendidum,,agyamera,,,,1.0
10735,,Gilletiodendron,glandulosum,,sénsão;kololo;kololu,,,,1.0
10736,,Gilletiodendron,mildbraedii,,,,,,0.0
10737,,Ginkgo,biloba,,yinxing;maidenhair tree;ginkgo;bai guo,,,,1.0
10738,,Ginoria,nudiflora,,,,,,1.0
10739,,Gladiolus,andringitrae,,,,,,1.0
10740,,Gladiolus,antandroyi,,,,,,1.0
10741,,Gladiolus,bojeri,,kindaindaivola;fandrehana;manolodravy,,,,1.0
10742,,Gladiolus,hajastanicus,,traschuschan hajastanjan;shpazhnik armjansky;armenian sword-lily,,,,1.0
10743,,Gladiolus,horombensis,,,,,,1.0
10744,,Gladiolus,italicus,,cornfield gladiolus;common sword lily;field gladiolus;دلبوت;italian gladiolus,,,,0.0
10745,,Gladiolus,oppositiflorus,,,,,,0.0
10746,,Gladiolus,palustris,,glaïeul des marais;mieczyk błotny,,,,1.0
10747,,Gladiolus,patersoniae,,,,,,0.0
10748,,Gladiolus,pole-evansii,,,,,,1.0
10749,,Gladiolus,rupicola,,,,,,0.0
10750,,Gladiolus,triphyllus,,,,,,0.0
10751,,Gladiolus,usambarensis,,,,,,1.0
10752,,Glechoma,hirsuta,,,,,,1.0
10753,Leguminosae,Gleditsia,assamica,,,,,,1.0
10754,Leguminosae,Gleditsia,microphylla,,,,,,0.0
10755,Leguminosae,Gleditsia,rolfei,,lemon pa;tiri,,,,1.0
10756,Leguminosae,Gleditsia,triacanthos,,,,,0.0,
10757,Leguminosae,Gleditsia,vestita,,rongmao zaojia,,,,1.0
10758,,Glenniea,penangensis,,,,,,1.0
10759,,Glenniea,unijuga,,,,,,1.0
10760,,Glionnetia,sericea,,manglye-d-granbwa,,,,1.0
10761,,Globba,adhaerens,,,,,,0.0
10762,,Globba,albiflora,,,,,,0.0
10763,,Globba,colpicola,,,,,,1.0
10764,,Globba,flagellaris,,,,,,1.0
10765,,Globba,fragilis,,,,,,0.0
10766,,Globba,geoffrayi,,,,,,0.0
10767,,Globba,laeta,,,,,,1.0
10768,,Globba,pendula,,,,,,0.0
10769,,Globba,praecox,,,,,,1.0
10770,,Globba,racemosa,,,,,,0.0
10771,,Globba,reflexa,,,,,,0.0
10772,,Globba,sessiliflora,,,,,,0.0
10773,,Globba,siamensis,,,,,,0.0
10774,,Globba,substrigosa,,,,,,0.0
10775,,Globba,winitii,,,,,,0.0
10776,,Globba,xantholeuca,,,,,,0.0
10777,,Globimetula,pachyclada,,,,,,0.0
10778,,Globularia,amygdalifolia,,,,,,1.0
10779,,Globularia,ascanii,,mosquera de tamadaba,,,,1.0
10780,,Globularia,salicina,,mosquera común;lengua pájaro,,,,0.0
10781,,Globularia,sarcophylla,,mosquera de tirajana;mata de risco,,,,1.0
10782,,Globularia,stygia,,,,,,1.0
10783,,Glochidion,bhutanicum,,,,,,1.0
10784,,Glochidion,bourdillonii,,,,,,1.0
10785,,Glochidion,carrickii,,,,,,1.0
10786,,Glochidion,chodoense,,jo-do-man-du-na-mu;조도만두나무,,,,1.0
10787,,Glochidion,comitum,,mahame,,,,1.0
10788,,Glochidion,ellipticum,,,,,,1.0
10789,,Glochidion,grantii,,,,,,1.0
10790,,Glochidion,insulare,,,,,,1.0
10791,,Glochidion,johnstonei,,,,,,1.0
10792,,Glochidion,longfieldiae,,,,,,0.0
10793,,Glochidion,manono,,,,,,1.0
10794,,Glochidion,marchionicum,,,,,,0.0
10795,,Glochidion,moorei,,,,,,0.0
10796,,Glochidion,myrtifolium,,,,,,0.0
10797,,Glochidion,nadeaudii,,,,,,1.0
10798,,Glochidion,papenooense,,,,,,1.0
10799,,Glochidion,pauciflorum,,,,,,1.0
10800,,Glochidion,pitcairnense,,,,,,1.0
10801,,Glochidion,raivavense,,,,,,1.0
10802,,Glochidion,ralphii,,,,,,1.0
10803,,Glochidion,rapaense,,,,,,0.0
10804,,Glochidion,sisparense,,,,,,1.0
10805,,Glochidion,stylosum,,,,,,1.0
10806,,Glochidion,symingtonii,,,,,,1.0
10807,,Glochidion,taitense,,,,,,0.0
10808,,Glochidion,temehaniense,,,,,,0.0
10809,,Glochidion,tomentosum,,,,,,1.0
10810,,Glochidion,tooviianum,,,,,,0.0
10811,,Gloeocarpus,patentivalvis,,,,,,1.0
10812,,Gloeospermum,boreale,,,,,,1.0
10813,,Gloriosa,superba,,flame lily,,,,0.0
10814,,Glossostigma,diandrum,,,,,,0.0
10815,,Gluema,ivorensis,,nsudua,,,,1.0
10816,,Gluema,korupensis,,,,,,1.0
10817,Anacardiaceae,Gluta,capituliflora,,,,,,0.0
10818,Anacardiaceae,Gluta,curtisii,,,,,0.0,0.0
10819,Anacardiaceae,Gluta,lanceolata,,,,,,0.0
10820,Anacardiaceae,Gluta,papuana,,,,,0.0,1.0
10821,Anacardiaceae,Gluta,renghas,,,,,0.0,
10822,Anacardiaceae,Gluta,tourtour,,,,,0.0,
10823,Anacardiaceae,Gluta,travancorica,,,,,,0.0
10824,Anacardiaceae,Gluta,wallichii,,,,,0.0,
10825,,Glyceria,arundinacea,,narin tatlıçim,,,,0.0
10826,,Glyceria,borealis,,,,,,0.0
10827,,Glyceria,canadensis,,,,,,0.0
10828,,Glyceria,fluitans,,glycã©rie flottante;sweet grass;glycérie flottante;glycãƒâ©rie flottante;gramignone natante;water manna grass;floating sweet-grass;flottin sweet grass,,,,0.0
10829,,Glyceria,grandis,,,,,,0.0
10830,,Glyceria,latispicea,,,,,,0.0
10831,,Glyceria,leptostachya,,,,,,0.0
10832,,Glyceria,maxima,,,,,,0.0
10833,,Glyceria,melicaria,,,,,,0.0
10834,,Glyceria,nemoralis,,orman tatlıçimi,,,,0.0
10835,,Glyceria,notata,,glycérie pliée;plicate sweet-grass;gramignone minore,,,,0.0
10836,,Glyceria,obtusa,,,,,,0.0
10837,,Glyceria,pulchella,,,,,,0.0
10838,,Glyceria,septentrionalis,,floating mannagrass;eastern mannagrass,,,,0.0
10839,,Glyceria,spicata,,,,,,1.0
10840,,Glyceria,striata,,,,,,0.0
10841,,Glycine,canescens,,silky glycine,,,,0.0
10842,,Glycine,latifolia,,,,,,0.0
10843,,Glycosmis,bidiensis,,,,,,1.0
10844,,Glycosmis,chlorosperma,,,,,,1.0
10845,,Glycosmis,crassifolia,,,,,,1.0
10846,,Glycosmis,decipiens,,,,,,0.0
10847,,Glycosmis,longisepala,,,,,,1.0
10848,,Glycosmis,monticola,,,,,,1.0
10849,,Glycosmis,perakensis,,,,,,1.0
10850,,Glycosmis,tomentella,,,,,,1.0
10851,Euphorbiaceae,Glycydendron,amazonicum,,,,,0.0,
10852,,Glycyrrhiza,lepidota,,,,,,0.0
10853,,Glyphaea,tomentosa,,,,,,1.0
10854,,Glyphochloa,santapaui,,,,,,1.0
10855,,Glyptopetalum,lawsonii,,,,,,1.0
10856,,Glyptopetalum,palawanense,,,,,,1.0
10857,,Glyptostrobus,pensilis,,shui song;chinese water fir;chinese swamp cypress;thông nuoo,,,,1.0
10858,Lamiaceae,Gmelina,arborea,,,,,0.0,
10859,Lamiaceae,Gmelina,fasciculiflora,,,,,0.0,
10860,Lamiaceae,Gmelina,hainanensis,,kuzi,,,,1.0
10861,Lamiaceae,Gmelina,leichardtii,,,,,0.0,
10862,Lamiaceae,Gmelina,lignum-vitreum,,,,,,1.0
10863,Lamiaceae,Gmelina,moluccana,,,,,0.0,
10864,Lamiaceae,Gmelina,vitiensis,,rosawa,,,,0.0
10865,,Gnaphalium,chimborazense,,,,,,1.0
10866,,Gnaphalium,crispatulum,,,,,,1.0
10867,,Gnaphalium,dysodes,,,,,,1.0
10868,,Gnaphalium,ecuadorense,,,,,,1.0
10869,,Gnaphalium,imbaburense,,,,,,1.0
10870,,Gnaphalium,palustre,,,,,,0.0
10871,,Gnaphalium,sepositum,,,,,,1.0
10872,,Gnaphalium,sodiroi,,,,,,1.0
10873,,Gnaphalium,unionis,,,,,,0.0
10874,,Gnidia,bojeriana,,,,,,1.0
10875,,Gnidia,daphnifolia,,,,,,0.0
10876,,Gnidia,decaryana,,,,,,1.0
10877,,Gnidia,socotrana,,,,,,0.0
10878,,Goetzea,elegans,,matabuey;mata buey;manzanilla;beautiful goetzea,,,,1.0
10879,,Gomidesia,cambessedeana,,,,,,1.0
10880,,Gomidesia,mugnifolia,,,,,,1.0
10881,,Gomortega,keule,,keule;queule,,,,1.0
10882,,Gomphandra,comosa,,,,,,1.0
10883,,Gompholobium,glabratum,,dainty wedge pea,,,,0.0
10884,,Gompholobium,obcordatum,,,,,,0.0
10885,,Gompholobium,polyzygum,,,,,,0.0
10886,,Gompholobium,subulatum,,,,,,0.0
10887,,Gompholobium,viscidulum,,,,,,0.0
10888,,Gonatopus,clavatus,,,,,,0.0
10889,,Gonatopus,marattioides,,,,,,1.0
10890,,Gonatopus,petiolulatus,,,,,,1.0
10891,,Gongrospermum,philippinense,,,,,,1.0
10892,,Goniolithon,alternans,,,,,,1.0
10893,Apocynaceae,Gonioma,kamassi,,,,,0.0,
10894,,Goniostemma,punctatum,,,,,,1.0
10895,,Goniothalamus,calycinus,,,,,,1.0
10896,,Goniothalamus,cheliensis,,,,,,1.0
10897,,Goniothalamus,chinensis,,giac de trung hoa,,,,0.0
10898,,Goniothalamus,curtisii,,,,,,0.0
10899,,Goniothalamus,gardneri,,kalu-kera,,,,1.0
10900,,Goniothalamus,holttumii,,,,,,1.0
10901,,Goniothalamus,hookeri,,,,,,1.0
10902,,Goniothalamus,macrocalyx,,mau cau trang,,,,1.0
10903,,Goniothalamus,majestatis,,,,,,1.0
10904,,Goniothalamus,montanus,,,,,,1.0
10905,,Goniothalamus,rhynchantherus,,,,,,1.0
10906,,Goniothalamus,salicinus,,,,,,1.0
10907,,Goniothalamus,simonsii,,,,,,1.0
10908,,Goniothalamus,tenuifolius,,,,,,0.0
10909,,Goniothalamus,wynaadensis,,,,,,0.0
10910,,Gonolobus,campii,,,,,,1.0
10911,,Gonolobus,dorothyanus,,,,,,1.0
10912,,Gonolobus,saraguranus,,,,,,1.0
10913,,Gonolobus,tobagensis,,,,,,1.0
10914,Thymelaeaceae,Gonystylus,acuminatus,,,"ID,MY",,,1.0
10915,Thymelaeaceae,Gonystylus,affinis,,,"BN,ID,MY",,,1.0
10916,Thymelaeaceae,Gonystylus,areolatus,,,"ID,MY",,,1.0
10917,Thymelaeaceae,Gonystylus,augescens,,,"ID,MY",,,1.0
10918,Thymelaeaceae,Gonystylus,bancanus,,lanutan-bagio;ramin telur;guru buaja;merang;gaharu buaya;ramin melawis;melawis,,,0.0,1.0
10919,Thymelaeaceae,Gonystylus,beccarianus,,,ID,,,1.0
10920,Thymelaeaceae,Gonystylus,borneensis,,,"BN,ID,MY",,,1.0
10921,Thymelaeaceae,Gonystylus,brunnescens,,,"BN,ID,MY",,,1.0
10922,Thymelaeaceae,Gonystylus,calophylloides,,,MY,,,1.0
10923,Thymelaeaceae,Gonystylus,calophyllus,,,"ID,MY",,,1.0
10924,Thymelaeaceae,Gonystylus,confusus,,,"ID,MY,SG",,,1.0
10925,Thymelaeaceae,Gonystylus,consanguineus,,,"ID,MY",,,1.0
10926,Thymelaeaceae,Gonystylus,costalis,,,"ID,MY",,,1.0
10927,Thymelaeaceae,Gonystylus,decipiens,,,"ID,MY",,,1.0
10928,Thymelaeaceae,Gonystylus,eximius,,,MY,,,1.0
10929,Thymelaeaceae,Gonystylus,forbesii,,,,,0.0,
10930,Thymelaeaceae,Gonystylus,glaucescens,,,ID,,,1.0
10931,Thymelaeaceae,Gonystylus,hackenbergii,,,ID,,,1.0
10932,Thymelaeaceae,Gonystylus,keithii,,,"BN,ID,MY",,,1.0
10933,Thymelaeaceae,Gonystylus,lucidulus,,,"BN,ID,MY",,,1.0
10934,Thymelaeaceae,Gonystylus,macrocarpus,,,SB,,,1.0
10935,Thymelaeaceae,Gonystylus,macrophyllus,,pinang bai;nunura;kelembak;jambu bol hutan;lanutan-baguio;anauan;ainunura;garu kapas;busilak;garu campaka,,,0.0,1.0
10936,Thymelaeaceae,Gonystylus,maingayi,,,"BN,ID,MY,SG",,,1.0
10937,Thymelaeaceae,Gonystylus,micranthus,,,"ID,MY",,,1.0
10938,Thymelaeaceae,Gonystylus,miquelianus,,,MY,,,1.0
10939,Thymelaeaceae,Gonystylus,nervosus,,,"ID,MY",,,1.0
10940,Thymelaeaceae,Gonystylus,nobilis,,,"ID,MY",,,1.0
10941,Thymelaeaceae,Gonystylus,obovatus,,,PH,,,1.0
10942,Thymelaeaceae,Gonystylus,othmanii,,,MY,,,1.0
10943,Thymelaeaceae,Gonystylus,pendulus,,,"ID,MY",,,1.0
10944,Thymelaeaceae,Gonystylus,philippinensis,,,PH,,,1.0
10945,Thymelaeaceae,Gonystylus,pluricornis,,,ID,,,1.0
10946,Thymelaeaceae,Gonystylus,punctatus,,,FJ,,,1.0
10947,Thymelaeaceae,Gonystylus,reticulatus,,,PH,,,1.0
10948,Thymelaeaceae,Gonystylus,spectabilis,,,"BN,ID,MY",,,1.0
10949,Thymelaeaceae,Gonystylus,stenosepalus,,,"ID,MY",,,1.0
10950,Thymelaeaceae,Gonystylus,sympetala,,,ID,,,1.0
10951,Thymelaeaceae,Gonystylus,velutinus,,,"BN,ID,MY",,,1.0
10952,Thymelaeaceae,Gonystylus,warburgianus,,,ID,,,1.0
10953,Thymelaeaceae,Gonystylus,xylocarpus,,,"BN,ID,MY",,,1.0
10954,,Gonzalagunia,bifida,,,,,,1.0
10955,,Gonzalagunia,dodsonii,,,,,,1.0
10956,,Gonzalagunia,mollis,,,,,,1.0
10957,,Gonzalagunia,pauciflora,,,,,,1.0
10958,,Gordonia,brenesii,,campano;lloró;campano chile;llorón,,,,0.0
10959,,Gordonia,lasianthus,,loblolly bay,,,,0.0
10960,,Gordonia,penangensis,,,,,,1.0
10961,,Gordonia,singaporeana,,,,,,1.0
10962,,Gordonia,villosa,,,,,,1.0
10963,,Gorgonidium,intermedium,,,,,,1.0
10964,Leguminosae,Gossweilerodendron,balsamiferum,,emongi;achi;egba;agba;tola;n'tola;tola branca;tola blanc,,,0.0,1.0
10965,Leguminosae,Gossweilerodendron,joveri,,,,,0.0,1.0
10966,,Gossypium,darwinii,,darwin's cotton;algodoncillo;algodón de darwin,,,,0.0
10967,,Gouania,meyenii,,,,,,1.0
10968,,Gouania,vitifolia,,oahu chewstick,,,,1.0
10969,Goupiaceae,Goupia,glabra,,,,,0.0,
10970,,Grabowskia,sodiroi,,,,,,1.0
10971,,Gracilaria,ecuadoreanus,,,,,,1.0
10972,,Gracilaria,skottsbergii,,,,,,1.0
10973,,Graderia,fruticosa,,,,,,1.0
10974,,Gradsteinia,torrenticola,,,,,,1.0
10975,,Graffenrieda,bella,,,,,,0.0
10976,,Graffenrieda,caudata,,,,,,1.0
10977,,Graffenrieda,grandifolia,,,,,,1.0
10978,,Graffenrieda,harlingii,,,,,,1.0
10979,,Graffenrieda,phoenica,,,,,,1.0
10980,,Graffenrieda,robusta,,,,,,1.0
10981,,Graffenrieda,trichanthera,,,,,,1.0
10982,,Grammitis,azorica,,azorean finger fern,,,,1.0
10983,,Grammitis,basalis,,,,,,1.0
10984,,Grammitis,pervillei,,,,,,1.0
10985,,Grammitis,recondita,,,,,,1.0
10986,,Grammitis,sechellarum,,,,,,1.0
10987,,Grangea,jeffreyana,,,,,,1.0
10988,,Grangea,madagascariensis,,,,,,1.0
10989,,Grangea,maderaspatana,,inaolo a limbati;madras carpet;lituolo,,,,0.0
10990,,Grangeopsis,perrieri,,,,,,1.0
10991,,Graptophyllum,repandum,,,,,,0.0
10992,,Gratiola,aurea,,,,,,0.0
10993,,Gratiola,ebracteata,,,,,,0.0
10994,,Gratiola,linifolia,,dedaleira-menor;dedal de portuguesa;erva-do-pobre,,,,0.0
10995,,Gratiola,neglecta,,,,,,0.0
10996,,Gratiola,officinalis,,graziella;gratiole officinale,,,,0.0
10997,,Gravesia,glandulosa,,,,,,1.0
10998,,Gravesia,hylophila,,,,,,1.0
10999,,Gravesia,pulchra,,,,,,1.0
11000,,Gravesia,riparia,,,,,,1.0
11001,,Greenwayodendron,suaveolens,['usambaricum'],[],[],,,1.0
11002,,Greigia,atrobrunnea,,,,,,1.0
11003,,Greigia,sodiroana,,,,,,1.0
11004,,Greigia,van-hyningii,,pina cimarrona;pina de monte,,,,0.0
11005,,Grevea,echinocarpa,,,,,,1.0
11006,,Grevea,eggelingii,,,,,,1.0
11007,,Grevea,keniensis,,,,,,1.0
11008,Proteaceae,Grevillea,robusta,,,,,0.0,
11009,Proteaceae,Grevillea,striata,,,,,0.0,
11010,Malvaceae,Grewia,aldabrensis,,,,,,1.0
11011,Malvaceae,Grewia,bilocularis,,,,,,1.0
11012,Malvaceae,Grewia,elastica,,,,,0.0,
11013,Malvaceae,Grewia,eriocarpa,,,,,0.0,
11014,Malvaceae,Grewia,goetzeana,,,,,,1.0
11015,Malvaceae,Grewia,limae,,,,,,1.0
11016,Malvaceae,Grewia,milleri,,,,,,1.0
11017,Malvaceae,Grewia,salicifolia,,,,,,1.0
11018,Malvaceae,Grewia,transzambesica,,calangue;n'kentreia;theja,,,,1.0
11019,Malvaceae,Grewia,turbinata,,,,,,1.0
11020,,Greyia,flanaganii,,,,,,1.0
11021,,Grias,colombiana,,,,,,1.0
11022,,Grias,haughtii,,,,,,1.0
11023,,Grias,longirachis,,,,,,1.0
11024,,Grias,multinervia,,,,,,1.0
11025,,Griffinia,intermedia,,,,,,1.0
11026,,Grimmeodendron,jamaicense,,,,,,1.0
11027,,Grisollea,thomassetii,,"bwa mare, bwa gro la po",,,,1.0
11028,,Groenlandia,densa,,opposite-leaved pondweed;brasca a foglie opposte;potamot dense,,,,0.0
11029,,Grossera,elongata,,,,,,1.0
11030,,Grosvenoria,campii,,,,,,1.0
11031,,Grosvenoria,hypargyra,,,,,,1.0
11032,,Grosvenoria,rimbachii,,,,,,1.0
11033,,Grusonia,bradtiana,,,,,,0.0
11034,,Grusonia,robertsii,,,,,,1.0
11035,,Guadua,weberbaueri,,,,,,0.0
11036,Zygophyllaceae,Guaiacum,angustifolium,,,"MX,US",,,1.0
11037,Zygophyllaceae,Guaiacum,coulteri,,guayacan,,,0.0,1.0
11038,Zygophyllaceae,Guaiacum,officinale,,gaiac;guaiac tree;kaeo chaochom;gaiac mâle;guayacán;palo santo;commoner lignum vitae;gaizc franc;palo de vida,,,0.0,1.0
11039,Zygophyllaceae,Guaiacum,sanctum,,guayacán;holywood lignum vitae;guayacán real,,,0.0,1.0
11040,Zygophyllaceae,Guaiacum,unijugum,,,MX,,,1.0
11041,,Guapira,myrtiflora,,,,,,0.0
11042,,Guapira,rotundifolia,,,,,,0.0
11043,Meliaceae,Guarea,carapoides,,,,,,1.0
11044,Meliaceae,Guarea,cartaguenya,,caoba;cartagueño,,,,1.0
11045,Meliaceae,Guarea,casimiriana,,,,,,1.0
11046,Meliaceae,Guarea,caulobotrys,,,,,,1.0
11047,Meliaceae,Guarea,cedrata,,,,,0.0,
11048,Meliaceae,Guarea,convergens,,,,,,1.0
11049,Meliaceae,Guarea,corrugata,,,,,,1.0
11050,Meliaceae,Guarea,crispa,,,,,,1.0
11051,Meliaceae,Guarea,cristata,,,,,,1.0
11052,Meliaceae,Guarea,excelsa,,,,,0.0,
11053,Meliaceae,Guarea,glabra,,,,,0.0,0.0
11054,Meliaceae,Guarea,guentheri,,mohanya bicoy,,,,1.0
11055,Meliaceae,Guarea,guidonia,,,,,0.0,
11056,Meliaceae,Guarea,humaitensis,,itaubarana,,,,1.0
11057,Meliaceae,Guarea,jamaicensis,,,,,,1.0
11058,Meliaceae,Guarea,juglandiformis,,,,,,1.0
11059,Meliaceae,Guarea,laurentii,,,,,0.0,
11060,Meliaceae,Guarea,macropetala,,,,,,1.0
11061,Meliaceae,Guarea,macrophylla,['macrophylla'],"['pistolet', 'bois gouti', 'bois arab', 'bois rouge', 'pistolet', 'bois gouti', 'bois arab', 'bois rouge']",[],,,1.0
11062,Meliaceae,Guarea,mayombensis,,,,,,1.0
11063,Meliaceae,Guarea,polymera,,,,,,1.0
11064,Meliaceae,Guarea,pyriformis,,,,,,1.0
11065,Meliaceae,Guarea,sphenophylla,,,,,,1.0
11066,Meliaceae,Guarea,sprucei,,,,,,1.0
11067,Meliaceae,Guarea,thompsonii,,,,,0.0,
11068,Meliaceae,Guarea,trunciflora,,shawirika,,,,1.0
11069,Meliaceae,Guarea,velutina,,colomofi;pascimmisci,,,,1.0
11070,Meliaceae,Guarea,venenata,,,,,,0.0
11071,,Guatteria,atabapensis,,,,,,0.0
11072,,Guatteria,dura,,,,,,0.0
11073,,Guatteria,eriopoda,,,,,,1.0
11074,,Guatteria,ferruginea,,,,,,1.0
11075,,Guatteria,jefensis,,,,,,1.0
11076,,Guatteria,liesneri,,,,,,0.0
11077,,Guatteria,panamensis,,,,,,1.0
11078,,Guatteria,pastazae,,,,,,1.0
11079,,Guatteria,ramiflora,,,,,,1.0
11080,,Guatteria,stenopetala,,,,,,1.0
11081,Malvaceae,Guazuma,ulmifolia,,,,,0.0,
11082,,Guettarda,comata,,,,,,1.0
11083,,Guettarda,frangulifolia,,,,,,1.0
11084,,Guettarda,krugii,,frogwood;cucubano,,,,0.0
11085,,Guettarda,longiflora,,,,,,1.0
11086,,Guettarda,noumeana,,,,,,1.0
11087,,Guettarda,ochreata,,,,,,0.0
11088,,Guettarda,retusa,,,,,,1.0
11089,,Guettarda,scabra,,,,,,0.0
11090,,Guettarda,wayaensis,,,,,,1.0
11091,,Guettardella,sp.,,,,,,1.0
11092,,Guevaria,alvaroi,,,,,,1.0
11093,,Guevaria,loxensis,,,,,,1.0
11094,Leguminosae,Guibourtia,arnoldiana,,,,,0.0,
11095,Leguminosae,Guibourtia,coleosperma,,,,,0.0,
11096,Leguminosae,Guibourtia,conjugata,,,,,0.0,
11097,Leguminosae,Guibourtia,demeusei,,,,,0.0,
