,family,genus,species,sub_sp,common_name,range_state,is_tropical,is_coniferous,flag
9528,Euphorbiaceae,Euphorbia,elegantissima,,,"KE,TZ",,,1.0
9529,Euphorbiaceae,Euphorbia,ellenbeckii,,,"ET,KE,SO",,,1.0
9530,Euphorbiaceae,Euphorbia,elliotii,,,MG,,,1.0
9531,Euphorbiaceae,Euphorbia,elongata,,,,,,1.0
9532,Euphorbiaceae,Euphorbia,emirnensis,,,,,,0.0
9533,Euphorbiaceae,Euphorbia,enopla,,,ZA,,,1.0
9534,Euphorbiaceae,Euphorbia,enormis,,,ZA,,,1.0
9535,Euphorbiaceae,Euphorbia,ensifolia,,,,,,1.0
9536,Euphorbiaceae,Euphorbia,enterophora,enterophora;crassa,,MG,,,1.0
9537,Euphorbiaceae,Euphorbia,ephedroides,,,"NA,ZA",,,1.0
9538,Euphorbiaceae,Euphorbia,epiphylloides,,,IN,,,1.0
9539,Euphorbiaceae,Euphorbia,eranthes,,,ZM,,,1.0
9540,Euphorbiaceae,Euphorbia,erigavensis,,,SO,,,1.0
9541,Euphorbiaceae,Euphorbia,erlangeri,,,"ET,KE,SO",,,1.0
9542,Euphorbiaceae,Euphorbia,ernestii,,,ZA,,,1.0
9543,Euphorbiaceae,Euphorbia,erythroxyloides,,,,,,1.0
9544,Euphorbiaceae,Euphorbia,esculenta,,,ZA,,,1.0
9545,Euphorbiaceae,Euphorbia,espinosa,,,"KE,MW,ZA,TZ,ZM,ZW",,,1.0
9546,Euphorbiaceae,Euphorbia,estevesii,,,BR,,,1.0
9547,Euphorbiaceae,Euphorbia,etuberculosa,,,SO,,,1.0
9548,Euphorbiaceae,Euphorbia,eustacei,,,ZA,,,1.0
9549,Euphorbiaceae,Euphorbia,evansii,,,"ZA,SZ",,,1.0
9550,Euphorbiaceae,Euphorbia,excelsa,,,ZA,,,1.0
9551,Euphorbiaceae,Euphorbia,exilis,,,ZA,,,1.0
9552,Euphorbiaceae,Euphorbia,exilispina,,,TZ,,,1.0
9553,Euphorbiaceae,Euphorbia,eyassiana,,,TZ,,,1.0
9554,Euphorbiaceae,Euphorbia,famatamboay,itampolensis;famatamboay,famatamboay,MG,,,1.0
9555,Euphorbiaceae,Euphorbia,fanshawei,,,"CD,ZM",,,1.0
9556,Euphorbiaceae,Euphorbia,fascicaulis,,,SO,,,1.0
9557,Euphorbiaceae,Euphorbia,fasciculata,,,ZA,,,1.0
9558,Euphorbiaceae,Euphorbia,faucicola,,,AO,,,1.0
9559,Euphorbiaceae,Euphorbia,ferox,,,ZA,,,1.0
9560,Euphorbiaceae,Euphorbia,fianarantsoae,,,MG,,,1.0
9561,Euphorbiaceae,Euphorbia,fiherenensis,,,MG,,,0.0
9562,Euphorbiaceae,Euphorbia,filiflora,,,ZA,,,1.0
9563,Euphorbiaceae,Euphorbia,fimbriata,,,ZA,,,1.0
9564,Euphorbiaceae,Euphorbia,fissispina,,,ET,,,1.0
9565,Euphorbiaceae,Euphorbia,flanaganii,,,ZA,,,1.0
9566,Euphorbiaceae,Euphorbia,fleckii,,,,,,1.0
9567,Euphorbiaceae,Euphorbia,fluminis,,,KE,,,1.0
9568,Euphorbiaceae,Euphorbia,forolensis,,,KE,,,1.0
9569,Euphorbiaceae,Euphorbia,fortissima,,,"ZM,ZW",,,1.0
9570,Euphorbiaceae,Euphorbia,fortuita,,,ZA,,,1.0
9571,Euphorbiaceae,Euphorbia,fractiflexa,,,"SA,YE",,,1.0
9572,Euphorbiaceae,Euphorbia,franckiana,,,ZA,,,1.0
9573,Euphorbiaceae,Euphorbia,francoisii,,,MG,,,1.0
9574,Euphorbiaceae,Euphorbia,franksiae,,,ZA,,,1.0
9575,Euphorbiaceae,Euphorbia,friedrichiae,,,"NA,ZA",,,0.0
9576,Euphorbiaceae,Euphorbia,fruticosa,,,"SA,YE",,,1.0
9577,Euphorbiaceae,Euphorbia,fruticulosa,,,MX,,,1.0
9578,Euphorbiaceae,Euphorbia,furcata,,,"KE,TZ",,,1.0
9579,Euphorbiaceae,Euphorbia,fusca,,,"BW,NA,ZA",,,1.0
9580,Euphorbiaceae,Euphorbia,fuscolanata,,,,,,1.0
9581,Euphorbiaceae,Euphorbia,fusiformis,,,"IN,NP",,,1.0
9582,Euphorbiaceae,Euphorbia,galapageia,,,,,,1.0
9583,Euphorbiaceae,Euphorbia,galgalana,,,SO,,,1.0
9584,Euphorbiaceae,Euphorbia,gamkensis,,,ZA,,,1.0
9585,Euphorbiaceae,Euphorbia,gariepina,,,"AO,NA,ZA",,,1.0
9586,Euphorbiaceae,Euphorbia,gatbergensis,,,ZA,,,1.0
9587,Euphorbiaceae,Euphorbia,geldorensis,,,SO,,,1.0
9588,Euphorbiaceae,Euphorbia,gemmea,,,KE,,,1.0
9589,Euphorbiaceae,Euphorbia,genoudiana,,,MG,,,1.0
9590,Euphorbiaceae,Euphorbia,gentilis,,,ZA,,,1.0
9591,Euphorbiaceae,Euphorbia,geroldii,,,MG,,,1.0
9592,Euphorbiaceae,Euphorbia,giessii,,,,,,1.0
9593,Euphorbiaceae,Euphorbia,gillettii,,,SO,,,1.0
9594,Euphorbiaceae,Euphorbia,glandularis,,,ZA,,,1.0
9595,Euphorbiaceae,Euphorbia,globosa,,,ZA,,,1.0
9596,Euphorbiaceae,Euphorbia,globulicaulis,,,SO,,,1.0
9597,Euphorbiaceae,Euphorbia,glochidiata,,,"ET,KE,SO",,,1.0
9598,Euphorbiaceae,Euphorbia,goetzei,,,"ET,KE,MW,TZ,ZM",,,1.0
9599,Euphorbiaceae,Euphorbia,gorgonis,,,ZA,,,1.0
9600,Euphorbiaceae,Euphorbia,gossypina,,,"KE,UG,TZ,ZW",,,1.0
9601,Euphorbiaceae,Euphorbia,gottlebei,,,MG,,,1.0
9602,Euphorbiaceae,Euphorbia,gracilicaulis,,,AO,,,1.0
9603,Euphorbiaceae,Euphorbia,graciliramea,,,"KE,TZ",,,1.0
9604,Euphorbiaceae,Euphorbia,gradyi,,,MX,,,1.0
9605,Euphorbiaceae,Euphorbia,grandialata,,,ZA,,,1.0
9606,Euphorbiaceae,Euphorbia,grandicornis,,,"MZ,ZA,SZ",,,1.0
9607,Euphorbiaceae,Euphorbia,grandidens,,,ZA,,,1.0
9608,Euphorbiaceae,Euphorbia,grandidieri,,,,,,1.0
9609,Euphorbiaceae,Euphorbia,graniticola,,,MZ,,,1.0
9610,Euphorbiaceae,Euphorbia,greenwayi,,,TZ,,,1.0
9611,Euphorbiaceae,Euphorbia,gregaria,,,"NA,ZA",,,1.0
9612,Euphorbiaceae,Euphorbia,griffithii,,,,,,1.0
9613,Euphorbiaceae,Euphorbia,griseola,,,"BW,MW,MZ,ZA,ZM,ZW",,,1.0
9614,Euphorbiaceae,Euphorbia,groenewaldii,,,ZA,,,1.0
9615,Euphorbiaceae,Euphorbia,grossheimii,,ishakatnuk grossheimii;grossheim's spurge,,,,1.0
9616,Euphorbiaceae,Euphorbia,gueinzii,,,"LS,ZA,SZ",,,1.0
9617,Euphorbiaceae,Euphorbia,guerichiana,,,"BW,NA,ZA,ZW",,,1.0
9618,Euphorbiaceae,Euphorbia,guiengola,,,MX,,,1.0
9619,Euphorbiaceae,Euphorbia,guillauminiana,,,MG,,,1.0
9620,Euphorbiaceae,Euphorbia,guillemetii,,,,,,1.0
9621,Euphorbiaceae,Euphorbia,gumaroi,,,MX,,,1.0
9622,Euphorbiaceae,Euphorbia,gummifera,,,"NA,ZA",,,1.0
9623,Euphorbiaceae,Euphorbia,gymnocalycioides,,,ET,,,1.0
9624,Euphorbiaceae,Euphorbia,gymnoclada,,,BR,,,1.0
9625,Euphorbiaceae,Euphorbia,hadramautica,,,"ET,SA,SO,YE",,,1.0
9626,Euphorbiaceae,Euphorbia,haeleeleana,,,,,,1.0
9627,Euphorbiaceae,Euphorbia,hajhirensis,,,,,,1.0
9628,Euphorbiaceae,Euphorbia,halemanui,,akoko,,,,1.0
9629,Euphorbiaceae,Euphorbia,halipedicola,,,"MW,MZ,TZ,ZW",,,1.0
9630,Euphorbiaceae,Euphorbia,hallii,,,ZA,,,1.0
9631,Euphorbiaceae,Euphorbia,hamaderohensis,,,,,,1.0
9632,Euphorbiaceae,Euphorbia,hamata,,,"NA,ZA",,,1.0
9633,Euphorbiaceae,Euphorbia,hanaleiensis,,akoko,,,,1.0
9634,Euphorbiaceae,Euphorbia,hanapepensis,,koko;ekoko;kokomalei;akoko,,,,0.0
9635,Euphorbiaceae,Euphorbia,handiensis,,cardón de jandía,ES,,,1.0
9636,Euphorbiaceae,Euphorbia,hardyi,,,,,,1.0
9637,Euphorbiaceae,Euphorbia,hedyotoides,,,MG,,,1.0
9638,Euphorbiaceae,Euphorbia,heleniana,,french grass;st helena spurge,,,,1.0
9639,Euphorbiaceae,Euphorbia,heptagona,,,ZA,,,1.0
9640,Euphorbiaceae,Euphorbia,herbstii,,akoko,,,,1.0
9641,Euphorbiaceae,Euphorbia,herman-schwartzii,,,MG,,,1.0
9642,Euphorbiaceae,Euphorbia,herrei,,,"NA,ZA",,,1.0
9643,Euphorbiaceae,Euphorbia,heterochroma,,,"KE,TZ",,,1.0
9644,Euphorbiaceae,Euphorbia,heterodoxa,,,BR,,,1.0
9645,Euphorbiaceae,Euphorbia,heterospina,,,"KE,UG",,,1.0
9646,Euphorbiaceae,Euphorbia,hexadenia,,,,,,1.0
9647,Euphorbiaceae,Euphorbia,hildebrandtii,,,,,,1.0
9648,Euphorbiaceae,Euphorbia,hintonii,,,MX,,,1.0
9649,Euphorbiaceae,Euphorbia,hislopii,,crown of thorns;songosongo,,,,1.0
9650,Euphorbiaceae,Euphorbia,hofstaetteri,,,MG,,,1.0
9651,Euphorbiaceae,Euphorbia,holmesiae,,,SO,,,1.0
9652,Euphorbiaceae,Euphorbia,holochlorina,,,BR,,,1.0
9653,Euphorbiaceae,Euphorbia,hopetownensis,,,ZA,,,1.0
9654,Euphorbiaceae,Euphorbia,horombensis,,,MG,,,1.0
9655,Euphorbiaceae,Euphorbia,horrida,,,ZA,,,1.0
9656,Euphorbiaceae,Euphorbia,horwoodii,,,SO,,,1.0
9657,Euphorbiaceae,Euphorbia,hottentota,,,"NA,ZA",,,1.0
9658,Euphorbiaceae,Euphorbia,hubertii,,,TZ,,,1.0
9659,Euphorbiaceae,Euphorbia,humbertii,,,,,,1.0
9660,Euphorbiaceae,Euphorbia,hypogaea,,,ZA,,,1.0
9661,Euphorbiaceae,Euphorbia,iharanae,,,MG,,,1.0
9662,Euphorbiaceae,Euphorbia,imerina,,,MG,,,1.0
9663,Euphorbiaceae,Euphorbia,imitata,,,AO,,,1.0
9664,Euphorbiaceae,Euphorbia,immersa,,,SO,,,1.0
9665,Euphorbiaceae,Euphorbia,imparispina,,,SO,,,1.0
9666,Euphorbiaceae,Euphorbia,inaequispina,,,"ET,SO",,,1.0
9667,Euphorbiaceae,Euphorbia,inarticulata,,,"SA,YE",,,1.0
9668,Euphorbiaceae,Euphorbia,inconstantia,,,ZA,,,1.0
9669,Euphorbiaceae,Euphorbia,inculta,,,SO,,,1.0
9670,Euphorbiaceae,Euphorbia,indecora,,,"NA,ZA",,,1.0
9671,Euphorbiaceae,Euphorbia,indurescens,,,AO,,,1.0
9672,Euphorbiaceae,Euphorbia,inermis,,,ZA,,,1.0
9673,Euphorbiaceae,Euphorbia,ingens,,,"BW,MW,MZ,ZA,ZM,ZW",,,1.0
9674,Euphorbiaceae,Euphorbia,ingenticapsa,,,AO,,,1.0
9675,Euphorbiaceae,Euphorbia,ingezalahiana,,,,,,1.0
9676,Euphorbiaceae,Euphorbia,inornata,,,ZA,,,1.0
9677,Euphorbiaceae,Euphorbia,intisy,,,MG,,,0.0
9678,Euphorbiaceae,Euphorbia,inundaticola,,,ZM,,,1.0
9679,Euphorbiaceae,Euphorbia,invaginata,,,PY,,,1.0
9680,Euphorbiaceae,Euphorbia,isacantha,,,"MW,TZ",,,1.0
9681,Euphorbiaceae,Euphorbia,itampolensis,,,,,,1.0
9682,Euphorbiaceae,Euphorbia,itremensis,,,MG,,,1.0
9683,Euphorbiaceae,Euphorbia,jamesonii,,,,,,1.0
9684,Euphorbiaceae,Euphorbia,jansenvillensis,,,ZA,,,1.0
9685,Euphorbiaceae,Euphorbia,johannis,,,SO,,,1.0
9686,Euphorbiaceae,Euphorbia,jubaephylla,,,ES,,,1.0
9687,Euphorbiaceae,Euphorbia,jubata,,,ZM,,,1.0
9688,Euphorbiaceae,Euphorbia,juglans,,,ZA,,,1.0
9689,Euphorbiaceae,Euphorbia,juttae,,,,,,1.0
9690,Euphorbiaceae,Euphorbia,kaenana,,joko;akoko,,,,1.0
9691,Euphorbiaceae,Euphorbia,kalisana,,,"ET,KE",,,1.0
9692,Euphorbiaceae,Euphorbia,kamerunica,,,"BJ,CM,NG,TG",,,1.0
9693,Euphorbiaceae,Euphorbia,kamponii,,,MG,,,1.0
9694,Euphorbiaceae,Euphorbia,kanalensis,,,"NC,PG,SB",,,1.0
9695,Euphorbiaceae,Euphorbia,kaokoensis,,,,,,0.0
9696,Euphorbiaceae,Euphorbia,karroensis,,,ZA,,,1.0
9697,Euphorbiaceae,Euphorbia,kauaiensis,,akoko,,,,1.0
9698,Euphorbiaceae,Euphorbia,keithii,,,SZ,,,1.0
9699,Euphorbiaceae,Euphorbia,kerrii,,,"MM,TH",,,1.0
9700,Euphorbiaceae,Euphorbia,khandallensis,,,IN,,,1.0
9701,Euphorbiaceae,Euphorbia,kischenensis,,,,,,0.0
9702,Euphorbiaceae,Euphorbia,knobelii,,,"ZA,SZ",,,1.0
9703,Euphorbiaceae,Euphorbia,knuthii,,,"MZ,ZA,SZ",,,1.0
9704,Euphorbiaceae,Euphorbia,kondoi,,,MG,,,1.0
9705,Euphorbiaceae,Euphorbia,kuriensis,,,,,,1.0
9706,Euphorbiaceae,Euphorbia,kuwaleana,,akoko,,,,1.0
9707,Euphorbiaceae,Euphorbia,labatii,,,MG,,,1.0
9708,Euphorbiaceae,Euphorbia,lacei,,,"IN,MM,TH",,,1.0
9709,Euphorbiaceae,Euphorbia,lactea,,,"CU,EC,PF,IN,ID,JM,MG,MU,PK,PR,RE,LK,TH,US",,,1.0
9710,Euphorbiaceae,Euphorbia,lactiflua,,,CL,,,1.0
9711,Euphorbiaceae,Euphorbia,laehiensis,,ekoko;kokomalei;koko;akoko,,,,1.0
9712,Euphorbiaceae,Euphorbia,laikipiensis,,,KE,,,1.0
9713,Euphorbiaceae,Euphorbia,lamarckii,,,MA,,,1.0
9714,Euphorbiaceae,Euphorbia,lambii,,,ES,,,1.0
9715,Euphorbiaceae,Euphorbia,larica,,,"IR,OM,SA",,,1.0
9716,Euphorbiaceae,Euphorbia,lateriflora,,,"BJ,GH,GN,NG,SL,TG",,,1.0
9717,Euphorbiaceae,Euphorbia,lavrani,,,,,,0.0
9718,Euphorbiaceae,Euphorbia,leandriana,,,MG,,,1.0
9719,Euphorbiaceae,Euphorbia,ledienii,,,ZA,,,1.0
9720,Euphorbiaceae,Euphorbia,leistneri,,,,,,1.0
9721,Euphorbiaceae,Euphorbia,lemaireana,,,TZ,,,1.0
9722,Euphorbiaceae,Euphorbia,lenewtonii,,,TZ,,,1.0
9723,Euphorbiaceae,Euphorbia,leonensis,,,SL,,,1.0
9724,Euphorbiaceae,Euphorbia,leontopoda,,,SO,,,1.0
9725,Euphorbiaceae,Euphorbia,leptoclada,,,,,,1.0
9726,Euphorbiaceae,Euphorbia,letestui,,,"CM,GA",,,1.0
9727,Euphorbiaceae,Euphorbia,leucodendron,,,MG,,,1.0
9728,Euphorbiaceae,Euphorbia,leuconeura,,,MG,,,1.0
9729,Euphorbiaceae,Euphorbia,lignosa,,,"NA,ZA",,,1.0
9730,Euphorbiaceae,Euphorbia,limpopoana,,,"BW,ZA,ZW",,,1.0
9731,Euphorbiaceae,Euphorbia,lividiflora,,nakapaka,"MW,MZ,TZ,ZW",,,1.0
9732,Euphorbiaceae,Euphorbia,lomi,,,MG,,,1.0
9733,Euphorbiaceae,Euphorbia,longifolia,,songosongo,"PT,ES",,,1.0
9734,Euphorbiaceae,Euphorbia,longispina,,,"ET,SO",,,1.0
9735,Euphorbiaceae,Euphorbia,longituberculosa,,,"ET,KE,OM,SA,SO,YE",,,1.0
9736,Euphorbiaceae,Euphorbia,lophogona,,betanana,MG,,,1.0
9737,Euphorbiaceae,Euphorbia,loricata,,,ZA,,,1.0
9738,Euphorbiaceae,Euphorbia,lorifolia,,koko;ekoko;kokomalei;akoko,,,,1.0
9739,Euphorbiaceae,Euphorbia,louwii,,,ZA,,,1.0
9740,Euphorbiaceae,Euphorbia,luapulana,,,ZM,,,1.0
9741,Euphorbiaceae,Euphorbia,lukoseana,,,TZ,,,1.0
9742,Euphorbiaceae,Euphorbia,lumbricalis,,,ZA,,,1.0
9743,Euphorbiaceae,Euphorbia,lupulina,,,"CO,VE",,,1.0
9744,Euphorbiaceae,Euphorbia,lydenburgensis,,,ZA,,,1.0
9745,Euphorbiaceae,Euphorbia,macella,,,ZA,,,1.0
9746,Euphorbiaceae,Euphorbia,magnicapsula,,,"KE,UG,TZ",,,1.0
9747,Euphorbiaceae,Euphorbia,mahabobokensis,,,MG,,,1.0
9748,Euphorbiaceae,Euphorbia,mahafalensis,,,MG,,,1.0
9749,Euphorbiaceae,Euphorbia,mainiana,,,,,,1.0
9750,Euphorbiaceae,Euphorbia,mainty,,famata mainty,MG,,,0.0
9751,Euphorbiaceae,Euphorbia,makallensis,,,ET,,,1.0
9752,Euphorbiaceae,Euphorbia,maleolens,,,ZA,,,1.0
9753,Euphorbiaceae,Euphorbia,malevola,,,"BW,MW,ZM,ZW",,,1.0
9754,Euphorbiaceae,Euphorbia,mammillaris,,,ZA,,,1.0
9755,Euphorbiaceae,Euphorbia,mananarensis,,,,,,1.0
9756,Euphorbiaceae,Euphorbia,mandravioky,,mandravioky,,,,1.0
9757,Euphorbiaceae,Euphorbia,mangelsdorffii,,,MG,,,1.0
9758,Euphorbiaceae,Euphorbia,mangokyensis,,,MG,,,1.0
9759,Euphorbiaceae,Euphorbia,mangorensis,,,,,,1.0
9760,Euphorbiaceae,Euphorbia,margalidiana,,lletrera;lletrera de ses margalides;spurge of margadiles islet,,,,1.0
9761,Euphorbiaceae,Euphorbia,margaretae,,,SO,,,1.0
9762,Euphorbiaceae,Euphorbia,maritae,,,TZ,,,1.0
9763,Euphorbiaceae,Euphorbia,marlothiana,,,ZA,,,1.0
9764,Euphorbiaceae,Euphorbia,marsabitensis,,,KE,,,1.0
9765,Euphorbiaceae,Euphorbia,martinae,,,MG,,,1.0
9766,Euphorbiaceae,Euphorbia,masirahensis,,,OM,,,1.0
9767,Euphorbiaceae,Euphorbia,matabelensis,,,"AO,BW,KE,MW,MZ,TZ,ZM,ZW",,,1.0
9768,Euphorbiaceae,Euphorbia,mauritanica,,,"NA,ZA",,,1.0
9769,Euphorbiaceae,Euphorbia,mayuranathanii,,,IN,,,1.0
9770,Euphorbiaceae,Euphorbia,mayurnathanii,,,,,,1.0
9771,Euphorbiaceae,Euphorbia,mcvaughii,,,,,,1.0
9772,Euphorbiaceae,Euphorbia,meenae,,,IN,,,1.0
9773,Euphorbiaceae,Euphorbia,melanocarpa,,,,,,1.0
9774,Euphorbiaceae,Euphorbia,melanohydrata,,,ZA,,,1.0
9775,Euphorbiaceae,Euphorbia,mellifera,,adelfa de monte;honey spurge,,,,0.0
9776,Euphorbiaceae,Euphorbia,meloformis,,,ZA,,,1.0
9777,Euphorbiaceae,Euphorbia,memoralis,,,ZW,,,1.0
9778,Euphorbiaceae,Euphorbia,meridionalis,,,"KE,TZ",,,1.0
9779,Euphorbiaceae,Euphorbia,meuleniana,,,,,,1.0
9780,Euphorbiaceae,Euphorbia,micracantha,,,ZA,,,1.0
9781,Euphorbiaceae,Euphorbia,migiurtinorum,,,"ET,SO",,,1.0
9782,Euphorbiaceae,Euphorbia,milii,,crown of thorns;songosongo,MG,,,1.0
9783,Euphorbiaceae,Euphorbia,millotii,,,MG,,,1.0
9784,Euphorbiaceae,Euphorbia,minor,,,,,,1.0
9785,Euphorbiaceae,Euphorbia,minuta,,,ES,,,1.0
9786,Euphorbiaceae,Euphorbia,mira,,,ZA,,,1.0
9787,Euphorbiaceae,Euphorbia,mitriformis,,,SO,,,1.0
9788,Euphorbiaceae,Euphorbia,mitsimbinensis,,,,,,1.0
9789,Euphorbiaceae,Euphorbia,mixta,,,ZA,,,1.0
9790,Euphorbiaceae,Euphorbia,mlanjeana,,,MW,,,1.0
9791,Euphorbiaceae,Euphorbia,monacantha,,,ET,,,1.0
9792,Euphorbiaceae,Euphorbia,monadenioides,,,"ET,UG",,,1.0
9793,Euphorbiaceae,Euphorbia,monteiri,,,"AO,BW,NA,ZA",,,1.0
9794,Euphorbiaceae,Euphorbia,moratii,,,MG,,,1.0
9795,Euphorbiaceae,Euphorbia,mosaica,,,SO,,,1.0
9796,Euphorbiaceae,Euphorbia,muirii,,,ZA,,,1.0
9797,Euphorbiaceae,Euphorbia,multiceps,,,ZA,,,1.0
9798,Euphorbiaceae,Euphorbia,multiclava,,,SO,,,1.0
9799,Euphorbiaceae,Euphorbia,multifida,,,ZA,,,1.0
9800,Euphorbiaceae,Euphorbia,multiflora,,,,,,1.0
9801,Euphorbiaceae,Euphorbia,multifolia,,,ZA,,,1.0
9802,Euphorbiaceae,Euphorbia,mundtii,,,ZA,,,1.0
9803,Euphorbiaceae,Euphorbia,muricata,,,ZA,,,1.0
9804,Euphorbiaceae,Euphorbia,mwinilungensis,,,"AO,ZM",,,1.0
9805,Euphorbiaceae,Euphorbia,myrioclada,,,SO,,,1.0
9806,Euphorbiaceae,Euphorbia,namibensis,,,,,,0.0
9807,Euphorbiaceae,Euphorbia,namuliensis,,,,,,0.0
9808,Euphorbiaceae,Euphorbia,namuskluftensis,,,,,,1.0
9809,Euphorbiaceae,Euphorbia,navae,,,ES,,,1.0
9810,Euphorbiaceae,Euphorbia,negromontana,,,AO,,,1.0
9811,Euphorbiaceae,Euphorbia,neoarborescens,,,,,,1.0
9812,Euphorbiaceae,Euphorbia,neobosseri,,,MG,,,1.0
9813,Euphorbiaceae,Euphorbia,neohumbertii,,,MG,,,1.0
9814,Euphorbiaceae,Euphorbia,neospinescens,,,,,,1.0
9815,Euphorbiaceae,Euphorbia,nereidum,,,,,,1.0
9816,Euphorbiaceae,Euphorbia,neriifolia,,,IN,,,1.0
9817,Euphorbiaceae,Euphorbia,nesemannii,,,ZA,,,1.0
9818,Euphorbiaceae,Euphorbia,nevadensis,,lechetrezna,,,,0.0
9819,Euphorbiaceae,Euphorbia,nigrispina,,,"DJ,ET,SO",,,1.0
9820,Euphorbiaceae,Euphorbia,nigrispinioides,,,,,,0.0
9821,Euphorbiaceae,Euphorbia,nigrispinoides,,,ET,,,1.0
9822,Euphorbiaceae,Euphorbia,nivulia,,,"IN,PK",,,1.0
9823,Euphorbiaceae,Euphorbia,norfolkiana,,,NF,,,1.0
9824,Euphorbiaceae,Euphorbia,noxia,,doqoneeye;de erh;falanfalho;habartaca,,,,1.0
9825,Euphorbiaceae,Euphorbia,nubica,,,"EG,ET,KE,SO,S1,UG",,,1.0
9826,Euphorbiaceae,Euphorbia,nubigena,,,AO,,,1.0
9827,Euphorbiaceae,Euphorbia,nummularia,,,,,,0.0
9828,Euphorbiaceae,Euphorbia,nyassae,,,TZ,,,1.0
9829,Euphorbiaceae,Euphorbia,nyikae,,,"KE,TZ",,,1.0
9830,Euphorbiaceae,Euphorbia,obcordata,,,,,,1.0
9831,Euphorbiaceae,Euphorbia,obesa,,,ZA,,,1.0
9832,Euphorbiaceae,Euphorbia,obovata,,lopeina,,,,1.0
9833,Euphorbiaceae,Euphorbia,odontophora,,,KE,,,1.0
9834,Euphorbiaceae,Euphorbia,officinarum,,,MA,,,1.0
9835,Euphorbiaceae,Euphorbia,oligoclada,,,AO,,,1.0
9836,Euphorbiaceae,Euphorbia,olowaluana,,koko;ekoko;kokomalei;akoko,,,,1.0
9837,Euphorbiaceae,Euphorbia,omariana,,,ET,,,1.0
9838,Euphorbiaceae,Euphorbia,opuntioides,,,AO,,,1.0
9839,Euphorbiaceae,Euphorbia,orbiculifolia,,,OM,,,1.0
9840,Euphorbiaceae,Euphorbia,oreades,,,,,,0.0
9841,Euphorbiaceae,Euphorbia,origanoides,,ascension spurge,,,,1.0
9842,Euphorbiaceae,Euphorbia,ornithopus,,,ZA,,,1.0
9843,Euphorbiaceae,Euphorbia,orthoclada,vepretorum;orthoclada,,,,,0.0
9844,Euphorbiaceae,Euphorbia,otjipembana,,,,,,1.0
9845,Euphorbiaceae,Euphorbia,oxystegia,,,ZA,,,1.0
9846,Euphorbiaceae,Euphorbia,pachyclada,,,SO,,,1.0
9847,Euphorbiaceae,Euphorbia,pachypodioides,,,MG,,,1.0
9848,Euphorbiaceae,Euphorbia,pachysantha,,,MG,,,0.0
9849,Euphorbiaceae,Euphorbia,paganorum,,,"BF,ML,NG,SN",,,1.0
9850,Euphorbiaceae,Euphorbia,palustris,,su sütleğeni,,,,0.0
9851,Euphorbiaceae,Euphorbia,panchganiensis,,,IN,,,1.0
9852,Euphorbiaceae,Euphorbia,paniculata,,euphorbe à panicule,,,,0.0
9853,Euphorbiaceae,Euphorbia,papilionum,,,SO,,,1.0
9854,Euphorbiaceae,Euphorbia,parciramulosa,,,"SA,YE",,,1.0
9855,Euphorbiaceae,Euphorbia,parviceps,,,AO,,,1.0
9856,Euphorbiaceae,Euphorbia,parvicyathophora,,,MG,,,1.0
9857,Euphorbiaceae,Euphorbia,patentispina,,,SO,,,1.0
9858,Euphorbiaceae,Euphorbia,paulianii,,,MG,,,1.0
9859,Euphorbiaceae,Euphorbia,pedemontana,,,ZA,,,1.0
9860,Euphorbiaceae,Euphorbia,pedilanthoides,,,MG,,,1.0
9861,Euphorbiaceae,Euphorbia,pedroi,,eufórbia-de-gomes-pedro,PT,,,1.0
9862,Euphorbiaceae,Euphorbia,pellegrini,,,,,,1.0
9863,Euphorbiaceae,Euphorbia,pentagona,,,ZA,,,1.0
9864,Euphorbiaceae,Euphorbia,pentops,,,ZA,,,1.0
9865,Euphorbiaceae,Euphorbia,perangusta,,,ZA,,,1.0
9866,Euphorbiaceae,Euphorbia,perarmata,,,SO,,,1.0
9867,Euphorbiaceae,Euphorbia,perpera,,,ZA,,,1.0
9868,Euphorbiaceae,Euphorbia,perplexa,,,ZM,,,1.0
9869,Euphorbiaceae,Euphorbia,perrieri,,,MG,,,1.0
9870,Euphorbiaceae,Euphorbia,persistentifolia,,,"ZM,ZW",,,1.0
9871,Euphorbiaceae,Euphorbia,pervilleana,,,,,,0.0
9872,Euphorbiaceae,Euphorbia,pervittata,,,KE,,,1.0
9873,Euphorbiaceae,Euphorbia,petraea,,,UG,,,0.0
9874,Euphorbiaceae,Euphorbia,petricola,,,KE,,,1.0
9875,Euphorbiaceae,Euphorbia,petterssonii,,,ES,,,1.0
9876,Euphorbiaceae,Euphorbia,phillipsiae,,,SO,,,1.0
9877,Euphorbiaceae,Euphorbia,phillipsioides,,,SO,,,1.0
9878,Euphorbiaceae,Euphorbia,phosphorea,,,BR,,,1.0
9879,Euphorbiaceae,Euphorbia,physoclada,,,,,,0.0
9880,Euphorbiaceae,Euphorbia,pillansii,,,ZA,,,1.0
9881,Euphorbiaceae,Euphorbia,pirahazo,,pirahazo,,,,1.0
9882,Euphorbiaceae,Euphorbia,piscatoria,,figuera do inferno;fish-stunning spurge,PT,,,0.0
9883,Euphorbiaceae,Euphorbia,piscidermis,,,ET,,,1.0
9884,Euphorbiaceae,Euphorbia,plagiantha,,fiha,MG,,,0.0
9885,Euphorbiaceae,Euphorbia,planiceps,,,ZA,,,1.0
